Geneid,SRX14927069,SRX14927070,SRX14927071,SRX14927072,SRX14927073,SRX14927074,SRX14927075,SRX14927076,SRX14927077
SGL_RS00100,8.140833976133633,8.30508701603808,8.461587427546002,8.321348962376,8.497726830235353,8.452425196652875,9.111924096613743,9.18207132133598,9.111284131076793
SGL_RS00105,3.311169746120215,2.991656938917381,3.3908398906196213,5.076758020936134,4.78532251700158,4.755748481676742,8.755828901491682,8.763946173954587,8.782384976775907
SGL_RS00110,3.3742158246199496,3.943200520299291,3.9356884707389534,5.413529936451902,4.936742101132049,5.143769666247975,9.325157699819895,9.406444769386912,9.175092031875598
SGL_RS00115,4.2797821556668465,3.1658205921695743,4.006052146869939,5.364358652050752,4.780442954245852,4.858890524516729,9.682866002320623,9.671035589795126,9.565638208046149
SGL_RS00120,9.073128718233967,9.409556563143259,8.989150420513328,9.9033015039367,9.77670335638539,9.436445296641729,9.424399307919593,9.486183733265966,9.247308179782198
SGL_RS00125,3.896228987375104,4.411816301556629,4.079155634465865,4.628332104521038,4.733114713158611,4.998256784388929,9.128685576906676,9.17152566100816,9.060546617754177
SGL_RS18470,4.006029422510269,3.719535491995001,4.748231248085877,5.164386140310351,3.94841375100061,5.509470701274683,8.67106698461785,8.761573477652,8.384165301515178
SGL_RS19675,7.79661984747795,7.756891322821847,8.108989418481354,7.4830064158862815,7.672630447407529,7.768299431607153,8.409450737181619,8.419058950775051,8.557975848872413
SGL_RS00135,7.607281397668756,8.435729251226855,8.296857808243132,8.562410676315364,8.588734180857854,9.022983035735011,9.205985448354165,9.268342764605874,8.793541746467818
SGL_RS00140,5.0972625100137545,5.07272429859646,5.6541785527041855,5.89733417398411,5.645516538381175,5.827118187769039,8.692777649056143,8.716358797481163,8.604861573427156
SGL_RS00145,4.374922735788251,4.40946688129482,5.41757895584486,5.432250546313819,5.076938075613134,5.629739760912789,8.430840330860091,8.425722668890856,8.44713085546088
SGL_RS00150,5.019942246663322,5.226971381011349,5.326718041838663,5.948073801253873,5.905811961428369,6.001511600618721,9.123668786023709,9.133789658108501,9.003417114418207
SGL_RS00155,5.88201149989213,5.9017944460340015,5.750327409154844,5.910046734111735,6.211928592575579,6.29769919531416,9.09379151816356,9.076977499249187,9.029934569405354
SGL_RS18475,8.477636005924321,8.881304748212502,9.321141134117157,9.18438392080865,8.860405958821396,8.741182797903914,9.211262805495483,9.348089946983029,8.89321671743336
SGL_RS00160,8.839822584256051,9.021325159683391,9.45082330198785,8.107227420133954,8.307436510374986,7.926156524135687,8.24968760264115,8.310073164757345,8.224010310712808
SGL_RS00165,6.601854745307511,6.446439586905572,6.823531169611262,6.19113618987393,5.665148688734601,5.3900130522511684,8.68591062901355,8.714594480631291,8.492320467029312
SGL_RS00170,5.906678223183908,6.044232007967526,6.0100338920095515,6.015629261289228,6.171702943090091,5.860171003370429,8.699939374973848,8.688073556190815,8.46026777298202
SGL_RS00175,3.465278701118246,4.267522410211845,4.585000721449111,4.666951767683194,4.9009148845059975,6.08383746464896,8.96693229548802,8.98900644548777,8.773600543220672
SGL_RS00180,3.590858209463323,3.719535491995001,3.177953267822392,3.22757050946873,3.94841375100061,4.364801556852998,8.368307725641282,8.334705761183601,8.274349723233716
SGL_RS00185,5.204102097296826,5.32072004512633,5.533182851190796,5.512146012773027,5.191833005251194,5.174126387162759,8.527985206571762,8.491877795640585,8.402566817829982
SGL_RS00190,3.1935862318823602,4.0704746197885235,3.368730376254556,4.694226819961553,4.464883962825417,4.676823260563013,8.679733236337592,8.751527339019656,8.547169117633462
SGL_RS00195,1.319626612644399,1.4921259127222792,2.4010933876503415,3.7507489740334847,2.672617742770507,3.5381481426406416,8.452300819252386,8.392992905534959,8.451865115444106
SGL_RS00200,1.6091815751015042,1.801309566986022,0.0,4.571466925640254,3.0651232871345986,3.7797536246122236,9.209703852551547,9.13273500709409,9.179904222000445
SGL_RS00205,3.1314631341542785,3.9176685406927527,4.087366515758049,4.27215931096112,3.9547841017663083,4.7639189150411285,8.58800667980114,8.61642684099953,8.572253291871773
SGL_RS00210,3.052292524128291,3.537229133921115,3.1367934855967397,5.2010565275916845,4.457606797626801,4.963514469079598,8.652008356124323,8.626582740705938,8.476461998962288
SGL_RS00215,4.705093735690738,5.009934224891349,4.647427337917436,5.307004183380275,5.051257182209858,4.95745650343917,8.486101171552486,8.486782304162533,8.470220619114151
SGL_RS00220,5.154090395376377,5.401726172167231,5.178703632341538,5.318062879302849,5.339098187818925,5.664036726149687,8.563985072357205,8.515060176995064,8.588086368431979
SGL_RS00225,3.8447968550022105,3.064200504281484,3.8985919447118507,4.350655538181573,4.137075989122253,3.800831514535083,8.396776268571916,8.397342389495806,8.374650400649077
SGL_RS00230,8.627543315157679,8.841126001893835,9.267103443125404,9.0651203576255,9.177047111787262,8.958876557853191,9.101009019088988,8.994179955312047,8.783961985527643
SGL_RS00235,3.497669862505766,3.6170244563890135,3.339958054308044,5.440216352631177,4.842347449226793,4.782161267583398,8.977246159772912,9.006364959029513,8.897209308824108
SGL_RS00240,1.419059912831752,2.3384923220060787,1.5443467248320881,3.3640887307879344,3.7039494978975203,3.687147028247373,8.427474757287477,8.36141176015551,8.344756878625518
SGL_RS00245,4.874706048622982,3.7711212592648193,4.588139541598386,5.441190951054392,4.904080512523372,5.198624500455783,8.69601075376736,8.686863680610998,8.690929164360423
SGL_RS00250,5.7334047052822354,5.757461343547679,5.975018672381633,5.685680721394295,5.621642770219131,5.613586514372621,8.82312198394614,8.858538744540438,8.609824659859866
SGL_RS00255,3.265436737935121,2.9119065587634614,2.841042877066227,4.243526870814822,3.5651580360751765,4.460665607581394,8.502187524583135,8.472063857441055,8.460150965916995
SGL_RS19680,2.7349467468788506,0.0,0.0,3.146326042647822,3.7222057497588086,4.959381097124622,8.593583771279794,8.515568469633495,8.29162367600358
SGL_RS00260,4.232605930168037,3.820712826802205,4.5329882467188405,5.593116658399233,4.791640893280972,5.301747896973859,8.799960917473369,8.781899410081685,8.656697206394334
SGL_RS00265,4.560746286396264,3.9141127876040076,4.62757215351961,5.93397479743222,5.8429393420223805,5.455562545732864,9.074151494766957,9.097732916095405,8.847009550830757
SGL_RS00270,4.754362428001409,4.065989684141584,4.654048005873821,5.491035636084249,5.07416322630453,5.5580075653845835,8.65350167506163,8.662452436127179,8.541285480651458
SGL_RS00275,4.0406446546281645,4.284379591918395,4.409975898692716,5.9071778174677,5.872604854831391,5.504096479355689,8.825038789879486,8.808626466539073,8.641472751468454
SGL_RS00280,8.64886732064884,8.74627752583281,8.925553031654491,9.517872285214823,9.38013864612163,9.387561562982041,9.179290241309886,9.21709861036454,8.984595074819033
SGL_RS00285,3.8024352509759587,2.7837478361414085,4.144293350905142,4.064692724694063,4.294063279346525,4.399678547551455,8.370577051588244,8.35796332186288,8.211638296990536
SGL_RS00290,5.238825052786283,5.298779400632505,4.8016629673846705,6.167545614984704,5.584013145661943,5.35252107366866,7.785615148684271,7.8092484278243495,7.8917576026068605
SGL_RS18485,4.412541132381399,4.677926640415619,2.767535934526337,4.468118819080058,3.577746922343989,4.807731997757138,8.656783901937045,8.611111909427946,8.314877166540798
SGL_RS00295,3.4923577904646512,2.3624065603296796,3.141858677544217,4.881208243441723,4.929676392413675,4.26246550764901,8.896229956317109,8.853392930524535,8.812157156264082
SGL_RS00300,3.82833394604211,0.0,2.6999320120446484,5.357475561063618,4.440035390555395,4.3340397205012655,8.614005159092342,8.567439331878713,8.593173457863415
SGL_RS00305,1.2667890071130907,0.0,2.543528925074941,4.920489765061641,4.101864978759201,4.830081906709959,9.054612260916576,9.06292622513446,8.811212922454986
SGL_RS19300,4.667982283242012,2.969014054907819,4.3474817892552,4.613060555647521,3.560830476647055,4.954041750178446,8.294783732961585,8.183700180169591,8.18291201955149
SGL_RS18490,4.240144831639445,0.0,0.0,2.8503561538148694,0.0,3.160035179412647,5.886410361719767,5.66960920000576,6.061131749990703
SGL_RS00315,5.066626581653748,4.996185815080113,4.742573768162935,4.537359150156659,4.627948569292636,4.691991777045559,8.461277432122632,8.467342948322159,8.518946375342951
SGL_RS00320,8.88199925797072,9.077969743642694,9.272436327021135,8.913721813155616,8.91862367942203,8.696405084590795,9.2626117500829,9.273209827264388,9.17859163468982
SGL_RS19365,3.592208915851514,3.4663869806042102,3.7722310459604604,4.8007031999834355,5.200478657818039,4.366202992831235,8.442220052341977,8.37670543800124,8.673966868814027
SGL_RS00330,6.2542735770311895,6.565806576859922,6.625748321672585,7.498954400393511,7.333260700666744,7.381428337891103,9.335642236679611,9.391227586083334,9.161139798652776
SGL_RS00335,4.824962811944253,5.258536578843293,4.0577284295344604,5.733252349034774,5.782466959037387,5.441251206026472,9.14784814038419,9.196851896993106,8.982599447254248
SGL_RS00340,5.310048793580183,5.132782445337889,5.435084091894568,5.56579606039652,5.457891159466382,5.669572140088054,8.942064890544778,9.009051437758995,8.573691780669833
SGL_RS00345,3.860135882786418,4.369077169328413,3.5652118414243366,5.268424977672639,5.385952423006563,5.541670768589904,8.681505873228772,8.695755414557869,8.360649656356948
SGL_RS00350,10.669265395896941,11.043312692124909,11.29894899255341,10.878072456615884,10.771464769529933,10.660586529873736,8.875359403188412,8.851688881617012,8.809170396109494
SGL_RS00355,5.979872170541322,5.997483412733482,6.059906349186779,7.64138711953839,7.262730621951584,7.190560151525925,9.578895876516624,9.622428796982618,9.340284652844689
SGL_RS00360,4.060678371634213,4.405977097244681,4.619023279243493,5.8621589983541,5.731824206389723,5.732959920780401,8.563738360471547,8.59204681952334,8.527586070524812
SGL_RS00365,7.241662398606769,7.296193727954252,7.542628380138703,7.948289194123519,7.983641742399207,7.823073115541693,8.414001000281852,8.372843945721135,8.322946341177538
SGL_RS00370,3.910330326792085,3.6252782573603204,5.003078190882156,3.8063676225935823,4.309597071240729,5.024265106197358,9.532803160881281,9.578477786730238,9.316019357801872
SGL_RS00375,10.092742875467883,10.366265358504668,10.640183626723497,10.155639570679739,10.2608333968077,10.073567946271234,8.700550860187757,8.702534990159382,8.70932978415927
SGL_RS19370,4.624272287730168,2.7517757675532084,2.6822179770832517,3.821742043122268,4.420048097564883,3.2321244529391304,8.28930056992296,8.192316544902281,8.160099276539704
SGL_RS00385,4.422391266693593,5.3749127288290035,5.042493509016084,6.043210774569487,6.116300590124697,5.946735141235317,9.277931251760076,9.328947596148119,8.964351951828817
SGL_RS00390,2.1029631238190203,2.936821933788371,3.095432239002699,4.38043800910927,4.3183075918325455,4.212779479063,8.761908067428301,8.787872941655088,8.754555458202798
SGL_RS00395,0.0,0.0,0.0,2.1318049711684126,3.0008244780777416,3.269916974551226,8.979924941469841,9.063570483582811,8.876808152339187
SGL_RS00400,4.5524419579220305,4.461917514237221,3.964767641507677,5.03986692250278,5.119296201514215,5.1092077860090646,8.875899560507913,8.93414761042829,8.618025464777801
SGL_RS00405,5.598754542797978,6.020354947572307,6.074983514488615,6.942716027874784,6.398819560242341,6.609987938585802,9.389795134006791,9.499700996605478,9.107992510262132
SGL_RS00410,3.8465827400393247,4.552246235966757,3.537311717049446,4.887028043405898,5.247970981821465,5.082506264023482,9.248384380836706,9.32134510876566,8.975622318453752
SGL_RS00415,4.598882938372978,2.6355342048044146,3.4398453009942065,4.413306681659262,4.818138481471944,4.4836819902080345,8.240631510009178,8.187210360616856,8.330155384027222
SGL_RS00420,5.611427768823763,5.802512859923094,4.975460592030139,5.559756822015713,5.717692803024323,6.257824740219863,9.088020038992157,9.028390687358739,9.099327303430943
SGL_RS00425,2.792852693153067,0.0,2.1357555437618916,2.355084590049808,3.2515126698826906,4.068789915500073,9.184627833760997,9.196695561954328,8.949032753257809
SGL_RS00430,0.0,4.261951554256765,2.9767560968231974,3.2223224619906925,4.74860893694639,3.5421623858652183,8.944703324532258,9.000892245793057,8.52317183466607
SGL_RS00435,4.8649709283990425,5.3851267686828646,5.372660011959619,6.320137986787894,6.193255332494537,6.493227849618486,9.252770220975242,9.266533831186436,9.044382600630438
SGL_RS00440,4.639570869679894,3.5053429159297576,2.780300425589239,4.992914877941344,4.676078313720049,4.6585870376251926,8.96448762203967,8.895306903728152,8.758059680880162
SGL_RS00445,6.8938507951723205,6.93264613631415,7.235380753914438,6.751745347856107,7.770810178337424,7.195145225143037,8.827202850635645,8.700364150239583,8.947221553659528
SGL_RS00450,4.215536992893261,4.479173950499067,4.09596197019613,6.010084610472482,6.059461060086762,5.008407262751974,9.446180401039697,9.452662034217589,9.104693362181552
SGL_RS00455,3.6728513806237166,4.646021824178247,4.461181507799378,5.237044481315863,5.43417886540081,5.416394754749668,9.186097912424342,9.214521084276427,8.94381776733171
SGL_RS18510,4.215536992893261,5.446463011387341,4.748231248085877,5.735876259782913,5.469690436226996,5.360982297356846,8.939135573481359,9.010859974720331,8.854394682731543
SGL_RS00465,3.9322828969364894,3.2697432898904473,3.727957327079259,5.1562329072672615,4.4266768224654,5.02852536282053,9.04800685608804,9.011069513573464,8.919868888416259
SGL_RS00470,8.304708116196005,7.778575887868999,8.020144430699292,8.349912456627669,8.787746775438999,8.65008918058352,8.72770866262748,8.72383695020091,8.688357002475122
SGL_RS00475,5.413726766117901,5.765979966249165,6.001804539012734,7.737874187355365,7.453070492725713,7.337577806632067,9.258071460197222,9.301718018869527,9.074539077649598
SGL_RS00480,2.9701095723415594,0.0,4.613520793987009,6.510283762046836,5.145290590626758,4.26246550764901,9.48077047262333,9.496491862715759,9.214537837185706
SGL_RS00485,4.9388016280985125,5.032456104516986,4.952996646613998,6.053588795223617,6.1547055873021375,5.366517727931033,8.694772827232097,8.707858121785472,8.589462823833031
SGL_RS00490,3.5807008747459195,3.067341160729305,2.3742108758998968,4.162957041252408,4.06697517786116,4.1931263272209085,7.1663643190269415,7.226152116297596,6.996211931207362
SGL_RS00495,0.0,0.0,0.0,0.0,0.0,0.0,2.8965415336589913,2.681061072681443,2.9610287648521076
SGL_RS00500,3.5388836332391778,3.551908765357136,3.924977891701492,3.977041787358203,4.233718496484059,4.707586214033448,7.725284797788738,7.698448236140954,7.6732415711605295
SGL_RS19305,0.0,0.0,1.6482485410964864,1.8432777005461298,1.8796194734112794,2.1069226730865775,6.064384253034816,6.039461866770129,5.731587550030009
SGL_RS19685,0.0,0.0,2.6363895553578756,2.8731865560454484,4.368189982727041,0.0,6.019855925793251,5.769807172304416,5.546832538892765
SGL_RS00510,3.893796815660297,5.061981496822784,4.875084788605731,4.72435382335582,4.5713997185145,4.281598983826275,8.495627214756231,8.455417998978449,8.489511886960523
SGL_RS00515,10.541277714125233,10.443776696385696,10.774582325084433,11.564679153416934,11.547910547572155,11.412146305091605,9.177485486192651,9.20094931131926,9.075261707113688
SGL_RS00520,4.546723149276174,3.1287208075374298,3.0563033075662434,5.002653882080168,5.687424459669873,4.170814686111187,8.450455657843934,8.360380469410595,8.562148337468876
SGL_RS00525,4.4557684418642385,5.633712784542123,5.613495484397716,6.813263874383625,6.627030029512547,6.999548405076729,9.412001327171312,9.441476668189198,9.105957757263187
SGL_RS00530,3.668888872761476,3.999196180098342,4.295339116665686,5.810794990024659,5.738891691467046,5.904696562965252,10.214709308137955,10.337697635280062,10.006928287231398
SGL_RS00535,9.648734735821714,9.535270227869812,9.949249839767385,10.214274216960295,10.225353430130353,10.38571392342308,9.124388586326463,9.159040554188044,8.846533314800977
SGL_RS00540,6.74428479964438,6.312614293170183,6.790996713180072,7.24834913575269,6.76793316220943,6.966840238693341,8.459201397420141,8.460841995518813,8.504621502595263
SGL_RS00545,7.427909101679997,7.673496626951987,7.750746683526358,8.094490526492278,7.963687790817858,7.7558574105705045,8.59437863003525,8.660795795197686,8.582414937609572
SGL_RS00550,5.6400952008503795,5.364182773948104,5.55337556897299,6.502272373486789,6.344817200737771,6.5046352134375764,8.724470230882156,8.648268551140104,8.294005942779995
SGL_RS00555,5.70790245581293,4.906694370518322,4.8274694013822135,5.733252349034774,6.559884344299644,4.969045346117359,8.945880346961331,8.966799533069633,8.784359933175123
SGL_RS00560,10.540404734009096,10.965152145606906,11.090610371151481,10.43839243237451,10.489798784461382,10.477765421288654,8.815408677389442,8.742610325484788,8.851297350372509
SGL_RS00565,11.119865741964212,11.456028487556441,11.629996176994254,11.626125467176815,11.73626748108581,11.500658331569262,8.89413718533325,8.855874797619434,8.816100087186427
SGL_RS00570,5.9663293467016825,5.882443498192635,6.626914586967303,7.012546790998927,7.164655204948006,7.070509074379947,9.321050067786057,9.354437138034873,9.163041737325656
SGL_RS00575,3.19906987242576,3.448616127290151,2.1197851133259427,4.616707939493619,4.084413365093082,4.442410319737713,8.7618243882137,8.770746457312729,8.729036263093997
SGL_RS00580,7.040943370340652,6.1896243478359345,6.434610135624996,6.500409575275922,6.432681056187274,6.513093169294184,8.46498796892302,8.51748043736108,8.57014920249415
SGL_RS00585,10.857319028142504,11.161840060596706,11.44977656114873,11.045617285843063,11.145380336423194,10.900415681735238,8.801498291641058,8.779118219573164,8.77268954909433
SGL_RS00590,5.448120429051154,5.201212348176994,4.557080603519099,6.1153999928707545,5.961469696608361,5.88790970579703,8.931255546972379,8.867735451503425,8.788363906650979
SGL_RS00595,5.676926942878598,5.904216555756994,6.035775242633008,6.628257680365009,7.089411294757216,6.978943568054635,9.275927081718486,9.399813776950436,9.103388433103737
SGL_RS00600,4.797627749434824,4.597509134498017,5.082788339239641,6.405146827027336,6.235052843745002,6.177000234928949,9.497743518786761,9.543014013320153,9.327842186137577
SGL_RS00605,4.386477089023576,4.8799612000492205,5.639803228445991,5.62596279323068,5.585798228300407,6.002142932686756,9.30641784271209,9.374789853669254,9.101960613685216
SGL_RS00610,4.012950755696225,4.834417554441859,3.8077882469625197,6.411053261254518,6.051027802246717,5.368182713963227,8.972446837698355,8.905161832513627,8.80159015878549
SGL_RS00615,1.4903227260639127,2.4291974784539527,0.0,4.216053526860942,3.137976995935483,4.340745500681649,8.885722610170514,8.914952675481542,8.72120348855644
SGL_RS00620,1.6680406628425701,1.4644330950670505,1.4126665604573327,3.3320353057736094,2.6362813689261255,3.1256111040333012,8.616220620310205,8.719999539067341,8.349016800634196
SGL_RS00005,1.9659237358800734,2.7805074660747455,2.442845464672312,4.655997658889531,4.088767251082207,4.59729828988672,9.184634404013451,9.278672183605098,8.97520575434264
SGL_RS01370,5.382298255538998,5.519787055987183,5.800324438354986,6.508760152485487,6.373658892525269,7.156399852974354,8.306022350066225,8.308444293234652,8.259094034186957
SGL_RS20090,0.0,2.9312365338520734,2.860224719393647,5.7587631861752495,3.1474186716885155,6.875676307412745,9.079656463658923,9.147877927121073,9.045511258861943
SGL_RS01375,1.987318542055464,0.0,2.1357555437618916,3.2067189505975664,4.173709072251063,6.116572762441493,9.35409185815408,9.379698724141077,9.172780648096937
SGL_RS19720,5.429452160251525,4.061520406654918,3.599557982887374,4.2465205428157615,3.9033336885161707,4.18863307433527,8.264643840391262,8.282103593814025,8.040908990459124
SGL_RS19725,3.5033619378344567,3.09064174105123,3.3883066632389505,4.892873071568506,4.235357435762851,4.923743096248642,8.216648154048242,8.088839220846088,8.337689313986484
SGL_RS01390,3.969738291630198,3.3056873076114264,4.297151512226469,4.417051296793503,3.91222200018998,5.471599839105528,7.856914123478606,7.8073665088632715,8.111105635933122
SGL_RS01395,2.898651310434237,2.636239879694379,2.0995662502142833,4.749401492513678,4.129329916105061,5.091548917062253,8.133355829791578,8.093034736658845,8.227079471197786
SGL_RS01400,1.2478239034289156,2.3688843933167196,2.052461706235295,4.106307581156906,3.684471283384453,5.322913718417797,8.382474665433381,8.39213568644957,8.471264225919066
SGL_RS01405,2.7491324467719163,2.6327162720567614,3.200164292424443,4.0781495098289655,4.037761252758834,5.087472282438333,8.575938978094928,8.52284430124516,8.745901134897526
SGL_RS01410,2.8900351709633827,1.5572659774183284,1.9081724634531592,4.671459063776477,3.353004863050608,5.1347560563931784,8.736320271098345,8.641095684229555,8.794913203777
SGL_RS01415,5.57629163388115,5.848274440678852,5.660167076950992,5.449759899880223,5.782466959037387,6.243956589179009,8.383205360397621,8.439597860038514,8.45554851210858
SGL_RS01420,2.4315010422402494,1.8729826134373655,3.2935074636696506,4.977476648206974,4.199335958462297,5.321342939171936,8.623928631087017,8.670975031378287,8.439694593668507
SGL_RS01425,4.092926248129078,4.100546258933433,4.566641972665482,6.220121857320109,5.9974166500595745,6.791306127899573,9.50161433745503,9.545545712774887,9.474684822352867
SGL_RS01430,1.2765034468552294,1.4457014387139093,1.6651851993213889,5.191689065716838,4.921588104131558,6.075964861418408,9.585690568499482,9.703339887815194,9.519352514560909
SGL_RS01435,2.054868374728056,2.065698041583533,2.5401196573849583,5.508779052283355,4.999515241738979,6.223087836740525,9.735186807359145,9.844843056765066,9.628739086887672
SGL_RS01440,2.325504380179971,2.6787404482204096,2.34580687367167,5.181058052638453,5.127769344329029,5.970303065317111,9.546633498228923,9.657919949210271,9.42887196553943
SGL_RS01445,2.3202081227236815,2.9452531065101963,2.8032018545599446,5.025161559887549,4.934893012480398,5.929792656204649,9.767759214215573,9.878557251422247,9.596630608677248
SGL_RS01450,9.707354953781481,10.077146580213244,10.23060354732432,9.96293584614472,9.822228155374484,9.925959508182979,9.06313902570791,9.044544129704873,9.159641851342883
SGL_RS01455,2.1433864790429595,4.692295824125248,3.141858677544217,5.733252349034774,6.124762723527246,5.441251206026472,9.25525117318066,9.383862501995296,9.030714811032075
SGL_RS01465,2.8779061818367366,3.1204536085496652,2.6900542103806333,6.068787751909617,5.229363431831605,6.369638885038923,10.430228990570876,10.4910395381238,10.26102345837883
SGL_RS01470,4.539358810120689,4.2055826934508325,4.806159544573707,5.15089539378208,4.959063531860088,5.495897241885505,7.5861434825172855,7.441487920222313,8.170982526281959
SGL_RS01475,7.988836380380364,8.24528821303315,8.241267637325429,8.271297244968531,8.859030664208863,8.668426080622707,8.552130454775666,8.612570173926118,8.356748650236067
SGL_RS01480,5.392858159739745,5.922405993789803,5.718514920061591,6.334816602192028,5.905811961428369,7.121662713673275,8.87957003127817,8.87229221825449,8.903590104363161
SGL_RS20095,4.856252739516802,5.787279282378344,5.045177795243132,5.572537400063542,4.650650783356161,5.919789673971163,8.603280445963167,8.677088192016845,8.693726458669056
SGL_RS01485,0.0,3.0031524378906624,2.5782615801605844,3.4657751952324802,3.2208068132878864,4.429398028458504,8.436638103699355,8.501869017238342,8.343628392368064
SGL_RS01490,5.143179645350354,5.009506401304396,4.580975972133279,4.6343559771026905,4.6825116778031735,4.721634406643994,8.69181017579065,8.754310910988115,8.840953894929553
SGL_RS01495,3.11943124575325,2.5008169779867484,3.828570285732426,4.482397010580529,4.135956558687657,3.872269571391936,9.093747191742764,9.174788554801866,9.07318034490718
SGL_RS19315,3.0611028252351167,4.233090191086727,4.461181507799378,4.98164048873302,0.0,0.0,8.319830798476735,8.405581464928916,8.241059990811802
SGL_RS01500,5.0907354741359025,4.4492307450881725,5.44012669719362,4.739602370063493,4.883947691223438,5.718170572154961,9.106043787680798,9.082648612976131,9.099071002986012
SGL_RS01505,3.5081088466899075,2.6758040200068627,2.60691789168278,4.431703949846136,3.542820969911414,5.137216662366746,8.140977268911344,8.197277953050246,8.436595597816499
SGL_RS01515,2.7447475075738437,2.3931498969889,2.0048437469062623,4.174083231677402,2.9883940096946593,3.9077698165876966,8.396110638483098,8.330008331770015,8.486673419164395
SGL_RS19730,2.9701095723415594,3.214831761065941,5.013749027983976,0.0,0.0,3.7146067674782612,7.3908588174419325,7.305290148701749,7.085267375365323
SGL_RS19320,5.121616701797315,4.823751292804684,5.45997109633996,4.891808453145862,5.466097827212866,5.470163825011995,9.334547673721106,9.36627254994848,9.203684438189619
SGL_RS01525,4.475445884320296,4.183098019667414,3.1871561203528596,5.24292641538767,4.02405027370705,5.274025615756182,8.953555963481865,8.911567383171908,8.845220203616943
SGL_RS01530,4.316894694658485,4.3304285329467245,4.252581931645772,6.15140554469184,6.011007362018482,6.408797835499032,10.032685323674793,10.013059340993346,9.815992972903176
SGL_RS01535,3.7205952705163696,3.8367409415649543,3.603919964899563,5.318335913240769,5.304699124247311,4.862907553901972,9.080455165895902,9.077313029336027,8.912553365738336
SGL_RS01540,5.018648206977434,5.69390209240201,5.726704184670004,6.295303522326493,6.3886733461106715,5.902919983277818,8.762152011592164,8.802817096693616,8.875514671801056
SGL_RS18595,6.514154620481017,6.149665463611381,6.447122651585925,7.097631898378496,6.9509696914684875,6.563174461144421,8.33009953567623,8.343343863570945,8.33674435065167
SGL_RS01545,13.831137960274557,13.894159958583305,13.531099671244995,14.403098965185563,14.5914493851673,12.711111660457608,8.826473118846614,8.90699140539255,10.273258745348057
