Geneid,DRX114943,DRX114944,DRX114945,DRX114946,DRX114947,DRX114948,DRX114949,DRX114950
SYNPCC7002_RS00770,4.64040131972745,4.025624291702824,4.9943339497092465,5.455873379494459,4.4106565817201435,4.749188380753943,4.640397133094739,4.807365050590198
SYNPCC7002_RS00775,3.8940692947050115,3.433497369608497,6.195358854113661,6.109331016767715,3.3698952242672635,5.057862682749398,3.8717180567577194,5.830337948342878
SYNPCC7002_RS00780,13.259581426206005,13.426541801323069,14.566420390569847,14.379155227167901,13.464768730298054,14.094736860693962,13.78706765902604,14.520422540013538
SYNPCC7002_RS00785,4.572497588573248,4.262234170353883,6.529070310967731,6.652769939689789,4.12465840273394,5.896504513225268,4.582070717780063,6.174956898675696
SYNPCC7002_RS00790,5.397620163737023,5.826089052740799,6.654253592354922,7.117718620378218,5.48665427358965,6.013870523147142,6.120197870206451,6.2159477615568495
SYNPCC7002_RS00795,6.091142959988859,5.50949336723611,7.803106401385784,7.77418012489642,6.020939262333373,7.001755336023719,6.4223743820907995,7.34486112299222
SYNPCC7002_RS00800,6.333823146226287,5.948308871743814,8.086181392196192,8.053858689733277,6.5733913773112045,8.079964736378153,6.536047951152249,8.113499233489076
SYNPCC7002_RS00805,5.342770245681354,5.2090333582359865,6.224322746974529,6.205267543432519,5.773134688142598,6.330733469480864,5.471684807061993,5.7907193358849485
SYNPCC7002_RS00810,7.032177524102324,7.004970610263272,7.791236839631691,7.753953844365913,7.419069472927849,7.81115589894253,7.608783491561398,7.931860559577577
SYNPCC7002_RS00815,8.081465733276794,7.754319477716571,9.703051695829275,9.47460129292666,8.32762930965909,9.39213950052373,8.447311254256276,9.824019819271044
SYNPCC7002_RS00820,8.212627613780754,8.236499986408583,8.925259578789325,8.838467594911991,8.400783551166112,9.00806635078445,8.512023865619998,8.675250604824551
SYNPCC7002_RS00825,5.946196354384734,5.71758661815308,5.647918999846636,5.607819400077751,6.182776206827067,5.964425631548771,6.464755388110264,5.975862659382065
SYNPCC7002_RS00830,11.949778983981455,12.722742566935633,11.412512963688421,11.278800716366062,12.585782584146683,12.159467208467326,13.01823697671724,11.60875769446658
SYNPCC7002_RS00835,8.526538683229369,8.38348810772295,10.74019895828799,10.794757341890012,8.637586372784682,10.759734312718091,8.520640935017337,10.448361164721096
SYNPCC7002_RS00840,5.909811587304886,5.980321058201176,6.324791017056457,6.422677814916784,6.333094534280831,6.9451587714224745,6.992014467576025,6.870468231598298
SYNPCC7002_RS00845,4.8265556560646585,5.053325119051973,6.277087017770844,6.407965417840869,5.164524990261642,6.241372153115154,5.3459712041017236,6.32029135997648
SYNPCC7002_RS00850,7.133730173533544,6.821488569936892,6.4126533965788886,6.134332152166844,8.500679410831665,7.22721039371841,10.3588589509925,6.5490730500629715
SYNPCC7002_RS00855,5.745330474849534,5.710745782590966,5.128321381223162,5.199961388457776,6.909725717617436,5.920863635328785,8.835574365688315,5.191699358341727
SYNPCC7002_RS00860,5.371932432897393,5.474781787323784,5.113075136858938,5.090993939117732,6.5627483200444,5.744813407112488,8.2502064929535,5.123157098348433
SYNPCC7002_RS00865,5.283370401750294,5.179053607335674,4.842040845531206,4.876567614690091,6.330404929663223,5.384911034811285,8.080451281491955,4.810611793049975
SYNPCC7002_RS00870,5.43870882974694,5.295496873103125,4.980841407000682,5.0190712393460775,6.441014212697489,5.629302892127729,8.452888429961824,4.93612067022288
SYNPCC7002_RS00875,5.958093176396564,6.113064664871016,7.550866523387822,7.410520302986209,6.064326098245637,6.9233847919539935,6.318937106492493,6.880341423587593
SYNPCC7002_RS00880,7.836712952984138,7.8023841794731394,5.9238910147687625,5.816933531888605,7.825314172874534,6.325835985294435,7.819311631679024,5.919005867207127
SYNPCC7002_RS00885,4.257709570829409,4.237075493926479,4.766442380464505,4.797687674623798,4.473477637014473,4.540768486963337,4.681371800754615,4.32411396963222
SYNPCC7002_RS00890,2.756710562286095,3.178451619842671,5.017830792045627,5.429266348134204,1.9780385336629396,4.390767757264549,2.9898828335465675,4.963603872844654
SYNPCC7002_RS00895,9.461395048682714,8.238177448077424,7.4058943310282,7.310510153924425,9.50954344668802,7.496787457206852,9.362647165284734,8.054343445821086
SYNPCC7002_RS00900,8.125822547552472,7.977263129291517,9.65903362941369,9.505861160263583,8.02065493583269,9.14911634506864,8.297732547461976,9.434048552188079
SYNPCC7002_RS00905,4.725784527864159,4.247452468881438,5.044554792089473,5.22979726637778,5.0847682923678965,5.2092372796607895,5.336684891564576,5.246750825516529
SYNPCC7002_RS00915,5.892059446141004,5.652724428821106,5.44327317622092,5.453779949515331,5.9738994203389115,5.7015711684444454,6.224418111735298,5.437488582625546
SYNPCC7002_RS00920,8.915137017810773,7.973159441894329,9.717728210406197,9.447770211224695,8.931900637226452,9.827278937110082,8.899648064041825,9.215799325526204
SYNPCC7002_RS00925,8.53643699399345,7.33300896758926,11.814844084567786,13.026783847654704,7.704313653455485,11.033656031450766,10.179482979151409,10.052364422015176
SYNPCC7002_RS00930,7.956029743408483,7.6318042356905265,9.383102611775735,9.159057952485952,7.9617415569042524,8.864298440712354,8.169614783246042,9.407763824424576
SYNPCC7002_RS00935,5.387208901796626,4.579100859170632,5.146083585713824,5.372968921933471,5.385103065673112,5.258353296814248,5.891773362878965,5.282164525422336
SYNPCC7002_RS00940,5.337860864920342,5.248825794598786,6.606713606667474,6.6271319900256485,5.4325570479720415,6.747838516773859,5.860599283012659,6.765522782034604
SYNPCC7002_RS00945,5.599456078808913,5.422802822907518,6.413666552656505,6.402456324431769,5.82339742748127,6.638343443508144,6.059665885965786,6.736412336470398
SYNPCC7002_RS00950,5.455585195872723,5.310265256640894,5.795541784086129,5.553959690663314,5.893336419402768,6.105875684299792,5.6649722753471385,5.929181696870918
SYNPCC7002_RS00955,4.472433603968634,4.323557077848231,7.536469203309533,7.146864030622232,4.486863268371453,7.063195402803923,4.623556667891891,7.550273761958424
SYNPCC7002_RS00960,5.603149794566044,5.258112032181257,8.375300577121145,8.083450020872615,5.810232262625671,8.777062650650073,6.136761309704194,8.965508098108234
SYNPCC7002_RS00965,3.300461120170897,2.0467727917710166,3.671349495304596,3.836951118724816,2.9707332457638898,3.6284834968735264,2.9508152959063847,3.7654988836089673
SYNPCC7002_RS00970,3.022890238746083,3.6576850213998098,2.7677211781199715,3.536773860489273,3.219839944795089,3.3526843855819948,3.3226118824220725,2.479690316250592
SYNPCC7002_RS00975,2.946939505271345,2.433036843585568,3.6459108445209587,4.045629227722932,3.275617547107006,4.160190969614154,3.1237294154364803,3.725587795635863
SYNPCC7002_RS00980,3.2032213487510024,2.87423757874137,4.46800092513419,4.38665190636548,3.283739052589425,4.645565652997806,2.9260525231506342,4.43578923509925
SYNPCC7002_RS00985,3.81073869730181,3.4703162025460386,5.070532667151835,5.203315969697284,3.6951809603127344,5.043781384364277,4.008498272122753,5.119527775766256
SYNPCC7002_RS00990,3.867186902606683,3.097679797956057,5.0209277764818845,4.834630354575507,3.4479106531256076,4.648233273970631,3.9265486458014727,4.842258142931301
SYNPCC7002_RS00995,3.8527674050447707,3.116061850075006,4.733953299735706,4.816310262604588,3.7130498422194265,4.685840106223385,3.857573908281501,4.794740627600467
SYNPCC7002_RS01000,3.3201544400336003,2.55227013372601,4.4993049010455515,4.665026649173733,3.2606212209939804,4.333002087357919,3.301139213180994,4.180333522320672
SYNPCC7002_RS01005,2.9924475619004736,2.3025896782562283,3.97883904937466,4.046590509035259,2.455942276742778,3.764949330925282,3.063560643345554,3.7257795626147003
SYNPCC7002_RS01010,3.802886350678497,3.5129430123591177,4.881528266372914,4.764954233702793,4.0456528652711565,4.611868474494686,3.7520690070184117,4.7598791725447915
SYNPCC7002_RS01015,1.2414489789525114,1.4829036940188747,2.7770231008147737,3.1854583289179046,2.0230618191504814,2.558175197471314,1.993996324352438,2.510101822100597
SYNPCC7002_RS01020,3.9155606132597476,2.9366083933234517,4.786677445984863,4.645615563855843,3.9926164318761868,5.007704313715369,4.4017584324838275,4.689396626979163
SYNPCC7002_RS01025,4.4358972345413425,4.15379800695803,5.5726365910293145,5.563102139741991,4.553934405921628,5.763815167013219,4.8253361227862435,5.325818824992495
SYNPCC7002_RS01030,6.09937685600542,6.113652173126843,6.997853737639761,6.747559834902388,6.0027528792292895,6.876799301890439,6.263734721271983,6.980280838981348
