Geneid,SRX9895140,SRX9895141,SRX9895142,SRX9895143,SRX9895144,SRX9895145
SGL_RS02710,8.005774026171574,7.453093150809575,7.6375815983624715,6.820151355316528,7.007752662019974,7.088576030931501
SGL_RS02715,7.043096571437415,5.655282044530776,6.302701735680933,4.753278407299497,4.825724285514809,5.386791086865323
SGL_RS02720,4.82753569906783,4.495997345994512,4.614782725927727,3.0893270413787888,3.381650136072261,3.8506786839195053
SGL_RS02725,4.719535664311382,4.561449526317789,4.532078382104909,4.225842193710393,4.2878535445974695,4.593063145318969
SGL_RS02730,10.695410427485204,10.582082513726652,10.642179171001974,10.43870610455087,10.457872507463426,10.09116412218415
SGL_RS02735,3.154369042371973,2.0297911025931947,2.4335150029305934,2.205096287808529,1.8002938343109338,2.4899198831425577
SGL_RS02740,3.6109779595101363,2.5953307144377566,3.5138522639364833,3.2107726030681176,3.668086849946743,3.510718863699805
SGL_RS02745,3.9898099392611415,3.756664134094814,4.067802475153448,4.267745327141148,4.266581133486917,4.430321247907616
SGL_RS02750,3.0436295704059955,2.9633806545713934,3.1676746213404576,2.707086507480303,2.607435313479117,3.0876136203219238
SGL_RS02755,6.605952995608859,6.6582880384066945,6.774225271313384,6.864394825666851,6.827944191935918,6.24545691506267
SGL_RS02765,6.438506668902732,5.952181068756938,6.327109691914552,6.229065013288512,6.241554889316446,5.833132723171132
SGL_RS02770,4.558396656036669,4.369005602532946,4.327691685425134,4.5922488717096215,4.704318398224036,5.166120011773999
SGL_RS19750,0.0,0.8875844721131646,1.3432567410265752,0.0,0.0,0.0
SGL_RS02775,5.067291097966679,4.846450521661478,4.913770246103873,5.512120321651439,5.343157490585579,5.325755873728417
SGL_RS02780,5.051399054923029,4.733004407360991,4.957596920032916,4.742626931888084,4.627509911202411,5.041758715979422
SGL_RS02785,5.021574003783337,4.829367489604054,5.363015406009216,4.4898095120499475,4.71659417674505,5.291857710883857
SGL_RS02790,5.963852164013196,5.687040778298432,5.989548940386486,5.785702159917215,5.842809271607764,6.190167913366213
SGL_RS02795,2.9896328181110654,2.949850085798329,2.8710605600739196,2.6993474829627107,3.19596504034251,2.5755048329073364
SGL_RS19405,2.1366837069441544,2.970261140319205,2.6209078032450117,3.353282368464173,3.5723749902199895,3.00861926787999
SGL_RS02800,7.214593120209008,7.395846053917784,7.342363671891481,7.4048726746732045,7.517743334816454,7.418364115095543
SGL_RS02805,7.363042230839026,7.615042482884806,7.3905122355067725,7.180980945214945,7.212451867019634,7.144412038801649
SGL_RS02810,6.710158196004308,6.448605990017422,6.5498535887153775,5.925215223559489,5.9782365653835985,6.161309560179886
SGL_RS02815,7.750979947392372,7.954745036362991,7.779779048095907,8.132968302841093,8.14012438738909,8.070211298338318
SGL_RS02820,7.702947554132372,7.381311661243912,7.571344885294788,6.499095825326841,6.852961195849609,6.827053482930622
SGL_RS02825,7.448380358393275,7.300437733738193,7.416197770004115,7.030204319612549,7.089778964359481,7.029852312308466
SGL_RS02830,4.362395268743398,3.9237449679194123,3.631525595282968,3.4003562204912106,2.252610910232087,4.009100300730082
SGL_RS02835,4.792757542711694,4.236614630223156,4.5488958904488825,4.227790609558069,4.48463615788518,4.495946314008977
SGL_RS02840,5.660900937618701,5.151598132181195,5.210542570531681,4.452192187546625,4.557434877622422,4.767067585140547
SGL_RS02845,6.540454880831265,6.637216080737553,6.380571815704826,6.4086606658721506,6.699498910523656,6.630098461736307
SGL_RS02850,6.79297303494635,6.603634225629299,6.400144159183018,6.501609459741427,6.5175993257287885,6.489334181011363
SGL_RS02855,4.547319288503619,4.202420494451735,4.736920729794009,4.583027335081723,4.14141564980737,4.486730708642992
SGL_RS02860,5.433732905791942,5.466133403067999,5.328174614375787,5.524713457009067,5.434091309974585,5.292308962299975
SGL_RS02865,5.3582585099319395,5.358466456671636,5.247421876383873,4.959728330497524,5.128744562442337,5.429196313603108
SGL_RS02870,4.128963770580796,4.371263826588682,4.308075934236834,3.2143653575878632,3.635410343175941,3.992775492266055
SGL_RS02875,5.400246091551015,5.5261294402388295,5.515288547040941,4.460713930581616,4.603598928969118,5.119689856134276
SGL_RS02880,6.294064454335997,5.903453768565507,5.917667388322357,5.052142020588868,5.323417836777891,5.843265835783748
SGL_RS02885,5.983157163561677,5.609304945561476,5.902054552095501,5.123236727878913,5.503080327259059,6.058729886967402
SGL_RS02890,7.484681332042629,7.058988623119271,7.436908945803763,7.080794532633605,7.142977365184861,7.765458959306697
SGL_RS02895,6.46106283592498,6.390163347518934,6.398248565538144,6.168079421894731,6.198066889493565,6.555900015843693
SGL_RS02900,7.698832363835098,7.261391192454889,7.5462245215375905,7.825621664517306,7.870328617887111,7.667815380766557
SGL_RS02905,7.829499848135631,7.324934734154753,7.373458985632911,6.156125679342692,6.267159136284469,7.305522936967593
SGL_RS02910,5.838604886498044,5.4242057664157795,5.619121711628853,4.0631327368839285,4.148399297700648,4.524899482931639
SGL_RS02915,4.690290417720558,4.333840312629174,4.778181582313416,4.349399790325419,4.606054773652653,4.314676016132414
SGL_RS19550,5.925150101201257,5.526656177914278,5.918068812115547,6.1368933459412895,6.222468402823361,6.132501790929065
SGL_RS02920,4.124404945494746,3.8520377509167454,4.109828614493096,4.507792896086782,4.320580819664123,4.10793161135387
SGL_RS02925,4.037173312844088,3.4063906196707365,4.075760873634822,2.9838251610361404,3.39720941923041,4.171491570250927
SGL_RS02930,3.7022237887069913,3.6465372617369125,3.7331237365287038,2.811146670639889,3.1760453654692604,3.480968101364183
SGL_RS02935,2.6167381650615003,2.1808072877649076,2.110469881871648,2.3181208858403113,2.2925586842169254,2.5754065272483624
SGL_RS02940,5.464792806553864,5.149349993261239,5.236212077337918,5.171677229223512,5.130896982192417,5.181031414778546
SGL_RS02945,5.011701314799802,4.026921001889094,5.184136990233694,4.25211781435204,4.1091230668075545,4.56128574491591
SGL_RS02950,5.8974839923537115,5.065827032575091,5.328174614375787,4.536927130508621,4.853327055503111,4.757749484811937
SGL_RS02955,3.138841859490998,2.9123379711686788,3.0709900112086683,2.0077859862901097,2.233644567228,2.907250035752465
SGL_RS02960,4.201513471190402,4.174756970905951,4.183433425322473,4.378912203262632,4.362900546332028,4.417561559416317
SGL_RS02965,6.098540630552098,5.666548406186753,5.931408000055165,5.982389426426405,6.010858904525396,5.859958722120933
SGL_RS02970,5.930270147836854,5.0947424575313,5.82400851838491,5.285287623521486,5.113970522067679,5.332901445240056
SGL_RS02975,7.090651136884742,6.581746019479577,6.861430564802018,5.955090652727252,6.088918528251968,6.532002650597588
SGL_RS02980,8.603364048348396,8.446896379856167,8.40689804786996,7.871525473667595,7.987933084133128,7.806672309453782
SGL_RS02985,6.241330381051397,6.224126354426275,6.154693034962737,6.611951239934093,6.7280975858437815,6.898796549562221
SGL_RS02990,6.361379437070086,5.9474513205312665,6.0696167051416055,5.827821811674628,6.108226622568013,5.719372585598806
SGL_RS02995,5.052909730775707,3.9530290264515564,4.878044884238556,3.5281726540732503,4.090203554002171,4.0092329638704465
SGL_RS03000,3.5912852066939234,3.1540525709349474,3.566674158414023,4.78862915544089,4.814761901302989,4.51743493438418
SGL_RS03005,3.94021873681443,3.311182967651983,3.455414874672925,5.072911379126612,5.244177713123936,4.333475177986877
SGL_RS03010,5.115269009668385,4.55727600473992,4.888184078507099,4.4154163097115395,4.501948973810566,4.852403781865639
SGL_RS03015,5.693765876274463,5.257013663777645,5.1680909846496075,5.9199717833317775,5.639118537829343,5.589918573472048
SGL_RS03020,3.9427532711369655,3.5760875500283023,3.600709410132228,4.036436105094711,3.876315035894589,4.078639001656953
SGL_RS03025,1.5684157572181079,1.3342494357183126,1.2483223007798863,1.7260471420598036,2.6068942600406384,1.745301838572301
SGL_RS03030,2.5744424470934253,2.555441229793886,2.9010027102915354,2.921977378556932,2.6759359584387252,2.8417892366370423
SGL_RS03035,5.408627117512199,5.22544937004702,5.426575183729216,5.236813562763191,5.305563696558567,5.326303772493751
SGL_RS03040,5.728365208650372,4.774022577101816,5.497915765496826,5.079967879328716,4.92780701489412,5.260418649125399
SGL_RS03045,3.5490497394639657,3.761915695544723,3.7776182822621935,3.534942792582456,3.8526195837863875,3.458527744937774
SGL_RS03055,6.447479476393811,6.166196110339343,6.287424645544102,6.40407610979917,6.461559607597705,6.178542499713296
SGL_RS03060,5.265743089120899,4.372127468944841,4.96420809634892,4.56983341765176,4.641910339165585,4.572296326311677
SGL_RS03065,4.976176056125216,4.842771566428333,4.984751797819114,5.063602644744691,4.896287288524882,5.125648105403332
SGL_RS03075,3.6094938605033127,3.106083024372715,3.1119857603312413,3.5991085782038965,3.5583978499342335,3.540395355837615
SGL_RS03080,6.300205971225272,6.039085058559191,6.070622815546711,5.637403112376038,5.651065540766698,6.280381715508959
SGL_RS19410,2.9361080174612195,2.94379905222029,3.181178896338282,3.325909169553014,3.7868590197461818,4.485003602956092
SGL_RS03085,8.629990062598047,8.048305583153958,8.528678201785816,7.905819734531319,7.8202674297776795,7.766994040357698
SGL_RS03090,6.538203209546832,6.0262958911271465,6.226924349116349,5.734058566302661,5.889078661294951,6.151438790684067
SGL_RS03095,6.834653034122884,6.530082742384016,6.498464875091034,4.999453227722083,5.3496875942993665,5.73834123690917
SGL_RS03100,5.832884246372117,5.343700053867058,5.162046649653015,4.020958199791814,4.258284708291587,4.24358352388183
SGL_RS03105,5.397425015728425,5.103025445184215,5.0620388466640875,4.94444563967906,5.172295025731134,5.388775663115955
SGL_RS03110,5.383948298741165,5.37140578824593,5.500558206452284,5.93184033721741,5.964677273458147,5.857372304726546
SGL_RS03115,4.515429121139844,4.270040391352604,4.092634890634,4.865695589363082,4.527058690344793,4.2632239102749985
SGL_RS03120,5.518453552066929,5.644324754301009,5.527945248441378,5.593363160890536,5.565275326347798,5.739822484015205
SGL_RS03125,5.307526747867629,5.10285968982209,5.058900404974231,5.59226716681964,5.674256627054263,5.694857866845796
SGL_RS03130,5.654605414846001,5.4479085172287265,5.353240913004808,5.630190883442387,5.572151672500928,5.635571346750137
SGL_RS03135,4.317106784816444,4.6690896500901555,4.368882807627225,4.684816549806089,4.61723239137406,5.069079866591302
SGL_RS03145,4.715799819715865,4.280024801893878,4.542400092733293,4.28840450276756,4.677818746335443,4.73902534433644
SGL_RS19755,4.478389593686176,4.486837473245764,4.723668422419898,3.990555037392275,3.490828115092104,3.7013189502627872
SGL_RS03155,4.676185098166572,4.504401303151631,4.6200370146112775,3.724871347835241,4.196342063827633,4.168909850966487
SGL_RS03160,5.351170715962948,5.148801665660313,5.129567736895333,5.481911979172358,5.497406552859764,5.364766051450307
SGL_RS03165,4.978818352839306,5.060996831047201,5.05666675586633,4.864563706946783,4.886664946520105,4.376601023204972
SGL_RS03170,5.001598423615731,4.7197520296632955,4.668977639849322,5.018490245592384,5.120692504225927,5.029962343285991
SGL_RS03175,3.8234804678621543,2.9855004338220623,3.2787634196714595,2.8856420707195856,2.8450852661298445,3.4289604983686077
SGL_RS03180,7.820868194381673,7.6963350947038744,7.869025641595784,7.589127403139815,7.566589470131861,7.778685263586183
SGL_RS03185,8.220619278963051,8.356590828304109,8.262248040415926,7.872861644288879,7.972068033866479,7.838587121881391
SGL_RS03190,9.445015209423138,9.62895660199281,9.476393791896271,9.18507968875446,9.187622233805529,9.30151874598652
SGL_RS03195,6.6517839951234,7.144630461959617,7.014017340506225,7.112083841747613,7.380497080346484,6.643280915529594
SGL_RS19760,6.893130478968848,7.414390497672809,7.116599959554147,7.228394874586903,7.30640819303847,7.047867656465693
SGL_RS19765,7.897703695925513,8.48946700900858,8.057421192130608,8.143466425267764,8.035990590008398,8.018554731055291
SGL_RS03210,5.438982240906444,5.257041774102818,5.3710817014508985,5.521946108856162,5.562583751918989,5.602891422296842
SGL_RS03215,6.516808850797608,5.86294409203707,6.047786873485788,6.31900684823439,6.352312732970077,5.815689970535219
SGL_RS03220,8.613494117058822,8.417564655741737,8.561420938446213,8.919458637800522,8.963994457820352,8.89331503072419
SGL_RS03225,4.148010353657408,4.891908210232267,4.64607629451477,4.452366233697775,4.406650997341994,4.681816130005712
SGL_RS03230,2.654342442375649,2.864827933254063,2.5404197500564774,3.127298315143291,2.887770182950864,3.2274070055198103
SGL_RS03235,2.121981442555003,2.495337829069272,2.42887908937446,2.3060132976387213,2.2722242206321086,2.2771608247165918
SGL_RS03240,11.154346148899766,10.785750997929963,10.78456295484492,10.840548731041254,10.828225897266842,10.797906600223486
SGL_RS03245,3.6775724246761805,4.138759946096356,3.9020814680688787,4.686904995773301,4.58380111788119,4.630277585707933
SGL_RS03250,5.346644947226174,4.644278341873561,5.013814917479032,5.1800866850681615,4.944809350768713,5.481917020150451
SGL_RS19555,8.746760167158548,8.198221994720639,8.279561628393816,8.864429892547923,8.733660228998632,8.763161459081521
SGL_RS03255,3.9998021213899975,3.6483996722478977,3.674834364244255,3.839657850633439,3.907367433805344,3.906936432889367
SGL_RS03260,2.1307741416144412,1.7388580791186117,1.8327106586174244,2.240524911799573,2.2812754667823283,2.099713014565453
SGL_RS03265,11.08000388305753,10.963128274845564,10.997908038872211,10.139311796686581,10.143526977350513,10.40741004866736
SGL_RS03270,8.598800790463004,8.249170461618753,8.322488296738205,8.185275292524565,8.2965959323249,8.345488873785389
SGL_RS20110,13.659833412469075,13.872908091640483,14.079224589332192,14.64048069015901,14.594360666900945,14.377635589328179
SGL_RS03275,3.629053090948644,3.2105985448663446,3.434637030367398,3.55307943800008,3.6444725825679636,3.688516985162508
SGL_RS03280,7.168728098455699,7.446587643848658,7.219836450398284,7.270164402777588,7.142650317671131,6.681040076904761
SGL_RS03285,4.873444274096987,5.023484062909719,5.071477148654323,4.492664427163864,4.9776515544166475,4.144056239122576
SGL_RS03290,5.6520483980006695,5.759104706286575,5.893996621526892,5.496177699329328,5.324500001192346,5.340028104909405
SGL_RS03295,16.105666191117002,16.588804557619042,16.60018017936311,17.0704239588834,17.19873780791167,16.991421003470833
SGL_RS03300,6.927836490770497,6.865453609821091,6.755612871603159,7.024020921786964,7.097558561231196,6.94607678939528
SGL_RS03305,7.8390117156791606,7.19230288177121,7.529592458785951,7.520252266359764,7.468523148366095,7.371351838136569
SGL_RS03310,5.184101605033361,4.549189867596445,4.977951264012658,3.68494476109529,3.696157630556892,4.635561210079951
SGL_RS03315,5.956401742347909,5.8737227833491685,5.858823408253786,5.7049697532921755,5.635940732221903,6.099109027898023
SGL_RS03320,3.703237962507906,3.390709333238762,3.5136892052609388,3.1257783844188283,3.5430101294271354,3.7364365663512054
SGL_RS03325,7.841056971360694,7.787780835798141,7.6773884436683,7.552465017938924,7.512637881425649,7.606811033739173
SGL_RS03330,6.620915756586733,6.536900961698669,6.299575833280754,4.948285815939339,4.690926333443493,5.716858708444928
SGL_RS03335,6.089511818076438,5.764638341606635,5.93918182887897,5.3254781839645124,5.2048879693467605,5.390257866552638
SGL_RS03340,6.569025014052116,6.469440974209181,6.415311350097956,6.337636699326393,6.645532018381173,6.292674259108071
SGL_RS03345,5.90696091879258,5.308696833020277,5.589309778221356,4.478007089870773,4.583575858468855,5.901366832758115
SGL_RS03350,9.871238837206922,9.512390478783226,9.663787290738178,9.75798116069065,9.766066545711977,9.860052439082127
SGL_RS03355,2.090456095623118,1.6717052859225063,1.7951664329855892,1.8020711605230761,2.6381932742219556,2.1855939685938615
SGL_RS03360,11.107811793023872,10.709735582780807,10.84920735121262,10.336229162369742,10.455087214513968,10.631924436803013
SGL_RS03365,7.098825242346345,6.523184094731625,6.740968543165641,6.667125727562489,6.766647303075189,6.657215970593357
SGL_RS03375,2.9530335766966687,1.7753849202717036,2.594425590350182,3.1839795695916355,3.2590658075777075,3.5036402408620972
SGL_RS03380,6.759896355021516,6.395665493658594,6.5221044861204795,5.907378112612262,6.059689719212638,6.502845183206573
SGL_RS03385,5.656434746893407,5.934063708830073,5.766530156538907,5.172278209318162,5.141831753213707,4.746076145531989
SGL_RS03390,3.7098217819649437,4.154144028455103,4.102837482091621,2.983477539200766,2.835920146948021,3.2532083791992408
SGL_RS03395,5.370602369334384,5.192527946893641,5.370961259920915,5.2708824331228366,5.357615803932002,5.554602092156693
SGL_RS03400,11.003449561972044,11.607305079150528,11.279959282157973,12.406867565126166,12.331159570949103,12.334073100674447
SGL_RS03405,4.352777177009872,4.361189066070811,3.9989206641433226,4.115675562379591,4.14270651474529,4.713604098510747
SGL_RS03410,4.100838927772065,2.661784802019886,3.6566804378659397,3.215784690218913,2.8092791577947125,3.593346358741307
SGL_RS03415,3.403397410562407,2.993152933614924,3.206625969244644,1.0588816427272185,1.3427262656459784,1.5789477131157073
SGL_RS03420,4.909411354515444,4.4882096809713845,4.633756697025133,4.207877159658342,4.525730857724178,4.475584887418724
SGL_RS03425,4.588202022370149,4.377440956268536,4.452586249782971,4.155344263084848,4.362520385450011,4.462456573564254
SGL_RS03430,6.223378929546863,6.123515954880198,6.151030618164431,6.1687786781495,6.228485133157159,6.062011690210796
SGL_RS03435,9.581474406620385,9.00571008595506,9.274301523295634,8.668657100123923,8.698639900315882,8.87196247779578
SGL_RS03440,8.676230545234375,8.139090806351463,8.252368924462116,7.645941199679391,7.5873126250538565,7.8953362917079275
SGL_RS03445,9.90730823228707,9.143907212621263,9.405954690015053,8.890719670216152,8.967464029370692,8.85803767775944
SGL_RS03450,3.318495630133963,3.0232685951438616,3.3048473514857175,3.0376321965623854,2.8503734012502626,3.52185667413835
SGL_RS03455,5.29683338768901,4.40092605882577,5.236595647557009,4.462399834233541,4.651753277799658,4.774716172172763
SGL_RS03460,5.06388487934021,4.647124163677021,4.763068073935047,4.54247867396306,4.798950116608407,4.020955506621065
SGL_RS03465,9.852679001288358,9.485924440097484,9.641657817555359,9.305149609469654,9.442555635549187,9.329723347920261
SGL_RS03470,5.454838953557521,4.996012112201729,5.3422147495632615,5.180020478764366,5.054603446589923,5.416221515045501
SGL_RS03475,4.824195010757166,4.323653806435993,4.635178311397276,4.37337338448034,4.552824367564791,4.217301399845679
SGL_RS03480,5.637205359801053,5.476697591930142,5.511161169710559,5.5757556157331,5.7062556533639395,5.623543410890857
SGL_RS03485,9.00012359714725,8.841163670927962,8.832411013064766,9.060245233209193,8.959574767780536,8.227308299235629
SGL_RS03490,8.049326955882831,7.8502571938163275,7.920459129867899,7.8978223870373,8.039676679175777,7.750793641809621
SGL_RS03495,4.382143002807241,4.5770867502787675,4.384923074876002,4.742294722902884,4.726102046091825,4.836660534273188
SGL_RS03505,7.001433572572669,6.956982113680796,7.359690842191432,7.967465265321197,7.864402668478357,7.935339115329792
SGL_RS19420,1.686080378838072,1.6921813483310348,2.0095012502335514,1.703503057844015,0.0,2.3619546704116385
SGL_RS03515,5.398491575964601,5.003377243386202,5.309561680150269,5.848441332059919,5.971476834779575,6.071475689707237
SGL_RS03520,4.656026635136479,4.30406128992183,4.469380211425988,0.0,0.0,0.0
SGL_RS03525,8.167686891747804,8.299173324305645,8.161034419042434,8.742782331409964,8.575795778745247,8.63927056432258
SGL_RS03530,6.061670622051746,6.236141329497276,6.24770368597333,6.535756458476031,6.402107469379308,6.510557792324715
SGL_RS03535,6.825284947207998,6.539339906560184,6.649923578467213,7.293432324535287,7.3991252317023815,7.244598680849545
SGL_RS03540,4.634306034815458,4.443004857558661,4.665618177986579,5.442215316065739,5.363174096062686,5.329016046324729
SGL_RS03545,4.866269302253139,5.119284278349952,4.9522461515324405,6.105705679270858,5.760291738795951,5.950401838434157
SGL_RS03550,4.189905189911416,4.859888894577289,4.215036896149865,5.446667388068784,5.406740054682238,5.784983387181659
SGL_RS03555,4.199199275159823,4.689540732195194,4.070488105109253,5.577538656350977,5.660862780112989,5.818679551493598
SGL_RS03560,4.127492494051092,4.219732877416263,3.8876340196236137,5.604207981262063,5.349087017110802,5.662412642647555
SGL_RS03565,9.448317836739584,9.077068051765977,9.133273126162035,9.475674513169357,9.383160105430939,8.796273407746426
SGL_RS03570,9.036488902280038,8.432405551258112,8.660282047509522,8.985807249262749,9.114106491666272,9.014452002646289
SGL_RS03575,9.265410966915734,8.42087635935738,8.77813671590736,7.876426357449532,8.026188921060035,8.57179741162408
SGL_RS19770,6.959860718559718,6.004381020033301,6.668453744988138,5.946396169363145,6.337848060057077,6.686864050396969
SGL_RS03580,7.747882142021708,7.23494542267387,7.256585343191998,7.241111164970895,7.323305251665361,7.604039709155871
SGL_RS03585,6.185189549534024,5.911859389042883,5.976500073641775,5.9844094368873835,6.017389822864323,6.124850761068454
SGL_RS03590,7.455063621983173,7.080622871245923,7.191079477496526,7.40392749728797,7.365989956526027,7.636457886420969
SGL_RS03595,7.310563923443554,6.988204420576952,7.200568682393847,7.169006032022257,7.075394108444049,7.526657502346735
SGL_RS03600,7.152618340174652,6.99937624042419,7.063012754333515,6.952105065525747,6.7556407422554585,7.041430344664953
SGL_RS03605,7.23555821011675,6.957538242038854,6.995548452519112,6.893889455963429,6.93495461354386,7.062572593037928
SGL_RS03610,8.560140241132705,8.37685785392628,8.495909318525877,8.682208183634147,8.676648429510879,8.691346115698542
SGL_RS03615,6.860134857104924,6.61401223486837,6.618579294162284,6.370088269543895,6.322332096723893,6.497951222883479
SGL_RS03620,7.206748487137146,6.643277908975488,6.9891372352081005,7.134390917633184,6.893087115901271,7.124144110799884
SGL_RS03625,6.6982047692700775,6.602808233941958,6.56910997887242,6.875620667215437,6.773520152003988,6.86404391155232
SGL_RS03630,7.5736611956147994,7.045614527962405,7.147638179418423,7.512659335863618,7.358409944488892,7.343861647022829
SGL_RS03635,7.119980904247432,6.529657071198366,6.768820398043425,6.979273041289489,7.086445049986392,7.031020187076696
SGL_RS03640,6.207407729237383,6.078740280859189,6.147006843357336,6.496179757127962,6.446274136704196,6.293184942227237
SGL_RS03645,7.672917792558182,7.087590740822338,7.3838883112616465,7.659548181601675,7.509154981835295,7.411471028438696
SGL_RS03650,6.337019889529184,5.738512461238611,6.1390664018194245,6.499707455099803,6.261188793082426,6.141824312336726
SGL_RS03655,6.578092798537088,6.325685875680085,6.368205941463478,6.8361230516287135,6.599527292924999,6.340447087379263
SGL_RS03660,7.253325382480411,6.848957736250939,6.930349347422052,7.248116188616086,7.1810185951864485,6.83967381590977
SGL_RS03665,6.101264575619198,6.106490561103077,6.067646047694667,6.421355976338999,6.4506638474957345,5.984799972604331
SGL_RS03670,6.597076887807353,5.9329266646801795,6.375116979639258,6.530581876728157,6.421717409907988,6.407501867990388
SGL_RS03675,6.969553696950476,6.372093077049261,6.717926492321193,7.2779345894380025,6.995396801418384,6.719360580804535
SGL_RS18670,3.7855137386031403,3.6046799968663024,3.619761429304857,4.331981574660708,3.5455113173447863,3.556877202530713
SGL_RS03685,6.368989459310307,6.001984478812439,6.177254183453292,6.5570347366316835,6.517638236325017,6.499692330776479
SGL_RS03690,5.456546558995933,5.208671658015218,5.31880406237567,5.534438573859951,5.519114633098094,5.620294656422806
SGL_RS03695,8.598293600240442,8.268053336095607,8.338145536124275,8.16011095629831,8.30058907386754,8.0142955331494
SGL_RS03700,7.639474078753851,7.101411244441236,7.416117825280629,7.146598015913223,7.386003844570715,6.96955879435644
SGL_RS03705,6.521812059048801,6.6295803971248075,6.571446890122192,6.297773014176384,6.712450545839679,6.532369307450439
SGL_RS18675,8.188116240775253,8.530275873832922,8.20772639867384,8.29693944970851,8.220758760865992,8.039971018909277
SGL_RS03715,7.504376173706651,7.042604592757749,7.431500923485594,7.612666628277644,7.448944178018869,7.535239607545476
SGL_RS03720,7.398720541763619,7.300189337894622,7.2971349085599915,7.05671050269447,7.020158093528342,7.016652906159381
SGL_RS03725,6.972898853212845,6.783195733023153,6.871882017173169,6.280887135248566,6.362909165831116,6.640215487314615
SGL_RS03730,6.905540016037414,7.01802944693152,6.865160393539344,6.308947191053408,6.491267013364574,7.0263349234738195
SGL_RS03735,6.7786643800506905,6.436774844514311,6.612437427500587,6.619411042054338,6.517313450326144,6.769669635248175
SGL_RS03740,5.485849182754506,5.139384174474714,5.340878458098599,5.567661831633569,5.5325600866106335,5.698422650071445
SGL_RS03745,5.948179788945449,5.837968944904677,5.760439192432371,6.041582658539239,5.997698681620535,5.64459061490276
SGL_RS03750,4.731207050193644,5.154609389093138,4.900859909659052,5.312181890783222,5.212442398448736,5.473745742478647
SGL_RS03755,5.45727075228916,4.959586947244785,5.232445493834826,4.7427363834886656,4.909682889569222,5.289034773209772
SGL_RS03760,8.459739145116995,8.190481106366672,8.33751386190424,8.299420402243708,8.194787610095062,7.976745157540831
SGL_RS03765,5.148177517053149,4.532494191147314,4.885431992521904,3.3506727839061288,3.09595812912845,3.997300745672795
SGL_RS03770,7.335184511706373,6.206951951240709,6.7349604030082215,5.519437563925555,5.670618545257028,6.26938430529954
SGL_RS03775,9.733567609380884,9.601758487126991,9.590556309432651,9.300822136457125,9.258731456418998,9.268858703073157
SGL_RS03780,6.8626858504726735,7.388398366951943,7.101063140268217,6.761922787530587,6.799578591151492,6.840824012864935
SGL_RS03785,4.648946287545845,4.967887413888998,5.140975450226583,4.8810134085915236,4.958405496121511,5.051291535851997
SGL_RS03790,6.6369344870432565,6.28125997470455,6.361587820430948,6.2619828311470425,6.425152822947757,6.257330919294455
SGL_RS19170,9.128996548635016,8.932312783276101,8.959283180062414,8.817420044555792,8.68187230361146,8.81164424577047
SGL_RS03800,4.212273135284155,2.934035902272841,3.6160206127623487,3.061443254561959,2.990428479279506,3.4945966265732182
SGL_RS03805,4.358165827432605,3.645084076102028,3.9809204112153145,3.6740670399619577,3.9198073198378007,3.796015447149585
SGL_RS03810,2.706422176759828,3.0237128058487435,2.979352942782166,3.4305039023510684,3.6239410814071507,4.07487300939576
SGL_RS03815,6.999905423884876,7.044453141239363,7.108603055327289,7.487198069475625,7.499642062125053,7.527764937882463
SGL_RS03820,6.687622714992886,6.316173137030086,6.544860937472798,6.243292435440187,6.272190174495038,6.60456027187777
SGL_RS03825,3.330558550690396,3.175239932343945,3.4552155941504634,3.8390481924303783,3.740569533942659,6.544237972521329
SGL_RS03830,2.5899433530472136,2.718826494914573,2.706892391390606,3.1245774774080655,3.132956065467629,7.706928860379591
SGL_RS20115,2.8751131789683417,2.608916967949849,2.7580107194553247,4.435267827985586,3.8492142803302065,3.1516930334011803
SGL_RS03840,5.556146237047362,5.039672460868348,5.227016283765998,5.320148349530386,5.537796524045514,4.424297159345832
SGL_RS03845,7.68303447037197,7.445829113798245,7.436636872936677,7.8336253233644095,8.046917907297786,8.137982062325129
SGL_RS03850,7.017193368575341,6.5427724517741686,6.846277469679174,6.5589646114737485,6.75704689114459,6.520231893909464
SGL_RS03855,6.135512861007026,5.989604187051314,6.136074422299345,5.766561749729244,5.960967377258392,6.283956251440545
SGL_RS19775,8.323572897906477,8.159194552747406,8.190931495640454,8.00907427104731,8.00590662343608,8.3638453462122
SGL_RS03865,6.257426698479123,6.113809708771078,6.044447736934205,5.652731357453228,5.659358260837806,5.9274128668508785
SGL_RS03870,7.041461465176172,6.827763972729859,6.71979201105899,6.907282972866077,7.069004301541477,6.555724810519257
SGL_RS18680,5.887323706939281,5.404133428416342,5.799483000167153,6.118505885225413,6.101417866525688,5.554522567567817
SGL_RS19780,6.1514302932483265,5.553601808944453,5.684832758037819,5.854845617440117,5.361576771448188,5.826826564830033
SGL_RS03885,3.5638821594763694,3.5992493752011914,3.544664428132346,2.702299844656981,3.2422485126112024,3.4175072407042397
SGL_RS03890,5.33766703356217,5.066981731144229,5.251443981527339,4.87604418234248,5.073221320790713,5.407002778251925
SGL_RS03895,5.169994942555781,5.030089900560776,4.9522461515324405,4.422495406951086,4.505855231948138,4.9192706083694
SGL_RS03900,5.268566914564842,5.0679482900926205,5.119956994515491,4.600198408929601,4.46639142260325,4.987256459672577
SGL_RS03905,6.7475889700300895,6.58145461969801,6.618004603630856,6.772566549682199,6.949815818158754,6.727102907271376
