Geneid,SRX030112,SRX030114,SRX030115,SRX030116,SRX030117,SRX030118,SRX030119,SRX030120,SRX040435
SYNPCC7002_RS00945,0.0,5.9869400732238205,6.816274286497445,5.91300704316875,8.756278418517715,5.623578625140648,8.480312596261989,7.9283567295101545,5.918906249454857
SYNPCC7002_RS00950,5.545120187313908,5.4244195946331315,6.978285091212914,6.333283680227169,0.0,4.328550175983315,6.199976850370601,0.0,0.0
SYNPCC7002_RS00955,0.0,0.0,0.0,4.972463305603918,0.0,0.0,6.392933883104229,0.0,7.26311192200065
SYNPCC7002_RS00960,6.167187682594941,5.067199965194208,0.0,4.038915911215729,0.0,4.935901297111213,0.0,0.0,5.71898129167595
SYNPCC7002_RS00965,5.879423715632851,4.22554155410035,6.325716282735745,6.98942581467542,5.482421322219626,5.219917882368226,5.552117789749262,0.0,7.989712538724029
SYNPCC7002_RS00970,0.0,5.846079514047452,0.0,5.20044690582514,6.554744357910616,4.740261147574777,0.0,6.942965769789787,0.0
SYNPCC7002_RS00975,5.2761141744841975,8.0898670662437,5.718958595618153,5.937982398457694,0.0,7.185745615052969,0.0,5.263407295493372,5.808721505587288
SYNPCC7002_RS00980,0.0,5.720132470377355,6.86625246821183,5.646446289340984,0.0,5.398929971803035,0.0,0.0,0.0
SYNPCC7002_RS00985,0.0,5.074586645319567,7.202287516223482,6.967550874599628,7.343535830587688,3.989412900131751,6.422792647010323,8.315998489037991,0.0
SYNPCC7002_RS00990,6.568873675559007,8.656111102580285,7.017684125415136,6.372507544420297,0.0,4.763752405279317,0.0,0.0,0.0
SYNPCC7002_RS00995,7.006234446159405,5.72904379921359,5.8874948917685845,7.492450834798419,0.0,4.625708461028346,6.675482772075743,5.430800122285454,6.965949154873017
SYNPCC7002_RS01000,10.939953805470997,6.7587558653794995,7.592270556705799,8.259899339628367,10.975587146644965,8.991189872793468,11.046804981486893,11.119467906242637,8.679743634179326
SYNPCC7002_RS01005,0.0,9.669142067669128,0.0,6.2888628386175265,0.0,7.334354371827523,8.723609648874062,0.0,0.0
SYNPCC7002_RS01010,0.0,3.682448984990218,0.0,5.5220559111349505,0.0,5.058838889818851,0.0,0.0,0.0
SYNPCC7002_RS01015,6.325537596594801,5.944560492706102,6.773593446222052,5.772888109929257,6.653878836500881,7.245611534390399,5.996541950762126,6.723148824304944,6.285445393227794
SYNPCC7002_RS01020,7.985564681432876,6.868799986966416,0.0,8.370581981049304,7.582486546077764,6.73448431632787,0.0,0.0,0.0
SYNPCC7002_RS01025,0.0,4.7337518825998846,6.273623446775489,5.6327108760524025,5.4308602016275875,5.003676698443303,5.500500025130436,5.814759351529655,0.0
SYNPCC7002_RS01030,0.0,0.0,0.0,4.547833298525804,0.0,4.490084974310469,0.0,0.0,0.0
SYNPCC7002_RS01035,0.0,4.788555776062091,0.0,4.716195432128658,0.0,5.62930126730665,0.0,0.0,0.0
SYNPCC7002_RS01040,7.064679167221199,5.380495810544455,0.0,5.879962857851492,0.0,4.2858352781096745,6.733811785597287,0.0,0.0
SYNPCC7002_RS01045,6.977889725574673,6.086717702763326,0.0,6.520557667438633,0.0,5.611688953104314,0.0,0.0,0.0
SYNPCC7002_RS16540,0.0,0.0,0.0,4.281496862225743,0.0,5.185163347383442,6.669480445963381,7.981580610605204,0.0
SYNPCC7002_RS01055,8.589332810186,8.35960752065475,0.0,7.526067997956001,5.407698352374052,9.860640490993882,7.040521618144041,0.0,6.340498066327138
SYNPCC7002_RS01060,5.548317995013752,4.460747576513897,0.0,6.077042560615288,0.0,4.892534687850472,5.222649043929051,0.0,7.653656358377737
SYNPCC7002_RS01065,6.329734160903543,5.4441436512019665,7.771215226201298,9.68468781835381,6.918737717827891,5.585557218749575,6.318139848603622,6.316852056051193,8.182943264080555
SYNPCC7002_RS01070,0.0,5.837462223748576,0.0,4.789975007636334,0.0,2.886146540933269,6.206430895488831,0.0,7.075522560292313
SYNPCC7002_RS01075,5.963158066651563,6.704753577116064,0.0,4.234999908841195,0.0,7.013989858497451,0.0,0.0,0.0
SYNPCC7002_RS01080,0.0,4.931769427101463,7.468249574431243,6.6970030292239375,0.0,5.015866284257348,5.701493330470019,0.0,0.0
SYNPCC7002_RS01085,0.0,9.103395151538466,0.0,4.65767701010017,0.0,8.401228719854467,0.0,0.0,0.0
SYNPCC7002_RS01090,7.824352789327155,5.150746294409697,0.0,0.0,0.0,5.996792610933189,0.0,0.0,0.0
SYNPCC7002_RS01095,8.375402907807619,5.285076793612329,7.830315590837514,5.617178189303368,5.989025604496393,4.588353304695282,0.0,0.0,0.0
SYNPCC7002_RS01100,0.0,4.761852554632706,0.0,5.977530850262037,0.0,4.447195363331346,5.12438836885252,5.4367466211249225,5.983434402158335
SYNPCC7002_RS01105,5.554735888605004,4.4670081315108785,6.9880328584408975,5.766884085978657,0.0,4.89887211152755,5.229031525980818,0.0,0.0
SYNPCC7002_RS16350,0.0,6.4352115691592475,0.0,5.378400420008831,0.0,5.319499853131906,0.0,0.0,0.0
SYNPCC7002_RS01120,0.0,6.030644721864211,0.0,4.417439209630806,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS01125,7.427550990785822,0.0,0.0,7.642813324750309,0.0,0.0,9.67220916404886,0.0,0.0
SYNPCC7002_RS01130,5.995899646999233,5.301740667930729,6.442706618717848,6.663280941993938,4.627761288954135,5.552551065968064,0.0,6.560399565115482,5.548628038440418
SYNPCC7002_RS01135,0.0,5.762216487199713,0.0,4.716195432128658,8.044362250093876,6.6146539265070885,0.0,0.0,0.0
SYNPCC7002_RS01140,0.0,5.7909972756698345,6.358759225345704,6.703463994252001,5.515136712305543,5.0872835689349944,0.0,5.899489689032977,6.449125299587314
SYNPCC7002_RS01145,0.0,7.827145739042968,0.0,0.0,0.0,5.141740734377378,7.617931378153727,0.0,0.0
SYNPCC7002_RS16355,0.0,0.0,0.0,7.650946472052228,8.441591915485844,6.0207980782787365,0.0,0.0,0.0
SYNPCC7002_RS16360,0.0,0.0,0.0,8.7845293401098,0.0,5.176367581210926,0.0,0.0,0.0
SYNPCC7002_RS01150,0.0,0.0,0.0,6.215833076590694,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS01155,7.064679167221199,5.546567614805802,8.831870153054792,7.768775513854849,9.236297026617011,5.878499616742094,8.047583950889871,7.633065291394409,9.060355166869368
SYNPCC7002_RS01160,5.644423560610892,4.954174282098871,8.073564855811725,5.856830213574485,5.248817566734386,5.7061304293253166,0.0,0.0,6.17968655205379
SYNPCC7002_RS01165,7.640154529087302,5.283925069056163,7.096396342106596,6.450883748086119,6.247102831602636,5.152036803094312,5.3354170291674805,5.648902856720406,7.187194850509737
SYNPCC7002_RS01170,0.0,4.379023397073637,0.0,6.160025733667171,5.640677073694527,4.2503056334556515,0.0,0.0,5.590989678860165
SYNPCC7002_RS17040,5.887574640684617,4.792557409768486,0.0,6.8989226089076965,6.474393190886654,4.105394941844894,7.124666214920414,6.862404986486123,7.99797138559038
SYNPCC7002_RS01185,7.647934941085762,5.639607960137541,5.797874630999043,4.9060912545101925,0.0,5.9576773634660185,5.02997386298654,6.3238734687723,7.456353255703082
SYNPCC7002_RS01190,6.0568384688448775,5.362092402199091,6.503898404133018,6.96347931759183,5.658921966356239,4.267949109035273,6.715131100813236,0.0,6.5943678863679445
SYNPCC7002_RS01200,0.0,0.0,0.0,6.47562887391662,0.0,0.0,0.0,0.0,7.2120533732655066
SYNPCC7002_RS16055,6.164694076004353,4.107220830946289,6.612176259464851,6.4647624317725345,4.7925401076946,3.439956029053878,4.861281747806509,5.17198066387709,5.7165005169302665
SYNPCC7002_RS01210,0.0,4.396749881550992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS01215,7.9216930571108035,6.889382191956482,6.921163487654164,7.828836042017648,6.390604677242922,6.755049312824446,5.734938904626508,6.778385056472406,6.600562241542235
SYNPCC7002_RS01220,9.755818119274245,10.142656524707203,8.715730026832182,9.9835923628502,11.514465111695484,9.695833021742418,12.70011966186479,8.959732554041901,8.932227845629608
SYNPCC7002_RS01225,11.406657485004134,8.560668372636663,9.893720960236978,11.851318005143762,11.482334834499342,10.636661612383163,12.004095529059349,11.176892863067424,9.695883662558407
SYNPCC7002_RS01230,0.0,4.707168868964959,0.0,6.180694331696601,0.0,3.636277935377576,0.0,7.355068896972267,7.909643986196177
SYNPCC7002_RS01235,0.0,7.933021200209949,8.568680164267656,7.506277146505337,5.734399852461341,5.991310923639745,7.784852520101331,7.6908813372213025,6.670554053427242
SYNPCC7002_RS01240,4.656264721180777,5.999653209805835,6.6501946641188106,6.474488148227142,4.269763460816977,5.374108687881887,6.601083032982477,5.6145905600757064,5.18252620239407
SYNPCC7002_RS01245,0.0,4.862474496149308,0.0,0.0,0.0,3.785117672908173,0.0,0.0,0.0
SYNPCC7002_RS01250,6.730477424660726,5.622944644115102,0.0,4.024732604256485,0.0,3.9681338904596815,6.400339465594236,6.717555810838513,7.270557794300969
SYNPCC7002_RS01260,0.0,4.741445074774743,0.0,7.3208207914475,0.0,5.176367581210926,0.0,0.0,0.0
SYNPCC7002_RS01265,0.0,3.708200709028477,6.767998592751322,6.343451431489918,0.0,3.583501148904257,0.0,0.0,0.0
SYNPCC7002_RS01270,6.994230805417814,6.033607495304294,8.661739836334561,7.017830922578138,6.015462125350913,6.326927177724447,6.085639392736906,5.418983600610829,6.953948190062757
SYNPCC7002_RS01275,0.0,4.414719166726799,0.0,5.307197614451892,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS16920,8.352015152444165,0.0,11.608320820868355,11.088248002850694,9.94413693303252,0.0,8.01949467382038,8.339010243374904,10.892708928958879
SYNPCC7002_RS01280,6.904491393250073,6.657768763576244,6.362944665622203,9.377785400452636,5.519281190117233,3.213068116535326,6.573952651998582,0.0,9.897700100465041
SYNPCC7002_RS01285,0.0,5.414888623631309,5.980077066742043,5.747661767277356,5.140692434843259,4.5313098849978255,0.0,0.0,6.070118790512135
SYNPCC7002_RS01290,0.0,0.0,0.0,6.0127034631746,5.591708106910998,3.2792688141809943,0.0,0.0,6.5264910199975095
SYNPCC7002_RS01295,7.439758299434125,5.343932199093676,6.896495832063523,5.27068147273912,6.048467010581301,5.783824236805949,0.0,6.435149205904554,0.0
SYNPCC7002_RS01300,0.0,6.961137678253158,0.0,4.922729880466343,6.271804916411943,7.907465377862836,0.0,0.0,7.2120533732655066
SYNPCC7002_RS01305,7.70878901952401,7.906372071220506,0.0,7.831544771698709,7.30610038824588,6.778021150208276,6.385567026757685,0.0,7.255704779686746
SYNPCC7002_RS01310,6.281536282849478,0.0,6.729441519266024,6.08566359607905,5.882611601136797,3.5478691349478115,5.952685124825364,0.0,6.8200523945237626
SYNPCC7002_RS16925,10.106701141288728,8.40124471873193,8.97620780270152,7.330811789699666,8.120700838071189,6.69051352697959,0.0,0.0,0.0
SYNPCC7002_RS01315,0.0,4.081304151713479,7.164876241061563,6.259194010925783,5.333193329159631,4.257334302597196,6.385567026757685,0.0,7.255704779686746
SYNPCC7002_RS01320,0.0,0.0,0.0,0.0,0.0,6.180190610856051,0.0,8.410347906593906,0.0
SYNPCC7002_RS01325,0.0,5.816995660602407,7.637840600209012,6.579191019848958,5.798896146594453,6.056004167489537,0.0,0.0,0.0
SYNPCC7002_RS01330,16.08307579409721,12.355218796741642,13.07368958480246,12.066859901501738,14.547593986811512,13.385739486008967,15.289049923009788,18.035763546055943,12.503633067507764
SYNPCC7002_RS01335,6.675725603662105,4.998960653392026,0.0,6.479199598821032,6.275369491112318,3.532912103160966,5.363354562721618,0.0,8.210779006867206
SYNPCC7002_RS01340,4.891790812169515,5.17444965845001,6.313522492893158,6.397926582673094,6.4539871972771845,5.490294268407062,6.843236649854368,6.841943868541081,5.420792472385022
SYNPCC7002_RS01345,0.0,6.203685404333622,0.0,5.15004272175992,0.0,4.13310405174337,0.0,0.0,0.0
SYNPCC7002_RS01350,6.481970059991302,6.678363785557444,0.0,6.2857429615789275,6.660116396180076,4.989847466250222,6.152494886150831,6.4690716414082905,6.032308884304299
SYNPCC7002_RS01355,6.2978758954646725,5.6010341832344634,0.0,5.122824811403211,5.898883818972559,4.809775472893153,4.991820848347396,6.863779616096226,0.0
SYNPCC7002_RS01360,5.376930161831554,5.4735612587975675,0.0,8.936205230795277,5.960226390635515,5.124751580810573,5.0522671990874715,0.0,8.475166595599381
SYNPCC7002_RS01365,6.015919092030481,6.113374662630617,6.462810352870861,6.547317058609989,8.592271846570206,5.355108368231186,9.469173175673111,6.003076569715865,0.0
SYNPCC7002_RS01370,0.0,7.5350786068999875,0.0,7.048036223542995,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS01375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.206174811490113,0.0
SYNPCC7002_RS01380,0.0,4.756965356266818,6.297426791575726,4.6846666830374994,0.0,5.913136425282684,5.524084180487974,5.8384469297039185,6.3877459403156545
SYNPCC7002_RS01385,7.534803189468584,4.868821707924844,8.568680164267656,6.5660942487863405,0.0,5.049221890044685,0.0,7.52182883941376,0.0
SYNPCC7002_RS01390,6.497664853933217,7.105631007924239,7.940406265583008,7.792027564031409,0.0,5.6663493149435045,6.168144369120116,8.058947914918937,8.614615040923226
SYNPCC7002_RS01395,0.0,7.12798620726729,0.0,0.0,0.0,5.027043611632876,0.0,0.0,0.0
SYNPCC7002_RS01400,4.9401738676067755,5.388754845805197,6.362944665622203,5.463821650154192,0.0,5.176367581210926,4.618681640560615,4.927555634403501,5.469684565348246
SYNPCC7002_RS01405,0.0,0.0,0.0,4.972463305603918,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS01410,0.0,0.0,0.0,5.039213907466104,0.0,4.025688386869977,0.0,0.0,0.0
SYNPCC7002_RS01415,5.564418934305203,6.7455823941334625,6.009091946363726,6.4668777143097875,6.149156215007343,6.747536531199391,5.238661439868883,5.551650812690501,9.080628957338767
SYNPCC7002_RS01420,8.461791530384675,4.638466583426873,9.649367787481982,7.640729407907089,10.05413016349011,4.325010335489605,5.977185027989611,6.293238028456825,7.838442855264141
SYNPCC7002_RS01425,7.595024974971531,11.593835183652361,0.0,6.406049879982142,0.0,12.614186668455186,8.841984691407733,0.0,8.137034691781324
SYNPCC7002_RS01430,8.078318279545327,7.280748153944773,0.0,6.47562887391662,5.6961479595359155,4.611216577486752,0.0,7.652078484436141,0.0
SYNPCC7002_RS01435,5.129290163509577,4.05361657178088,0.0,6.322046292251639,4.737663252695679,3.388328645317881,4.806307463047862,0.0,0.0
SYNPCC7002_RS01440,6.502407536708937,9.181351562646066,6.539868399246338,6.924217736493153,6.680580543567074,8.711987714616336,5.76448611362739,6.808220365291865,7.8444088257144955
SYNPCC7002_RS01445,0.0,5.333150226614487,0.0,4.947367944702814,5.315181766037697,4.490084974310469,5.384686886232582,0.0,0.0
SYNPCC7002_RS01450,0.0,4.87519896536701,7.992192987697262,5.776595817845936,7.138956256224966,5.3114120479358355,0.0,0.0,0.0
SYNPCC7002_RS01455,0.0,0.0,6.702529773816518,6.058897189721385,0.0,6.3168504833262435,0.0,0.0,0.0
SYNPCC7002_RS01460,0.0,7.796203707186219,7.1538420197065316,7.3753417687257015,0.0,5.464816910109066,6.374588484214419,0.0,6.2541474868925855
SYNPCC7002_RS01465,9.766013099023152,7.2176626579559136,11.930353656007394,10.491343103933385,7.78104545168439,8.113249709601481,7.590195641308916,9.04355335505896,9.462761184952923
SYNPCC7002_RS01470,0.0,6.9933018264838775,6.984776162458818,3.8412038865658413,0.0,2.886146540933269,0.0,0.0,0.0
SYNPCC7002_RS16370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS01475,0.0,0.0,0.0,5.750847086821679,0.0,4.719257380164606,0.0,0.0,0.0
SYNPCC7002_RS01480,0.0,5.608299220190027,7.164876241061563,5.941967039101044,0.0,5.2191135430213205,0.0,6.702748258788481,0.0
SYNPCC7002_RS01485,8.352015152444165,6.075758611100434,9.440012210721719,7.159115295695367,7.105191507281313,6.259560969193326,6.856502847027584,6.762931047389522,9.630736489097727
SYNPCC7002_RS01490,6.955905233843524,0.0,0.0,5.7722711183722,6.554744357910616,0.0,0.0,0.0,0.0
SYNPCC7002_RS01495,6.223198657234199,5.122324135663379,0.0,5.768821014680694,6.811735561895453,4.428413285759252,6.88236894438755,0.0,6.761473238774802
SYNPCC7002_RS01500,0.0,8.31586751235876,0.0,5.802830184041916,0.0,9.927306174712617,0.0,0.0,0.0
SYNPCC7002_RS01505,0.0,0.0,7.441097898667753,7.374934323148042,0.0,3.2913502357185402,0.0,6.978303661908806,0.0
SYNPCC7002_RS01510,0.0,5.11213405983486,0.0,4.082435254319653,0.0,4.025688386869977,0.0,0.0,0.0
SYNPCC7002_RS01515,8.387241398047253,0.0,0.0,5.62881134795996,0.0,5.56967479194675,0.0,0.0,0.0
SYNPCC7002_RS01520,0.0,5.273602876960059,0.0,6.400242749668064,5.9774346069927,5.358283389794572,0.0,0.0,6.9156313128105245
SYNPCC7002_RS01525,6.810870999066287,8.379284060876623,7.260315400943641,6.933138691097108,0.0,8.168488054910213,5.496608205539026,5.810850301443922,8.667800309929396
SYNPCC7002_RS01530,6.636879433685396,6.5147155920390345,0.0,7.546914720934909,0.0,6.256780018100016,0.0,0.0,0.0
SYNPCC7002_RS01535,0.0,5.231412069640932,0.0,6.71609069576615,0.0,6.078466260887939,0.0,0.0,0.0
SYNPCC7002_RS01540,0.0,4.641147755691187,0.0,6.112951422090832,7.891728302689926,0.0,6.968459519100055,0.0,0.0
SYNPCC7002_RS01545,8.74291822439684,5.8634756284882785,11.32230415891871,9.43379809813439,11.563920865945315,7.363812066452625,8.993673358273679,7.320518391460001,9.745017636686825
SYNPCC7002_RS01550,8.313863823472136,7.483455521285212,7.187204775116323,6.4172031185684215,5.355123832372273,6.071940119523752,0.0,0.0,6.287308325397238
SYNPCC7002_RS01555,7.997590077966006,3.8056008201270743,0.0,6.806275583730899,7.0132616040326266,2.78856721167288,6.0945704235023745,0.0,0.0
SYNPCC7002_RS01560,0.0,5.150746294409697,0.0,5.077767330025406,0.0,5.807371397008577,0.0,0.0,0.0
SYNPCC7002_RS01565,0.0,3.7344996609149343,6.796196471912502,5.577214951883918,0.0,5.684546554412001,0.0,0.0,0.0
SYNPCC7002_RS01570,5.827573637401618,7.387566319205837,0.0,6.207948114346116,0.0,7.409446125289402,4.532021458174851,6.8018868299711714,6.3639238389622115
SYNPCC7002_RS01575,6.212847232836137,6.669016554773491,6.6605079403580945,6.017107760108488,6.801336923369783,5.196556081614443,6.87196582731465,0.0,0.0
SYNPCC7002_RS01580,7.581421101184208,3.9611826492277475,0.0,4.841516681447619,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS01585,0.0,8.080858282397948,8.780704204301887,6.1464139152710064,7.925534354702732,7.396038890290153,7.996500733543418,0.0,0.0
SYNPCC7002_RS01590,6.382547485626447,4.316005873679141,7.411523502500295,6.406049879982142,0.0,4.187591562178633,0.0,5.387001681324999,5.933312141794429
SYNPCC7002_RS01595,0.0,0.0,6.921163487654164,5.294917169678823,0.0,4.98070578732077,6.143188319686561,0.0,7.011878332434286
SYNPCC7002_RS01600,5.859252453401339,5.738012656688747,7.296302257648613,5.406952422299616,5.462361247656924,0.0,0.0,0.0,0.0
SYNPCC7002_RS01605,0.0,8.75236852337174,6.149459420186355,6.713676909442123,6.28971885375763,7.646700711523217,5.377539270310492,5.691230990204174,0.0
SYNPCC7002_RS01610,8.861949874538684,4.229460297007597,6.740351116736163,7.254679233935108,8.19581875254298,5.275034809322182,9.190613005096061,11.042881994586384,5.843585044883808
SYNPCC7002_RS01615,0.0,6.420485746202388,0.0,6.9252768190511365,7.713931324165941,4.341015715750707,0.0,0.0,0.0
SYNPCC7002_RS01620,0.0,5.754101628628829,0.0,6.7806302515253805,0.0,5.36401698217794,6.53257779574431,5.862544245730775,6.411977846238207
SYNPCC7002_RS01625,6.915756801588128,6.434506840133107,8.098906311191277,7.751390291875293,6.514701901982982,6.618880850080629,5.02997386298654,0.0,9.18755711154878
SYNPCC7002_RS01630,0.0,4.651926753570113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS01635,7.015304219621116,6.53373614214294,0.0,6.736631580468032,6.036374971273303,7.6049916432831735,7.415878598110249,0.0,7.556151703540061
SYNPCC7002_RS01640,6.466447950719676,5.362092402199091,0.0,5.6945996450878935,0.0,4.267949109035273,7.126731629038797,0.0,8.000043564225582
SYNPCC7002_RS01645,6.192370530203506,7.559217862132459,0.0,6.215833076590694,0.0,6.5143482209965775,5.8638259859605615,0.0,0.0
SYNPCC7002_RS01650,6.225798477895515,2.7331168485764383,5.687570884741015,6.4395408931883455,5.827109497582606,4.038013268639199,5.89713676680066,5.23224758601806,7.344615267251519
SYNPCC7002_RS01655,6.04306530782464,6.330635058176824,0.0,6.424271083683203,0.0,4.2546940929535335,0.0,0.0,6.580529075764562
SYNPCC7002_RS01660,7.266793849681023,5.579465084111947,0.0,6.8086806556749,0.0,4.479603837480062,0.0,0.0,0.0
SYNPCC7002_RS01665,6.814815450507617,5.924822916546584,0.0,6.357998263480708,0.0,4.352337267949027,5.500500025130436,5.814759351529655,6.3639238389622115
SYNPCC7002_RS01670,4.695031494180184,6.270547951208504,5.132857134581201,5.96540032292975,7.051581203866487,5.35356492314781,5.340612213804356,4.68249229105353,6.202314948064389
SYNPCC7002_RS01675,7.6507747224379745,4.026515771841322,0.0,5.477714994343051,6.257636323741264,4.850519143360014,0.0,0.0,7.197795380883878
SYNPCC7002_RS01680,8.185737199710816,4.788555776062091,8.485711761731043,7.606261008158217,9.263628501312114,5.4408139741295125,8.337000260445693,9.801614595944711,8.728535959037657
SYNPCC7002_RS17180,0.0,0.0,0.0,6.180694331696601,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS01685,6.3480652773844914,6.226188211734309,9.592381503715895,7.7234435265765935,6.937145697086559,7.081944489731267,0.0,6.335181115793494,0.0
SYNPCC7002_RS01690,7.319328973835341,5.2258836428447095,7.356968138050481,5.724175566665545,6.506267173433136,4.530147217525318,6.988008638493995,5.333454006130793,0.0
SYNPCC7002_RS01695,0.0,0.0,0.0,3.4788680820958344,5.749020290852009,3.9634532510886102,0.0,0.0,6.685307418082661
SYNPCC7002_RS01700,6.896100650813763,8.134853932040652,10.92255351767988,12.539401268046738,9.181941241972345,6.578719536097005,8.362014315794491,0.0,9.016045492361918
SYNPCC7002_RS01705,7.093225442377761,7.191458965339887,0.0,0.0,6.6917235461442335,6.067694506678942,6.762303223534254,0.0,0.0
SYNPCC7002_RS01710,0.0,5.343932199093676,7.477416210650275,7.411242893628528,0.0,5.526017557501169,0.0,0.0,0.0
SYNPCC7002_RS01715,0.0,0.0,0.0,4.796310599865963,0.0,3.7912145650972002,6.212914743197576,0.0,0.0
SYNPCC7002_RS17185,8.912469022450205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS01720,6.604735799728555,4.929549234108849,8.269820588315486,7.871333961838831,8.06478156421132,7.299392148272216,8.482597995578383,8.455375686694456,10.074130900531141
SYNPCC7002_RS01730,0.0,5.206708296242349,0.0,6.690948949521259,5.50277739626124,4.117197222691364,5.572495674503629,0.0,8.010449691943924
SYNPCC7002_RS01735,0.0,4.598884214313366,0.0,4.526915227950768,0.0,4.469205335972694,0.0,0.0,0.0
SYNPCC7002_RS17190,0.0,0.0,0.0,0.0,0.0,6.121161932366675,0.0,0.0,0.0
SYNPCC7002_RS01740,6.5295879946900515,4.8561570572073665,5.989681942513631,6.447383909922534,5.150175677247828,4.7255239578544455,0.0,0.0,0.0
SYNPCC7002_RS01745,6.887759243831557,5.206708296242349,7.337383751864463,6.690948949521259,6.486780007108426,4.422402119523313,0.0,6.874824884874414,8.010449691943924
SYNPCC7002_RS01750,4.866290208836233,6.295943338823852,6.2874597182710135,5.962602424271318,6.01843060326455,6.686522720298148,5.514208451579895,4.8536943978751985,6.377771050833274
SYNPCC7002_RS01755,0.0,4.08832057290378,0.0,5.949301873177728,7.313509201101667,4.914043873180502,0.0,6.710132670766114,0.0
SYNPCC7002_RS01760,7.009251274068133,5.326009001087534,8.455036242030868,10.537338013465893,0.0,5.194016137947933,6.678493512140397,8.987808036149419,9.544298969942295
SYNPCC7002_RS01765,10.531388812302694,10.23199837889106,9.586652579859901,10.050095721225157,9.077539088307164,11.504934255750566,9.34099007398898,10.660279438478078,8.54259188010859
SYNPCC7002_RS01770,6.449263613173836,6.0678339864821735,0.0,6.831734723935055,6.719563539182173,6.690207949880665,7.690950489793565,6.917027957936971,6.259011114852765
SYNPCC7002_RS01775,0.0,5.190483739637096,8.316289745328568,5.117445868273551,0.0,3.183171549607345,0.0,0.0,0.0
SYNPCC7002_RS01780,8.633002535369283,9.459047204947016,6.773593446222052,6.626009932721433,5.926433144530319,6.647868010916588,6.573952651998582,5.330692709069709,6.864229504314746
SYNPCC7002_RS01785,5.17487206185196,5.6254006738694375,5.616981950331522,4.419828848945809,5.756388588372228,4.362324656834647,4.851558197132423,6.141902635321882,0.0
SYNPCC7002_RS01790,6.435907032123958,3.8169082565104775,5.896481619339173,6.3537650476907155,5.058190059417014,5.771769702041937,6.106567716141689,7.0023604982407965,5.986439517213678
SYNPCC7002_RS01795,5.714813439774571,5.593807071371304,0.0,5.5202546604239275,5.318765216580056,4.49359726846964,5.388274673906998,0.0,6.250510779847507
SYNPCC7002_RS01800,6.799103091980351,5.433375081630593,0.0,6.716741265203079,6.39837333903844,5.435301972128782,8.042863968234196,8.10023942428684,7.3393824046345735
SYNPCC7002_RS01805,12.633958193159415,10.191478479230666,0.0,5.702496862638063,9.569644209145693,11.42202137130638,9.273597865065575,9.283865137912862,7.524877549081229
SYNPCC7002_RS01810,0.0,5.052545974117155,0.0,6.820546934955408,6.7404986625992205,4.667747201625552,0.0,0.0,0.0
SYNPCC7002_RS01815,0.0,4.94068685787896,0.0,0.0,0.0,3.8603181462638454,0.0,0.0,0.0
SYNPCC7002_RS01820,0.0,6.352883290489952,6.058828982931955,5.637180958420697,0.0,5.7669022337042515,0.0,0.0,0.0
SYNPCC7002_RS01825,6.276131667105729,4.609324829329877,0.0,5.821492969217774,0.0,3.5428629620439693,0.0,0.0,6.814625812434945
SYNPCC7002_RS01830,0.0,0.0,0.0,6.468514426392878,0.0,0.0,0.0,0.0,0.0
SYNPCC7002_RS01835,5.374105802151089,5.826054800606376,0.0,6.570582581972072,4.980411998626606,5.526583132174632,5.049460432620607,0.0,5.907487637030361
SYNPCC7002_RS01840,0.0,8.333901552024727,0.0,4.285807482635986,0.0,7.616301305272186,0.0,6.003076569715865,0.0
SYNPCC7002_RS01845,9.95274859652009,7.0473686705637535,9.084933823343347,8.123993414074185,8.229258198602174,7.141441680113481,7.304848215258976,8.35768931635846,9.49764606134594
SYNPCC7002_RS17195,0.0,0.0,0.0,9.094596156815301,0.0,5.075020045221416,0.0,0.0,0.0
SYNPCC7002_RS01850,9.019170352272653,7.898985596181964,10.470315130687073,13.06587561717033,9.613308911995388,6.192300326041851,10.683595588715853,11.588773051361699,13.953152381522607
SYNPCC7002_RS01855,0.0,4.6847968600042575,7.79542451018477,5.582853825758209,6.942858061397067,7.820378039920932,0.0,0.0,0.0
SYNPCC7002_RS01860,9.904745771095337,6.338291268651606,6.908776053708212,7.369429568323883,0.0,5.62930126730665,8.115351241987497,8.021289500802744,0.0
SYNPCC7002_RS01865,8.363661349200981,7.745057227768765,6.8249669072860515,6.909682545412632,5.9774346069927,5.358283389794572,6.047583148587606,0.0,6.9156313128105245
SYNPCC7002_RS01870,0.0,0.0,8.299853645467785,6.080269234016392,0.0,4.085962395529653,0.0,0.0,0.0
