Geneid,SRX1643160,SRX1643581,SRX1643582,SRX1643625,SRX1643626,SRX1643627,SRX347145,SRX347146,SRX347147,SRX347148,SRX347149,SRX347150
SGL_RS00105,0.0,0.0,0.0,0.0,0.0,0.0,3.9102010663277063,4.58683478293308,4.355717558181711,4.391491708274156,4.904443242363557,5.112663932149709
SGL_RS00110,4.475768675045793,0.0,0.0,0.0,6.748354265914768,0.0,2.830029510955384,4.213301490713198,6.313474323143726,6.2809929840919825,5.8636698115856625,5.9074539897928275
SGL_RS00115,6.500606808480165,0.0,5.901019229039225,0.0,0.0,7.132672969761561,2.4037535024312153,3.980967218674865,6.645178135470884,6.644154621016686,6.736605920726845,6.862839437927568
SGL_RS00120,0.0,8.52280149453177,8.989003231011367,0.0,0.0,8.650476730540488,4.847046418667927,4.972383224719057,9.884152813688033,10.023467991961247,9.385214148040436,9.037873081109902
SGL_RS00125,6.203609285762517,6.129455689131481,5.035691446957317,0.0,6.525095445280642,5.274471423654775,2.9943462659382836,5.1183632757758,5.579006126022052,5.572809710111745,7.099680479912768,7.600119254826909
SGL_RS18470,7.425188351019152,0.0,0.0,0.0,0.0,0.0,2.3490000087941523,4.258738931672069,3.753456823821953,3.2323035449199202,4.548289434880935,5.394749402122738
SGL_RS19675,5.659430469208914,0.0,0.0,0.0,6.967618129957356,7.2776980601078725,4.0386035733966965,4.739706577987287,5.256942755833437,4.796136218844188,5.789554701745976,6.464769655806682
SGL_RS00135,6.25606443198203,0.0,0.0,0.0,0.0,0.0,3.672338806682825,4.424084791458211,7.587582522969956,7.7425260096838615,7.2437034994883085,6.7916776202717815
SGL_RS00140,4.9799042000874065,0.0,6.922439714442022,9.0122550418522,7.268281222539417,0.0,3.3949878354235126,4.67323283455314,5.701554456989164,5.792836964475702,7.73911219801799,8.140278626431915
SGL_RS00145,8.01912979164957,7.21116094036819,6.10483239992741,0.0,8.022632870731018,0.0,2.237432206757994,4.0749572919894375,5.8627439304753475,5.813673502993505,6.023491272676709,6.185379202320989
SGL_RS00150,7.134890742329291,0.0,8.258360642145034,0.0,8.868161975519387,9.179886339730126,3.309957333477641,4.126231097057842,6.262135367402568,6.494340295208437,6.986667466712272,7.12425308996723
SGL_RS00155,7.339972305216674,0.0,5.7501826693072084,0.0,0.0,0.0,4.272602851437313,4.017622029991265,7.620760909004247,7.7458838745146394,7.711880873099719,7.821586326886181
SGL_RS18475,8.129749097435823,8.054824051444449,6.943482561020163,0.0,8.868161975519387,0.0,5.579427081089467,5.259881704901867,7.45789520890194,7.592657249319254,7.8895047889321335,7.835007041605033
SGL_RS00160,0.0,0.0,4.733990187684528,0.0,0.0,5.947977157082647,6.781002077034515,6.715260694283251,6.836452715790884,6.984724827301125,7.098575515123668,7.098466300507935
SGL_RS00165,0.0,7.548966050925288,8.014120382742302,0.0,0.0,0.0,7.854390958919661,7.307680066272577,8.964309807379498,8.959064234761202,8.86764477537805,9.158294438137832
SGL_RS00170,5.949972506142526,0.0,6.336494847925068,0.0,0.0,0.0,3.9153849656915614,4.027421274802455,5.95307038585805,5.901680521901743,6.787043903884182,6.768370158861764
SGL_RS00175,6.433558048248667,8.929493618004129,7.815276176248831,0.0,0.0,0.0,4.279931420853975,5.437410119064249,4.235575987048073,4.153428053501828,8.259376033976466,8.195049541196607
SGL_RS00180,6.693807946659825,6.619352806758517,6.5029242347215375,0.0,0.0,0.0,3.7316318192494893,5.477127005592995,5.4295404578397815,4.640005847388699,5.946664643898706,6.663848896477803
SGL_RS00185,0.0,0.0,0.0,0.0,0.0,0.0,4.766296953080501,4.744772853976847,5.9857360462472835,5.917631051390368,6.880410244105343,6.558629556395491
SGL_RS00190,4.844195766045956,0.0,6.204853601598595,0.0,6.139135890658376,6.447471281382109,3.2685624062718617,3.944063188722525,4.72625332665027,4.748900743963743,6.441213237848108,6.257825995576894
SGL_RS00195,6.273272267965486,0.0,0.0,0.0,0.0,6.325409404305656,2.5555225131028814,4.054183954222156,2.5315959143759894,3.034149511302479,4.64138501263424,4.917687793717619
SGL_RS00200,0.0,0.0,0.0,0.0,6.466441522808793,0.0,2.3729566625264686,3.8248101343733576,2.2147249428752533,2.1469972009118825,4.070140626013585,4.033251281461093
SGL_RS00205,4.776753976636383,7.242461543269075,7.125595896074139,0.0,0.0,0.0,3.959541440141358,4.471772498631861,4.1775387402191475,4.106498028691847,5.389416323995812,5.644562077977071
SGL_RS00210,4.133141466961297,5.588545469266838,5.473416098010303,0.0,6.97044375658648,6.700197809828208,3.9700586531920994,4.3590548991953675,3.7481676035544393,3.5069662729172397,4.818151275980137,4.816479597422893
SGL_RS00215,4.588884197879346,7.0483567045990885,0.0,0.0,0.0,6.185385415230429,4.495468007008402,4.790113595359293,4.502775601385873,4.3004098696742945,5.282793431747502,5.55127000383217
SGL_RS00220,5.262214700619012,6.7473774970787455,0.0,0.0,5.580047847751587,7.4551027042256655,4.86864284717566,5.494971479041825,4.8819141712865965,4.89253593685196,5.737019629509336,6.121630740033091
SGL_RS00225,5.404178889328639,0.0,5.788135360044019,0.0,5.722727066511167,6.029724902639336,3.309957333477641,4.1362707552704565,3.970451641786968,4.087652258262332,4.968131226756215,4.958400117636196
SGL_RS00230,0.0,0.0,6.407242529148026,0.0,0.0,0.0,6.875316720165714,7.172587199662359,7.490377672724984,7.6012398651534285,7.943916016757059,8.138477718583196
SGL_RS00235,5.125057082094592,6.607743297586898,4.9380826385731815,0.0,6.425440656621637,6.156290946460098,4.35723253928961,4.789768874984356,4.974206892972679,5.106747379995233,5.903024196521815,6.0872904500159
SGL_RS00240,0.0,0.0,0.0,0.0,0.0,0.0,3.7316318192494893,5.271640733287508,3.221012863087695,2.560382972333861,3.6482542173228554,4.428640222923546
SGL_RS00245,0.0,7.184869021604409,6.6565783419725975,0.0,6.013115017188972,6.321085644291062,2.942613256965131,5.27483117637799,2.771270539314518,2.582004041218475,5.6777317318343234,6.193070030804157
SGL_RS00250,0.0,0.0,0.0,0.0,6.330568556973611,7.6321463785481045,4.477682730303311,5.87333501442728,4.975436810368598,4.630495716736292,6.697586929009101,6.976506941276086
SGL_RS00255,0.0,5.732582407591438,4.646307699861646,0.0,5.551958154507954,5.858285135423765,4.179711508929341,4.841294766615165,3.235036092637825,3.1132769201511015,4.980229920185058,5.453298650561834
SGL_RS19680,0.0,0.0,6.992001396576953,0.0,0.0,0.0,2.98525409765096,6.9230344188425175,2.327308536119644,2.518465592329054,8.23582443988257,8.495171442968667
SGL_RS00260,0.0,0.0,6.13141120639705,0.0,6.065741752242078,0.0,4.93802489241344,6.297480339752963,4.339165033473798,4.018302762183944,5.384980972131868,5.640109127208204
SGL_RS00265,5.765466104000762,6.938343097113538,6.630843115252821,0.0,4.795136475712228,7.385124405974551,4.6617689912182705,5.503010209240745,5.702140901566998,5.879343440732783,6.848982520591852,7.100029734165217
SGL_RS00270,6.390567266052314,6.316286449750386,6.200149118040575,0.0,6.134434425227502,8.016620123618763,5.005512194904805,5.523187189963453,6.363669920630521,6.383719838941677,7.1355944010646954,7.418733447359461
SGL_RS00275,0.0,0.0,4.2601041270830216,0.0,5.157141924195515,4.493949424658966,3.7657714169665546,4.49515716300195,5.75160350573781,5.751706010228852,6.542030108856733,6.768390884550376
SGL_RS00280,6.075748942189864,0.0,6.462736675878019,0.0,7.388281777944485,7.69892997914434,6.930990696197201,7.102320853838825,8.615620066418021,8.870376796313703,9.036708365500896,9.165453168012327
SGL_RS00285,0.0,7.302482291708357,0.0,0.0,7.1194100760514605,0.0,4.55090607994993,4.608502733789236,5.366424223248714,5.402038390864038,6.485629125503792,6.827051249133843
SGL_RS00290,6.7173290052601455,0.0,7.106149311293132,9.19706125417608,8.034510376415344,8.345764384242457,6.308488883351058,6.176262507118225,7.5162224626759535,7.346754473909998,7.558701625160546,7.637295627740826
SGL_RS18485,6.448184724490182,0.0,0.0,0.0,0.0,0.0,2.849075549995644,4.112141064620751,4.105990784633627,4.6663140326698045,7.169635213404025,7.236879286787941
SGL_RS00295,0.0,0.0,7.263064477159311,0.0,0.0,0.0,0.0,2.697701112970801,3.0503033687310004,2.402261625251236,4.139840327565888,5.198304339239165
SGL_RS00300,0.0,7.867950377814466,6.757482606719719,0.0,0.0,0.0,2.2971744443941726,2.7617391914837723,2.80099575369748,2.3261050679913784,4.3891700724129885,4.477031642661067
SGL_RS00305,0.0,0.0,0.0,0.0,0.0,0.0,3.7667760534995276,4.812160653482636,4.168465695057621,4.3913870221182885,5.594549962156677,5.5932678046869775
SGL_RS19300,6.020454387113239,0.0,0.0,0.0,0.0,0.0,2.8331807987033453,3.8651829685266916,4.298824697637087,5.7016351860347,6.72931441431227,6.727597607796843
SGL_RS18490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1991011026412655,2.062954796978429,1.521247156199742,2.687523124963411,2.340733239234306
SGL_RS00315,0.0,0.0,5.51299644634935,8.16999381611053,0.0,0.0,2.91167310606563,4.649168389286762,5.836404570661617,5.801706045604946,7.646303673307953,7.565179842136045
SGL_RS00320,0.0,7.702693362761842,7.585606671647885,0.0,7.519319654675532,9.410843328472396,9.382572914918217,8.755515018134224,11.174655730151951,11.395292860285887,11.311821344655788,10.971284078383485
SGL_RS19365,0.0,8.070883433447273,6.959471983168551,0.0,0.0,0.0,4.55728194259422,4.535886802708975,5.857021305394936,5.905659756997351,5.62070531750639,6.023864443516394
SGL_RS00330,5.136451592708025,0.0,0.0,10.172103539451841,0.0,0.0,5.906020460908887,5.694885018115019,7.832255257965857,7.7120603803289205,7.405932299860971,7.204434860276488
SGL_RS00335,6.873907874570477,9.373493234861945,7.263064477159311,0.0,0.0,0.0,3.6024937442389247,3.2065665795461227,8.040119824957483,8.149221780990763,7.489901773218601,7.642143272570105
SGL_RS00340,7.90821489045035,0.0,6.312549855031954,11.563646666525944,0.0,7.547698156834532,3.796840289042043,4.559360556203746,8.390776830103647,8.402037974176938,8.626060077058755,8.750361398634233
SGL_RS00345,0.0,0.0,0.0,0.0,0.0,0.0,4.99402812444687,4.505222496545988,6.13250815120488,6.344515591837769,7.3703212013355035,7.387822580923893
SGL_RS00350,6.025886562238887,6.529042738121672,5.42953010079845,0.0,6.346852960777063,6.655724037274362,6.543010741385283,6.460183069758415,8.256208933528882,8.42421177742499,9.257957858555077,8.919456079124103
SGL_RS00355,6.344289808781068,6.270038965784059,5.174071269456042,8.82066589917715,7.659023776808766,6.396459161197737,4.803384363195538,4.013290866504784,7.769898613062796,7.918326100467551,7.663726540118815,7.5937593643136125
SGL_RS00360,6.081400431988165,0.0,7.7805274181696795,0.0,0.0,7.7046387956684335,3.2917542027808513,3.587253670073343,5.843321859799116,5.729294879837972,6.8162928428249305,6.72351841039807
SGL_RS00365,6.528863515553776,8.442107775670138,6.9172273955581725,0.0,7.263059651606681,7.573555668616246,3.4872856816028666,3.7238388717642614,6.211469370239692,6.0049329681417225,7.020096873248725,7.043435598942652
SGL_RS00370,0.0,0.0,6.401811418472729,0.0,0.0,0.0,2.8284572861917407,3.089437760504687,5.376634336563083,5.311920456986203,7.067753769120481,7.02024014958305
SGL_RS00375,5.941407072038763,7.435855705137538,0.0,0.0,0.0,0.0,5.070177787927356,5.138878773841863,7.327924829611419,7.393345430962317,8.128164596953582,8.16778667130026
SGL_RS19370,0.0,8.843944889258585,7.7299384124234924,0.0,0.0,0.0,3.123823986164407,4.321624468011813,2.949266748162917,4.0726532206000945,6.448578022351243,6.406893859253506
SGL_RS00385,4.794409913741419,0.0,4.213487728881566,0.0,0.0,5.413484017277556,3.720220742508161,3.955769518192977,8.23990629707008,8.177748600500669,6.974915511632845,6.973419038908943
SGL_RS00390,0.0,0.0,5.645327827575197,0.0,0.0,6.874245239716507,3.0295840531614355,2.8427037718367774,4.302313831710674,3.8853236777707574,5.494905176744403,5.147291528388231
SGL_RS00395,0.0,0.0,6.778556074466555,0.0,0.0,0.0,0.0,0.0,0.0,2.019911412521791,5.230734844435119,5.048852617462425
SGL_RS00400,5.730974883423491,0.0,5.541979328934681,0.0,5.476800450547178,0.0,3.661690480047242,4.988233730984196,6.834872321897995,6.839743078537026,8.1641976301042,8.193790568521642
SGL_RS00405,5.926120456537502,0.0,0.0,0.0,0.0,0.0,4.3967129094653465,4.868998739777104,8.390776830103647,8.267465029940862,7.693181868552473,7.45855763718214
SGL_RS00410,5.1712179114479655,6.6547645278653835,0.0,0.0,0.0,0.0,4.344013739885816,4.642196595114955,7.735493668275948,7.97938516818204,7.2842451417642735,7.313936263369752
SGL_RS00415,5.896040473126549,0.0,0.0,0.0,0.0,6.5251286172116165,1.2648861329449388,2.363041040667792,2.949266748162917,2.8308108445338545,3.8335288269664245,3.7559065730476284
SGL_RS00420,6.515949391627307,7.021011150533616,0.0,0.0,6.838206997217792,0.0,4.8678057796213885,4.088995751217821,5.504997439103403,5.592913851232462,5.646065758822445,5.838048584809217
SGL_RS00425,0.0,0.0,0.0,0.0,0.0,0.0,1.7728817610979921,0.0,3.7694607727705716,3.0766434760274035,4.840334143680629,4.937099395401839
SGL_RS00430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.040483391637244,3.9930432200000303,4.837926528598751,4.355266381741998,5.016124574188679
SGL_RS00435,5.2685018936381365,0.0,4.680070818425709,0.0,5.586368226508407,0.0,3.5042321978368203,2.8482606983375023,5.948443889419026,6.094887216082727,6.089808748216116,6.075332221148238
SGL_RS00440,6.873907874570477,0.0,7.263064477159311,0.0,8.191941317365528,0.0,0.0,2.697701112970801,3.843355331799773,3.02571163287326,5.127217116462215,5.287044448768681
SGL_RS00445,0.0,0.0,7.844892792556534,0.0,0.0,0.0,6.252481796565947,5.87333501442728,6.43605134526873,6.365271399940228,6.340291718885713,6.787572953215357
SGL_RS00450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5836749540749557,1.3042731514342079,4.059902841286284,3.167679148947472
SGL_RS00455,0.0,0.0,0.0,0.0,0.0,0.0,3.0333582717373595,2.786010984670758,5.86792547291655,5.790589538088874,6.191276643323618,6.546074835444409
SGL_RS18510,6.433558048248667,7.932449479881632,0.0,0.0,0.0,0.0,4.119259861018321,4.6548112143138765,4.8846391214988545,4.974601081140775,7.392008432755563,7.4177489563048
SGL_RS00465,0.0,0.0,0.0,0.0,0.0,0.0,1.9663704724637452,2.74980615873787,1.8211048152941802,0.0,4.408944728559855,4.661363057267228
SGL_RS00470,6.854179147027057,0.0,0.0,0.0,7.1771034042793405,0.0,5.806583867187752,5.6742804096020745,8.297855938075642,8.193299117962946,8.755564799599785,8.638219669368654
SGL_RS00475,5.414652913670647,0.0,6.785650810503993,0.0,6.7196268337971405,0.0,4.167487897274625,4.368582326544607,6.887665303574726,6.7198253318926895,6.751147960428406,6.852812893513027
SGL_RS00480,0.0,8.375666660255595,0.0,0.0,9.18947245982272,0.0,2.7166299419676156,4.126231097057842,5.316408596141598,4.954391073485919,6.80551007166236,6.484001236475129
SGL_RS00485,6.904025240839057,0.0,0.0,0.0,0.0,7.537484896401551,6.590062244352305,5.903195848763962,6.188020194587139,6.8339739449730015,7.595939202613076,7.7594132167449335
SGL_RS00490,0.0,0.0,0.0,0.0,0.0,0.0,0.9951380287327277,3.4302867922779217,1.449333423521851,1.3378791488865116,4.889822573612426,4.632260245906578
SGL_RS00495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6006371232598826,3.8527108414092104,3.5299361441405717,3.3152509089456856,4.1859154179910965
SGL_RS00500,0.0,0.0,0.0,0.0,0.0,7.55798502393257,5.9112557065678795,5.624191760845232,5.645245078948293,4.826958185668477,5.8506115726334,5.975781356302914
SGL_RS19305,0.0,7.50481265762791,0.0,0.0,0.0,0.0,3.3391424825910474,4.244860975538741,4.383018257455798,4.4621764324341235,5.711419924578258,5.786805529194932
SGL_RS19685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2660534719874024,1.5097538628070641,1.6184475657722504
SGL_RS00510,0.0,5.6139036343565785,6.073017237067255,0.0,0.0,0.0,3.4180402868975914,4.145261101676858,4.269800603982178,4.099700998753787,5.497111162103931,5.9322436325029635
SGL_RS00515,6.181135546010533,0.0,8.143275997280725,0.0,7.4945817417082985,7.805349148080939,7.401375286707654,7.1061147884330405,9.812128104600928,9.863008673902183,9.311617550297765,9.245181737596612
SGL_RS00520,6.777900282581021,8.27910672684642,0.0,0.0,9.092782505588584,9.404593553082405,0.0,5.47949930698221,1.709420507079773,2.3242288644105416,8.389301156896602,8.911727626762852
SGL_RS00525,5.916021586460092,0.0,0.0,0.0,0.0,0.0,4.2853131341737605,2.723434499088214,10.537497755050644,10.38306817886541,8.965368499079133,8.777093512800874
SGL_RS00530,5.501441531597419,0.0,0.0,0.0,0.0,0.0,2.3913184175759588,3.450231397880848,8.216462559526699,8.221376661023106,5.97184502759151,5.837887288321637
SGL_RS00535,8.022089915141663,0.0,0.0,0.0,7.7636654786868835,0.0,7.809889426298858,7.572962261182293,8.121728470035213,8.313330773721002,8.348851065641421,8.140773272948994
SGL_RS00540,6.477901246635013,0.0,0.0,0.0,0.0,0.0,6.553488981646094,6.685063048704123,8.004380792025383,8.191250501501697,9.306595456776847,9.070548285157454
SGL_RS00545,7.92888765215203,0.0,0.0,0.0,0.0,7.568346560651753,6.463281173176049,6.368057861764595,7.316008194449981,7.258056247091849,7.594791657184496,8.172986269309426
SGL_RS00550,0.0,8.405949815249407,0.0,0.0,0.0,0.0,7.246373274492128,6.747980908304638,6.059825209450815,6.318229800169324,7.118748266048992,6.877273394965086
SGL_RS00555,6.873907874570477,0.0,7.263064477159311,0.0,8.191941317365528,0.0,4.358026478248781,4.126231097057842,4.792204161394033,4.660443924080729,5.66918531845409,6.209125244334232
SGL_RS00560,6.95043494277317,0.0,6.348621877229768,0.0,6.282816519824837,6.591530616938281,6.942530427348761,6.537660226115283,8.42450896884189,8.470995221402775,8.641523674449038,8.59538899467769
SGL_RS00565,8.200692121626862,8.539499498802863,8.008517632754074,9.10448921921319,7.360108005740589,8.25332355090734,8.167509302214771,7.6389783565682015,9.646740863856806,9.620488076137288,9.716127801348136,9.917040547944014
SGL_RS00570,6.873907874570477,0.0,7.263064477159311,0.0,0.0,0.0,7.132719538662393,6.332193394585051,9.218802133591174,9.304959672586701,8.75474084356415,8.45280759550251
SGL_RS00575,4.384580500442988,0.0,4.760136287237753,0.0,0.0,0.0,3.108575147915827,4.436108981157284,3.2179502972080414,2.9711865890184708,4.758541993338713,5.02691325627855
SGL_RS00580,5.876341511358172,0.0,0.0,0.0,0.0,0.0,4.137893225030082,5.340250548556237,3.8340690605909145,4.477920586139054,4.648620726205813,5.387717257331706
SGL_RS00585,5.941407072038763,0.0,5.345744592450328,0.0,0.0,0.0,6.359758636110723,6.190479310154158,7.7771439119385155,7.93441897019068,8.179253229360707,8.027542386304342
SGL_RS00590,0.0,0.0,0.0,0.0,0.0,0.0,1.877826879322161,4.2808510320704745,1.735884132217398,1.245872806114094,6.747153686214624,6.698491972308318
SGL_RS00595,0.0,0.0,0.0,0.0,0.0,0.0,5.250242965465951,4.963459251524229,8.54692501208687,8.717690099586015,8.164747879870163,8.073991798601071
SGL_RS00600,0.0,6.551084747895725,6.434716552324389,0.0,0.0,0.0,4.783661849501992,4.677984044826078,8.396695688155454,8.448083328067572,7.747564053019715,7.639347816974782
SGL_RS00605,6.20155128676437,8.111837917354466,8.452494024068303,0.0,8.24897431525521,8.239403363134782,2.6366779776392346,1.9466780184301045,6.474299303547946,6.475825335012423,6.035442445083689,6.085095830622188
SGL_RS00610,0.0,0.0,0.0,0.0,0.0,0.0,3.3590071962068633,3.717792263837508,6.530452721816874,6.535944444316467,6.16203475545029,6.194610894008362
SGL_RS00615,0.0,0.0,0.0,0.0,0.0,0.0,1.3076033296617644,2.4216563456675138,4.807001028179972,5.27874313768621,5.515709630032061,5.931031646955661
SGL_RS00620,0.0,0.0,0.0,0.0,5.9749048610624635,0.0,5.28092241944781,4.419313762564067,5.914139502490266,6.1268995848010555,5.073325006153458,4.629122500571248
SGL_RS00005,0.0,0.0,6.041908811024884,0.0,6.385598814376234,5.708423431533578,2.4180776491777842,3.00000430526534,5.619903587074259,5.496514772398378,5.373592310139601,5.151923774368056
SGL_RS01370,6.978415897248939,5.697410137392346,6.885840312262608,0.0,6.501035952452113,7.129612277681012,4.326081599776136,4.464923670169674,6.303501916757715,6.375243561664642,7.410148270761266,7.610096967084537
SGL_RS20090,7.5473597097094265,0.0,0.0,0.0,8.868161975519387,0.0,3.309957333477641,4.520465757950917,2.288277620331536,2.974180433534894,7.136269919804318,7.694993547644413
SGL_RS01375,0.0,0.0,0.0,0.0,0.0,0.0,1.7728817610979921,4.324923212148956,5.2018300274826155,5.51156166891747,6.672046889709001,6.81767451312527
SGL_RS19720,0.0,8.297905437973073,0.0,0.0,0.0,8.425524478621847,3.531074660024929,4.262731444876574,4.585062688197965,4.585607274390464,5.55296892660214,4.927048183206995
SGL_RS19725,0.0,0.0,0.0,0.0,0.0,0.0,1.4254899367190283,2.933675648167617,2.781581302555996,1.8453491232704162,2.7800776493138235,2.510366337369032
SGL_RS01390,0.0,6.320995942341978,6.7832819485834275,0.0,0.0,0.0,2.8030949954015,4.497438011302058,3.359183545267615,3.443392928168064,4.612124770090398,4.750329740081447
SGL_RS01395,0.0,6.139783702307861,7.012717276291312,0.0,5.958252183399971,6.266053750280443,2.776016711367898,4.403185829349217,3.024179748006956,2.459104564433943,4.455703492961774,4.741508905346128
SGL_RS01400,4.608068176874063,6.078927186334812,0.0,0.0,0.0,6.205122294338647,2.125219534080733,4.304680669326423,0.983026112611104,1.5904601073584743,3.8174648125349786,3.7870530996063545
SGL_RS01405,4.6633039315891365,0.0,5.041777628286626,0.0,7.936560535541618,0.0,2.169780277438684,3.7070960986150765,2.4786061608540577,1.99655157696494,3.441099037842449,3.5910086638532954
SGL_RS01410,4.821336972363216,0.0,0.0,0.0,0.0,6.424054837123405,4.115934335939877,4.841507347889832,2.8606939041167974,3.707426126134971,5.445374848403277,6.148182217968949
SGL_RS01415,0.0,0.0,0.0,0.0,6.6168122133700225,9.23868052757381,5.253826736046623,5.655038561742,5.965972645930767,5.617708350346679,6.6483112778507145,7.0495570537097985
SGL_RS01420,0.0,0.0,0.0,0.0,0.0,0.0,3.179743547374023,3.830783842081774,4.562669648208286,4.925612826773483,6.005575243013512,5.951710270806953
SGL_RS01425,5.570313513268597,6.071009091392887,0.0,0.0,0.0,0.0,2.942613256965131,3.677902494450431,6.40538662399439,6.402297318783472,7.192021525696648,7.003740990265166
SGL_RS01430,4.098655127796344,0.0,5.437652970003304,0.0,0.0,5.678114709763381,2.0330631028459165,2.145948221596742,5.9844253046086076,5.830242466981115,5.529064332453752,5.570801331718559
SGL_RS01435,4.239582481856044,0.0,5.583604263788408,0.0,0.0,5.82456923953206,1.1929256749532182,1.8208007125106163,6.391010805699344,6.452949330319349,5.251507580218548,4.980887819332562
SGL_RS01440,0.0,0.0,0.0,0.0,0.0,0.0,2.9150684887020883,2.6709254715666675,6.413449166419167,6.375022321159027,5.632860813254508,5.644304079026172
SGL_RS01445,0.0,4.943254958730046,0.0,0.0,4.765314197438285,0.0,2.324178667196024,4.42430875900602,6.064136896464253,6.104555184703839,6.86221541991071,6.812309096571076
SGL_RS01450,5.0694725100110425,6.551084747895725,0.0,0.0,6.368862738083818,6.67778617666084,7.527205728731513,7.215199489003571,9.990424762878238,10.121758347184795,10.117520897196359,9.871536264576978
SGL_RS01455,0.0,0.0,0.0,0.0,0.0,0.0,1.9209325918093512,3.8796256505331757,5.889251792632692,5.861727855811555,6.370808440268865,6.115296965845292
SGL_RS01465,0.0,0.0,0.0,0.0,0.0,0.0,4.047318535469893,4.236017136016193,6.663576685187282,6.670733160608625,6.139919373491034,5.420763257855078
SGL_RS01470,0.0,0.0,0.0,0.0,0.0,0.0,4.549176449243121,5.023474056206076,3.0770441702107267,3.7046676448233926,5.25356747868309,5.918152846414862
