Geneid,ERX5015785,ERX5015786,ERX5015787,ERX5015788,ERX5015789,ERX5015790,ERX5015791,ERX5015792,ERX5015793,ERX5015794
SGL_RS04220,5.668840881509864,6.546198566700411,7.186018937863423,7.084631084362734,6.219738991180055,6.399641527499681,6.482423806109474,6.342825583614217,5.8778520841313755,5.788148351163746
SGL_RS04225,5.056742645805546,4.790497488059793,4.956747279843868,5.175160778982178,4.369825590731473,4.9817474156780746,4.978347611081773,5.037812454230679,5.182923021258599,5.05687658990603
SGL_RS19430,5.462138751042096,4.172977016708194,4.710681175952975,5.259723625888746,3.7018586845517096,5.24474152973722,5.095511713991277,5.676875078000604,6.05773995225438,6.198852097856609
SGL_RS04230,3.250749743664134,3.0468722431655655,3.919627203401563,4.516093997989956,3.595678571168639,3.5243393068864752,4.096616683824321,4.411819329428585,3.902201149052642,4.163797236728527
SGL_RS04235,5.641698626494951,5.969797574659882,5.745541582788812,5.785780435529267,5.202025740162776,5.397526305892386,5.2578776814607995,5.2439095063195,5.116636904819511,5.219426529196929
SGL_RS04240,7.995507630128621,7.550285890188118,8.784348509243191,8.780882127967352,7.032363745110299,7.980705595528054,8.233928988528135,7.605197182872217,7.577825564762422,7.671597855442395
SGL_RS04245,6.984391703678277,7.170462555113717,7.4251307294061615,7.552844126701636,6.499971334071732,6.446979786383977,6.746858137639663,6.649057216837587,6.954088798444037,6.799019725118593
SGL_RS04250,5.955733256190854,5.905511748190076,7.024649692555168,7.678681717867934,6.330544639228093,7.059671439074127,6.934800591866822,7.045752981666967,6.117484073667902,6.445702470093624
SGL_RS04255,5.384020291675063,4.942917297131392,6.717294175557733,7.0693109001012,5.788930800493276,6.022440515858029,6.249768788181002,6.212758990103387,5.688142220522307,5.733457911825215
SGL_RS04260,5.781728400310771,5.9706282842620375,6.936848301425648,7.143001412018268,6.380806531026669,6.66865120950396,6.272171849697649,6.253050283901233,5.396802439040593,5.3350459646666515
SGL_RS04265,11.768067778153908,12.09601601420832,8.83025994616441,8.629299862137625,9.85200955874226,11.137089157863674,11.73073950163371,12.008197836794285,13.389872446781878,13.597832871103426
SGL_RS04275,6.939678108963221,7.099087830951244,7.390729318234179,7.277591047038675,7.41099550238096,7.4543016863717755,7.391791189779703,7.32811869137119,7.075418863140485,7.090169069464853
SGL_RS04280,3.6948376451242733,3.5105458411408828,3.2299879725725447,3.5515611466591253,3.7435983654078973,4.079033495589153,4.415249067647125,5.135350589247233,4.870944256879435,4.633163355087057
SGL_RS04285,4.119525608229459,4.5289744954239595,5.262893335264839,5.16287519811694,4.595225664674542,4.477747852300061,4.640226856375031,4.977272569529094,4.460312279654107,4.6246674642961025
SGL_RS04290,2.313653330041648,2.180730976852934,4.251353438517966,4.899395418801167,3.387894649087444,4.067274706227741,3.6164234327767524,3.9246673318960905,3.5118035983214924,3.702956444412911
SGL_RS04295,4.461946710106621,4.742311439094987,5.8036621319238515,6.154009282045598,4.904597315754746,5.234033697271224,5.334663417113227,5.490523785825339,4.933006185698138,5.103741605176671
SGL_RS04300,4.565389803896126,4.337512300184767,4.334443203540256,3.8565884066065528,4.142861149590863,4.289333964660651,4.94780602640427,4.921951252039169,5.2188079247487815,5.466374106354375
SGL_RS18690,6.810883176777173,6.303981822451895,5.942024209701468,6.110529470269262,5.464517662148023,4.834584040639391,5.512010579059421,6.286992664105086,6.049832431352677,4.796798699046092
SGL_RS18695,3.4967680701545616,3.191816739824929,3.733587093585995,4.436678185522059,3.9662925279273953,3.9070415394395206,4.105369505110448,4.474668804700929,4.44216086233272,4.355184631302001
SGL_RS04310,4.7127715446293905,4.814636892921085,4.729602573208186,5.584012731621757,5.048331691478721,5.206450369373989,5.583645515913898,5.243262292873422,5.207276134165067,5.172794819821892
SGL_RS04315,5.765761096592852,5.6364074671350695,6.426027936919342,6.764369818911716,6.203285318270702,7.118043746742274,7.688055381833078,7.476382191019545,7.450421760841332,7.502557094463363
SGL_RS04320,6.892790068561054,6.6774372851479065,7.502611899587112,7.577065393334386,7.159223122250001,7.908113069254811,8.802939251046661,8.45841502420535,7.839291336495301,8.427692082975133
SGL_RS04325,7.117808186768681,7.407022705498058,6.979465749271191,7.279120695500405,6.478536138075408,6.901199799213142,7.068148594019136,7.198610685112024,7.206966814240971,7.2261099155583
SGL_RS04330,6.497557897623143,6.833091879837114,6.434246775025651,7.068297370106197,5.829041550657031,6.418063444030959,6.4265253932487925,6.3593267169145635,6.107854786444113,6.191674244375047
SGL_RS04335,5.47206575749426,5.662121856129585,5.724628016507821,5.776140911161717,5.0394006981129325,6.238599094511459,6.195258864046175,5.75851357653868,6.270726453879392,6.084188714401044
SGL_RS04340,8.417959917799235,8.499796717313602,9.973102956635397,9.747169496629828,8.897019092584497,8.592779833409185,8.653724657569954,8.309346622811631,7.515219610478508,7.47389733665272
SGL_RS04345,4.05928636350534,3.8856219081351244,3.489162408854344,3.8794407333749876,3.207183036225117,2.9431433134188048,3.856017952207614,3.8248996281401166,4.092061919340242,4.237288665050925
SGL_RS04350,6.140827880928104,6.452142731322452,5.229477534448225,5.280590970053994,5.096348268174306,5.289028528441629,5.469609770843178,5.453756890789996,5.935232891091453,6.123039831441122
SGL_RS04355,6.779002260355994,6.75575041930114,8.384714124704697,8.46994219230052,8.294833165704256,7.885002642112141,7.525039127935466,7.155615754132579,6.183672974778139,6.514018507165475
SGL_RS04360,6.4279666830977025,6.353558062572333,5.494906643717742,5.762001449693748,5.991963671822306,6.617008891916276,7.029362633373876,6.937745082839953,7.716144804173832,7.41452385896483
SGL_RS04365,3.9956743169310176,2.874906245365039,5.439557308842877,5.559602148337096,4.488075312934438,4.978318184139761,4.998480631397599,4.978178267274545,4.698892960373522,3.52455090079428
SGL_RS04370,5.7676614852031785,6.112890443814177,7.335474571333789,7.484698076878199,6.73726232730169,6.672209197381831,6.355836765674797,6.321212376746808,4.832327752189455,5.426038087285425
SGL_RS04375,3.637146760949551,4.350000792385164,3.2630093719485282,3.780381033451824,3.544116350971655,4.050634786287154,4.128022805922155,4.180065568285991,4.90660901129745,4.880347936447531
SGL_RS04380,4.7973749852840495,5.035821353222271,4.38851084726306,4.466350796606669,4.299139578586128,5.2792130212076795,5.040728079407773,5.071579713020958,5.386331556546174,4.809983899872225
SGL_RS04385,5.458116145412949,5.92607803099897,5.917680966176219,5.863668296972186,6.621431095572236,7.629068837520981,7.744004564912701,7.82581310164875,7.579508177298653,7.457010018344695
SGL_RS04390,6.439329333698848,6.191605594315849,6.1164834045118095,5.541900543061241,5.461196142909534,6.956842392348974,7.409122588994004,7.503392957319639,7.975677648042977,7.709381899336016
SGL_RS04395,5.796049285383184,5.6102116903151655,5.763641379805539,5.5869966212435465,5.831889335471253,6.496995713434492,6.32644130119506,6.94280143994265,7.13575119792923,6.964448598521506
SGL_RS04400,5.522175023536364,5.506121652232162,5.795751354559581,6.080234161215227,4.836792317185384,5.3849885192295615,4.9500275193406065,5.3730647677580405,5.435892023824719,5.022526516463024
SGL_RS04405,8.472199622997634,8.87064756072,9.146829080043332,9.050397652963277,8.548225362033495,8.614139630028314,8.72062803667129,8.737731491540748,8.459126027239904,8.25242992279697
SGL_RS04410,9.998927968744376,10.085596251286129,10.728657182858724,10.676943434230278,10.112368772939911,10.256854870148185,10.207810170306583,10.321296531032548,9.474464698462022,9.484824510088059
SGL_RS04415,7.2612886666528205,7.72527536650593,6.1649970510542325,6.222914853629037,6.010037470009803,6.7919656270181825,7.219742108490313,7.806680453845689,7.718583164442215,7.977619157688989
SGL_RS04420,4.92948989202906,5.671143181850846,6.225766600035615,6.332009709222268,5.910993184559752,5.927140053723424,5.87042215589657,5.407483074950419,4.167855822647051,5.172050934088277
SGL_RS04425,8.171014656935428,7.797632671624621,7.088357844883591,6.683134161831081,8.240891917081607,7.982415276897154,9.232279925911424,8.885503851437145,9.524063185955315,9.45166828093084
SGL_RS04430,6.163895548436256,5.971428112829814,5.160050436120356,5.029393181124174,5.397512570732762,5.421955068667788,6.22212610172781,6.584013743003241,7.057627800338552,6.813450163269712
SGL_RS04435,4.3824611169416,3.9749239410850756,5.929618478512136,5.861991295656996,5.114192880044592,5.33661989563038,4.9041785740588075,5.234466597521002,4.000864939640409,3.723618894279697
SGL_RS04440,9.6215509753384,9.406362132578982,10.18401142284808,9.978096786617161,10.634081010650076,11.195916716307812,10.820360121721938,10.534425127401574,9.32196688444412,9.80077230150036
SGL_RS04445,7.174822100756858,6.788348133622737,6.0423351086792225,5.569938978082966,6.688789740498828,6.334947958365306,5.986390730939959,6.148307545546244,7.2276184101113135,7.0107733326635
SGL_RS04450,7.376826795091228,7.566876159288137,7.811419856262634,8.27716652883943,7.048915802210623,7.940322251414643,8.02429097078173,7.726627843640172,7.762469566108523,7.4751892449504025
SGL_RS04455,8.600700471967798,8.627939661565382,8.79768167281727,8.936491414839185,8.343854058368736,8.575850975615953,8.615190102366451,8.464688551052388,8.039838066335724,7.84663545168331
SGL_RS04460,8.608380216187944,8.460382932014465,9.31149625079032,9.530083893814437,8.31312861918553,8.99928450482641,8.624867799510714,8.77617426985277,8.095513301518306,8.146044374576961
SGL_RS04465,8.562801184961211,8.49765578447658,8.290658961100357,8.591362125452337,7.5602716566007295,8.122039307885272,8.168238869697932,7.899280305472815,8.062434649340736,8.35319991624705
SGL_RS04470,2.9476020046218276,3.0624048213723523,3.8169393946251353,3.6259570676610364,3.332456740058226,3.8898837337955516,3.55380950764044,3.149256823488232,3.3451020177617234,3.42931941712534
SGL_RS04475,5.462138751042096,5.988073487239751,6.5326698219284784,6.39410169031132,5.782868930583016,6.023708263018993,6.311968160788812,6.376359499281821,5.880052518932762,5.74233535962704
SGL_RS04480,7.092183927052042,7.386087534831169,7.3602440799900535,7.512706234812419,6.6893785815976345,7.423539530013756,7.827695092345959,7.559972067220762,7.485581356938005,7.4457631916247236
SGL_RS04485,7.240845365469026,7.595798619410027,7.725866614158383,7.604231070870571,6.968778670897151,7.354540372189148,7.381453722362794,7.639687222044947,7.545746755871887,7.10829808516013
SGL_RS04490,7.281089292686592,7.43561536292224,7.818611427114394,7.947316038909979,6.864791960462562,7.280876878828168,7.425897706274311,7.151697940557068,7.355257090761313,7.195725610266416
SGL_RS04495,9.427192797194873,9.350274792048184,7.949567642231868,7.751036649950385,8.417422143853937,8.189625317554245,8.819948787208945,9.193088643375821,9.38079119889792,9.423786783465793
SGL_RS04500,8.920581620805276,9.16673562982816,5.878302717224971,6.165236458731558,6.371231375473083,6.693915349257641,7.32219015148559,7.653006570680098,8.562938041268334,8.62509421521131
SGL_RS04505,3.838561187021318,4.1339593599708175,5.543375117462374,5.623306594840728,4.4814266404461796,4.677296598401265,4.828394749217668,4.7695961012798085,4.106301950258246,4.145859575928972
SGL_RS04510,8.653082795274816,8.786807424926893,9.209772600922815,9.27181999121499,9.003481509522423,9.460974491486445,9.474682456050452,9.277048205493204,9.542577805861642,9.534585480890067
SGL_RS04515,8.705745519718057,8.716852780768328,8.95146100735543,9.482743495408581,8.550879524028883,9.029871278748775,9.104883187892655,9.151422982041575,8.654383026618907,8.620119449321171
SGL_RS04520,8.848242046928425,9.123031281506563,9.146995158586874,9.420974577969359,8.263043506261697,8.799254789830542,8.140208238317083,8.251602961025746,7.673099520153701,7.59536249087268
SGL_RS04525,8.475008683637032,9.023080569708158,9.189243030846258,9.741568789232867,8.352985545147167,8.912147748920596,8.454338882620661,8.578033372078329,8.056849717907573,7.895967677865675
SGL_RS04530,9.518236396728271,9.821316273239486,10.373885197042634,10.532584687118051,11.048211274403638,11.123756781396985,10.561681734852863,10.650890912468771,9.783600185343603,9.644146836389055
SGL_RS04535,9.915955777955787,10.079954894893229,10.625231860018081,10.71512026668017,11.335519261036168,11.450150932564851,10.849117935385653,11.012957939098248,10.123232099578377,10.173900690814621
SGL_RS04540,10.473472138353475,10.459788814010173,11.226067834831486,11.450201690538302,11.65282161690861,12.142653189305518,11.65277672646893,11.654977016539602,10.930476426710765,10.920749498409318
SGL_RS04545,11.002627782115779,11.084580135619444,11.676708916011123,11.631721180198365,12.066616281101078,12.206221289489969,11.979905419145544,11.969370561282064,11.304817099977319,11.467207227031738
SGL_RS04550,5.379837037032249,5.318669244788104,5.839578401499378,5.72886452338424,5.143698491588726,5.114190593301994,5.276059458666969,5.010749451581892,5.077483456230381,5.106604431699354
SGL_RS19785,3.8633526606790873,0.0,4.63054095566805,3.406578719450884,4.258569153349345,3.9398661200372036,4.38780863075826,3.7981364198770624,4.264077803500014,2.9706242882818623
SGL_RS04560,1.3682277839801302,0.9547066720480442,1.5316120213323896,0.0,1.7575767062932057,1.8118996523966626,2.4557247093348478,1.7047446506390627,0.7115616278901349,1.7629440584342306
SGL_RS04565,2.2279898535537304,1.6716899111988541,2.5476081357345413,2.4774932784623296,2.4914632632869895,0.8763944391669964,1.4551980990162563,1.4620342978880572,0.8013597197054088,0.0
SGL_RS04570,3.866788322320129,3.058008755638629,4.180690267563891,3.5240952796827507,2.967199241305076,3.1449539415472527,3.370704655970696,2.5126987461313637,2.8024353395030563,3.81652060058398
SGL_RS04575,7.0172722146599735,7.224915684264205,6.989976871476702,7.180117028188879,6.754525878999751,6.344121393451919,6.865997883168977,6.474217220474844,6.568276765162554,6.581797277287973
SGL_RS04580,3.8757799553092367,4.077668423048867,5.285598437913484,5.704562872549392,4.683032762860851,4.824344858065812,4.975202340486491,4.801845458898052,3.3437532869946187,3.663929332192847
SGL_RS04585,7.601161047100859,7.343061423162243,6.869868765715591,7.336471603624905,6.8174906652823335,6.647489201675718,7.25337079173547,6.9429962753895165,7.277588449601312,7.5156841338790565
SGL_RS04590,5.450741450748513,4.840769243671529,5.664107627200068,5.754722505417681,5.134356270779928,5.126244968244369,5.0637974492289715,5.138788540340251,5.697721174451892,5.5640810553021804
SGL_RS04595,6.036523915104415,6.148217530820677,6.80656129362709,6.995875595537327,5.488436308277711,6.03747363054241,5.956898212191033,5.836434911553474,5.554185005366721,5.555950313678718
SGL_RS04600,6.822924500769629,6.557571681780135,6.806343235707925,7.13537635949309,6.08658733738103,6.715238617610531,6.5863719522020565,6.620415536844842,6.827728965743303,6.5171123553247545
SGL_RS04605,8.781242461627354,7.804979119201015,8.787058442981257,7.994696551489874,9.54309639043382,8.302209839476696,8.629223978968184,8.536262234181795,9.058641876023383,8.845561696831789
SGL_RS04610,7.285956648592498,7.417310358563823,6.683953935935308,6.743482464064511,6.5845375046991865,7.344700008126785,7.147784789181946,7.419805680740742,7.422734531976758,7.539015945207562
SGL_RS04615,6.689489993092354,7.012716086563102,6.514069844826163,7.075991589636529,6.6399498296653485,6.30127628168466,6.4679835486947015,6.478608684008102,6.24103249353841,6.090454285839102
SGL_RS04620,4.956480395061836,4.612036208057601,6.04556075794159,6.080642255944332,4.537633891183114,4.874743540335261,4.2811030118105595,4.513736173975464,3.31122121188808,4.049661261009965
SGL_RS04625,5.1189323813068714,4.88758177743581,5.50067219774328,6.211615386756201,3.7114085010353763,4.790948196404145,4.6617494542390085,4.689295602068328,4.114948676060704,4.2106289807912205
SGL_RS04630,5.058336768114401,5.595992558382059,6.0546715130381905,6.256291460806336,4.911851308956446,5.572058859518676,5.444325330138061,5.813389786324818,4.58456706902819,5.0606938067595255
SGL_RS04635,7.4669597283805365,7.380663494925524,7.391866714486998,7.144507872276863,7.183424212908946,6.641041009383302,7.055353468935738,7.327257860287927,6.963811196070413,7.15578408476717
SGL_RS04640,6.352633294642249,6.36690582502411,7.096409795716735,7.056122138460249,6.341078248206042,6.210434274663427,6.521115776187928,6.755188706017458,6.086449675636682,6.1385442174206295
SGL_RS04645,6.40811022411707,6.834206955863585,7.204886317617058,7.282929457947954,6.427284251704457,6.767259431692628,6.710716979851378,6.756306032196759,6.693277433421264,6.4484583353361735
SGL_RS04650,6.374451700880535,5.981263344326,7.99174468484838,8.200943020598267,6.923396728696575,6.662088668542358,6.77918447436928,6.744629310799187,5.713186323186181,5.942724969848698
SGL_RS04655,6.166656972020815,6.756403735879927,8.008044206326025,7.8959921208741815,7.169009608823634,7.125346238916764,7.2016907274927355,6.985149510075179,6.428132422573317,6.393096669583487
SGL_RS04660,12.57005071184779,12.540761784720978,11.760721582421006,11.383555037592567,13.041017840822988,12.593517614037792,12.522367544112111,12.577182097289487,12.356354997723779,12.231376054176211
SGL_RS04665,7.903782272434822,8.588692153350635,8.26291202371488,8.298445516449373,8.929038478023863,8.983374284634557,9.53720207375346,9.441504351965252,9.84625952967819,9.72645245811017
SGL_RS04670,5.999310228288058,5.873623645693854,5.311897662658176,4.981682700661881,4.901841964774587,5.413580773680747,5.462464892623767,4.430613037945789,5.040586455134972,4.7479775593065625
SGL_RS04675,5.4731293937846885,6.067653913333195,6.519545190955676,7.015896478335182,6.0213782366228665,6.213748707866154,6.863220688804548,6.589550098553747,7.434605533800227,7.175821440427438
SGL_RS04680,5.531647574353346,6.215592081901472,6.564744974030532,6.951035868512801,5.364160966851179,5.931055667143518,5.716120420820895,5.665137425718571,5.255221523198832,5.6364686837997
SGL_RS04685,7.636096444184741,7.766190844533181,7.860174073407946,8.32361807778608,7.350971115550339,7.78518627025775,7.693191242570778,7.988867374455191,7.5760748610906195,7.476774100632301
SGL_RS04690,9.117131736058623,9.166589321635676,9.101219287646972,8.960205771512065,8.465118283920361,8.511619410916362,8.289469746145157,8.370352974050594,8.55346354452003,8.446814123352146
SGL_RS04695,3.7453058938155483,3.9749239410850756,3.686144590191959,4.216310356562168,4.299139578586128,4.24912193917711,4.415406246856373,3.9246673318960905,4.524444439831019,3.61721374108314
SGL_RS20210,3.189559906355559,2.279497921702019,3.570330281034266,3.8889558461175318,3.3175286344809685,2.622708289529302,2.34942280477419,4.850803929658808,3.676871591276191,3.0665308985516067
SGL_RS20215,3.5512441414968925,3.397987293246356,4.034381583377894,4.882290087788903,4.09973224646727,4.171917055762266,4.411168996634527,5.553438802643668,4.354200752539686,4.974182996205199
SGL_RS04705,4.138550263084326,4.308442660629807,4.857520803063417,5.0135485177654955,4.762915621493421,4.792809237361246,5.039568652769165,4.4737230873595655,4.556250199310596,4.5237380147575905
SGL_RS18705,6.9448605617172925,6.310491931647526,6.218280709170992,6.245811851949511,6.346858377754463,5.981315837481601,7.057351380185788,6.477143343314657,6.617586558463347,6.826311391924214
SGL_RS04710,5.909600799281747,5.819003420540337,5.942315304149942,4.770883529057258,6.114920551422058,5.867234074433712,5.321664908736396,5.549410463267444,5.978892315867058,6.010465938119783
SGL_RS04715,6.263016319647255,6.952230239642966,6.742943218865299,7.030019193435988,6.160259382888661,6.378321459480353,6.5034765471713785,6.04783578147693,6.962554477862725,6.837118948891588
SGL_RS04720,9.472832568165291,9.65808911025708,11.089120103136663,11.115366108629274,11.713675582353519,11.38038568769006,11.99412717013505,11.989343417755604,11.597351312807598,11.624963142695291
SGL_RS19335,0.0,2.8075294826474675,5.02010805056213,5.055541941576289,4.230346491825325,6.077654350341823,5.609437040828868,5.117908629457028,4.418891131202484,2.2714201805256375
SGL_RS04725,7.008670308878239,6.714704029263268,7.409027119850501,7.186688548610895,6.88957319304378,7.015975454919647,7.036496302073106,7.0075739176812295,6.3360927830103195,6.743915739026418
SGL_RS04730,5.254216643671537,5.433572039701031,5.637785398979167,5.8756325487923515,5.150917270692687,5.400976709134509,5.421838349018367,5.061310054780334,5.222720213570644,5.229087008752334
SGL_RS04735,5.400589243485383,5.764955529729979,5.932464921060139,6.0170327545726146,5.557723805906715,5.094461315404521,5.404490963313523,4.970669425810521,4.010292674113094,4.566827245365254
SGL_RS04740,8.480597525232689,8.528054964434416,8.427824782201979,8.80915034317133,8.603492191288403,9.078769213578413,9.164585815608485,9.419626473423012,8.881929796878213,8.852842954634019
SGL_RS04745,7.554381870647718,7.183118174311786,7.952650466401802,7.7039760084285795,7.957710642943638,7.696439091076152,8.019158309124075,7.927616972133577,6.980982833329864,7.084139230193345
SGL_RS04750,5.9084819617295725,5.848027203995133,6.951667397510874,5.881454763166243,6.646697819911614,6.0651396705483736,6.000116300941445,6.089218803708848,5.852549794952934,4.743634258393055
SGL_RS04755,6.309476641904044,6.029534296434667,6.0087095414881215,4.175870043211283,5.752488416249552,4.956984318897315,5.654250777392819,5.025020043316673,5.700409055235065,5.542000789783626
SGL_RS04760,7.559559388418743,7.698560077484126,8.410397790983469,8.855542107751887,7.822475148181434,8.082506505017257,7.724557801004793,7.902823240516954,6.564681112914401,6.782010433208356
SGL_RS04765,6.541468096940349,6.538147820850179,7.162283465216146,6.752854788615527,7.037149350473869,7.24847535931628,7.25557183631299,6.371401931855396,6.897247245544316,6.886205637018516
SGL_RS04770,11.209254173901703,10.173737852125408,10.252262940694363,9.914731901915285,9.855094571099293,9.885778848601861,9.303359049181172,9.927411100604633,10.655327886104022,10.03378480596754
SGL_RS04775,8.4522240292023,8.239582999985968,8.062659246053753,8.346024650753451,7.465639843534536,7.969445877157544,7.633187194981799,7.789743387429912,8.394989979126237,7.925843703527704
SGL_RS04780,7.409231988875261,7.520733707552825,5.77453863650647,6.252258042987332,5.831590722930738,6.372838899052095,6.710436799437868,6.510522351945493,7.72404689552954,7.681042903070324
SGL_RS04785,9.311593433062399,9.519671143970529,8.372029494651208,8.653248400082916,8.124411389075863,8.612124186541715,8.687048075928049,8.881324922185627,9.11563001512282,8.986528842176767
SGL_RS04790,6.820047095016425,7.183641751634676,7.036992381365153,7.33335134346587,6.473323384597178,6.827892213426743,6.889416415417637,6.693138169444065,6.864611898095185,6.659735590275042
SGL_RS04795,8.223303295192414,8.575186134311181,8.09019498890338,8.282527404296655,7.781114342340889,7.982739105865942,7.897477809006469,7.8640769344144585,8.011817294348505,7.959817336453909
SGL_RS04800,5.068833699260417,5.51864969121822,5.8374710630041715,6.0009600062906925,5.427154689238089,5.476543841497268,5.748990113283101,5.252144675506339,5.195045308279278,5.3592573547564335
SGL_RS04805,5.112786015303028,5.68642708633756,7.072244103757586,7.333795023087453,6.8113090476730855,7.409639259466555,8.088006263782546,7.9979484417595215,8.054765602429557,7.88322765313809
SGL_RS04810,6.404003104589329,6.402209425987607,6.618178313514894,6.28637839151938,5.377697917241856,5.603270822223275,4.581732270543125,4.831433779076487,5.474317672858661,5.2009216947818215
SGL_RS04815,6.00457870928428,6.092313200788727,6.036262670226114,5.416054571803235,5.575035087045503,5.825149383356834,5.335574899539498,5.647657078227874,5.053794146598957,5.241757801126309
SGL_RS04820,7.876393968129795,7.613763220625188,8.31212779109363,8.19777572349141,7.8960330720364995,8.184662326322611,7.737628276633947,7.911988260664881,7.473977906380706,7.326356299034994
SGL_RS04825,12.372176832770837,11.375144242645126,11.896522768975554,10.968759678074536,11.615769653992254,10.973832037545167,10.810289678913726,11.129987392311447,12.081346261415266,11.966984385876378
SGL_RS04830,4.362704682828974,3.5976896262762112,4.522296470610242,4.385411837878021,3.3175286344809685,4.199461730044135,3.089109268686271,3.423245161767203,4.126615304148383,3.228503225104504
SGL_RS04840,7.166993838126311,7.244160304568757,6.699741279322215,6.576178402346854,6.498756787977049,7.123257462187871,7.698619841033267,7.950323930185102,7.985119567969229,8.273802784145001
SGL_RS04845,5.449606886950226,5.857850910967734,6.49751433887159,6.539689446110496,5.664186224036016,6.046747660179321,6.061624974444262,6.3930802694927085,5.731232564829833,5.602253835922583
SGL_RS04850,9.167008719392935,9.399147402660542,10.243615809762899,10.177450268525915,9.621296661178002,9.76325845072177,9.460650230748488,9.581911416894362,8.6461283630598,8.803872741595963
SGL_RS04855,4.693344910811391,4.767151916622912,5.715636472558817,5.992418163331364,5.156886088112726,5.361681245143075,4.3335212651645545,4.463333878877115,2.4479645285036837,2.8628942472087386
SGL_RS04860,7.769698677863525,7.976544749686858,6.482600169441711,6.668278745062657,6.603893845190585,6.739865394626034,7.174700649587575,7.11456971448121,7.762469566108523,7.614802314160993
SGL_RS04865,5.055601645993157,4.550574540944182,4.993533528660112,5.6400219366558915,4.737711595373221,5.40518883708524,5.685945209332413,5.168505431406679,5.490092118799025,5.217193717760103
SGL_RS04870,5.513436873794874,4.75858319543866,5.37978276400737,5.3003277927630075,4.873102133617045,5.255985333397706,5.395334991532647,5.577245721400406,5.519829670348792,5.430576848304048
SGL_RS04875,7.642920739581694,7.915178874056591,7.44986368801301,7.3458929193787545,7.390350269448117,8.254076051393604,8.661608236235779,8.363647482708062,8.88411801872201,8.736681080504823
SGL_RS04880,4.028416417199591,2.0104214381972483,4.86222043405742,5.068807560785789,4.142228710139591,4.449348831854808,5.185981446558831,5.318681777499756,4.994438610648532,4.596137950038815
SGL_RS04885,5.1219224520695175,4.869754496993536,4.742166182087691,4.877941552714948,4.673532054918498,5.1332019407738425,4.1993253773759935,5.2014918393947465,4.968078948246152,4.832560641175906
SGL_RS04890,3.390832090562945,4.3716909978863026,4.819241684032014,5.113525636573828,3.3957740511409487,4.560677463561145,4.125010408067869,4.071933068789491,4.4620522641131215,4.605288382620351
SGL_RS04895,6.23874078721947,6.1964323598850815,6.147586663903764,6.189892229776571,5.631441328156562,5.557539428570431,5.881406329705296,5.767290955321785,6.427116051043232,6.349918397329333
SGL_RS04900,6.281667936907615,6.760854298936467,6.20498329497412,6.832185798859608,5.766957639848912,6.721312765092348,6.521641099548989,6.3651876594259615,6.761350828759871,6.825380673066522
SGL_RS19435,5.740075731134468,4.442416613213464,4.542157881648925,4.902349666042702,4.424517481603769,3.5328722641393417,3.97204033527552,3.597181322634606,3.378138677205385,2.435762070381257
SGL_RS04910,5.272391616822037,5.550579047098933,5.039335734483662,4.964230375536237,5.098236126029164,5.655396823627587,6.277892355416835,6.362863228699069,7.280275092698605,7.259518258860517
SGL_RS04915,6.673666103460915,6.8640766939166395,7.744524869355415,8.212081321838589,6.95294947311699,7.584221354330218,7.448638096627377,7.480604645477726,6.686944577484934,6.886421610428565
SGL_RS04920,5.250447625900157,5.491101984499528,6.948568409764283,7.566395368327779,6.243102833117787,6.485062450447596,6.442021397238836,6.893619320715466,5.41368245905099,5.412053103519832
SGL_RS04925,6.721123435188182,5.549053856887474,7.130121962015899,7.00192810093932,6.544670493050392,6.32828382232342,7.128228825089341,6.983105161511153,6.413750683585908,6.525527489848249
SGL_RS04930,5.270787168531809,4.506962464804832,5.667052346874913,5.599555028307015,4.943174474580637,4.952525702610253,5.180004455835808,5.403718571544516,5.153710391734801,5.096163794740462
SGL_RS04935,4.474646868484252,3.7650930993897878,5.140593960034137,5.467813254269379,3.699218988731122,3.9493728389666525,4.005093496333578,3.769873802751875,4.179499529832138,3.4651535428459543
SGL_RS04940,8.571456196237808,9.061605621732818,7.945925878884084,7.970737457011608,7.6713631687196315,8.234931546790207,8.04903511743978,8.1489669068752,8.58894285498761,8.231905743665868
SGL_RS04945,7.625584315237188,8.019098487980807,7.300372068371988,7.309009953732306,7.041341817467725,7.308660622987663,7.236180986716262,7.621049155280614,7.616631106986834,7.869466647826666
SGL_RS04950,3.526857532577915,3.4582427449575763,4.5945115295120775,3.992558874827221,4.0746200699499004,3.6392637028942842,3.834889998553982,3.703995550769553,2.606977661421103,3.9392171439858874
SGL_RS04955,4.0313963446762955,3.3035614707603704,4.513488983218304,4.643166462125974,3.8514563105891955,3.735666813190657,4.119006696224134,4.531232776434727,3.3510801357656987,3.756234402615014
SGL_RS04960,3.035008658866278,3.7873464593470487,3.1283878361702806,2.2703898116637835,3.1901051721194422,2.55995548562157,2.737704052288401,1.4402833356590647,2.7660368583083224,2.9649817311143463
SGL_RS04965,5.230931865911347,5.0144714819138985,5.513529534407926,5.799168144551077,4.113390113227814,4.693431217930833,4.662274244593622,4.202422136313427,4.478087494730262,4.677614332094242
SGL_RS04970,7.321214129784835,7.289064667425569,6.3942140320506144,6.122665964494958,5.720106110382642,5.88821689877901,5.76520066446996,5.867669285842089,6.464343314637914,5.76896231127276
