Geneid,SRX8102890,SRX8102891,SRX8102892,SRX8102893,SRX8102894,SRX8102895,SRX8102896,SRX8102897,SRX8102898,SRX8102899,SRX8102900,SRX8102901
SGL_RS00065,0.29448998802353793,0.4217608558212907,1.0688919096247318,1.293248591079902,0.6088630624128644,0.7712890014261353,1.7555561272447768,1.8434138353544254,0.4675490899525362,0.7756093159406057,0.9812262541845973,0.504537232829389
SGL_RS00070,1.1061698315177249,0.5468936922142791,1.341453346951499,1.492569681093819,1.1844353720890348,1.2219074497665976,3.1129590270361858,2.0828565320375163,1.5599337572736962,0.852254528475696,1.6503466225434604,1.9417070141809012
SGL_RS00075,0.7724899436710573,0.9590031889348818,0.818011170723296,0.9673292005487267,0.5028791097967436,1.173335423286984,1.4744304675763882,1.6463643476576622,0.949381916660758,1.405578042949243,1.396603096306338,1.0809198768921895
SGL_RS00080,3.711104272698453,3.992729014395683,4.352916861179406,4.276752254265185,3.7698766929367764,4.414483655106046,4.099135554172076,4.311822947235168,4.081887022198092,4.367313051322951,4.6421405889873295,3.9532163641345393
SGL_RS00085,3.0230330885367445,2.3731684693016564,3.5211579179637367,3.4926250063940163,3.166050849584914,4.232664640075167,4.906318230336145,3.9880676666586123,3.810559533558866,3.6192495345990747,4.062981397422088,3.4279821259615724
SGL_RS00090,1.5201574486625091,1.3185023945962147,2.294827422661013,0.5058567646354654,1.4060896979483009,2.628343521131078,2.421434711851857,2.4583709758109333,2.3813781355891277,1.395867359204689,2.159242255708074,1.1052339472689392
SGL_RS00095,2.33186792673695,1.8217722371035712,3.950845218544492,3.8293967503577413,1.4760404831909588,3.5761475226667407,3.9325441842686675,3.9166375130558424,3.6155857780971483,3.0440232352165735,3.285524254420295,3.5133893143236907
SGL_RS00100,4.447011576432452,4.591457680110642,5.182485531463091,4.895578757269047,4.572173200976501,5.8041475721221385,6.083924011271656,5.621200115085046,5.20377826669878,5.168570816018398,5.27715289991712,5.09046401542327
SGL_RS00105,1.9637506948443926,1.9283593233130143,2.3531498437911624,2.470789433805151,1.874013556328221,3.42427760313549,3.68762430414358,3.3865100120244316,2.893723580042888,2.843500857774668,2.904542293956593,2.77068040131443
SGL_RS00110,2.305071650518695,2.227736181781103,2.388213363642565,3.1559556183924737,2.7460146214911876,3.3076760286802163,3.688225256448556,3.774554735443336,2.016971605155896,2.629372590189065,2.7050856818812985,2.4347329488123868
SGL_RS00115,2.635763910437544,3.360087861948353,2.9485789842925656,3.639534516945705,3.2970296449723895,3.5669816627922923,3.7521357798916335,4.040485374391793,2.8043200989810693,3.435191288669651,3.9235242462506297,2.640958052247765
SGL_RS00120,4.685245799035767,4.50233225441903,5.905652772187057,5.486858806330716,4.781591065409328,5.790339434382117,5.712562596767886,5.981454428044108,5.5931919877952305,5.83776029361879,5.94823140712903,5.2473391807809655
SGL_RS00125,1.9443891923857357,2.3346739671711085,2.475417342053551,2.8767778208952732,2.678497385063077,2.726713913748175,3.2852530837519183,3.1060768151954505,2.4532299954527486,2.731596281379494,3.2506718802919767,1.9391307896331968
SGL_RS18470,0.6349107182271955,0.0,0.2752539694843357,0.0,0.0,1.0161592991551818,1.2561082879724172,0.5295499682984555,0.698626375739968,0.4711613018967129,0.24674312661618053,0.0
SGL_RS19675,5.060862598454122,4.7073670033551895,5.361190637486171,5.712996790379534,5.157364323146859,5.885296209493427,6.320241999315651,5.47446613024645,5.963733154628349,5.936555691494753,5.966813214949736,5.155427344213817
SGL_RS00135,1.3934060015453384,1.356916369740226,2.631446887846182,2.3074151160511454,1.5019705847756109,2.549028258389573,2.1985256435235785,2.9366243794837694,0.867896061454262,1.3894064442446055,2.590421337949298,2.2046412538432123
SGL_RS00140,3.7145250516110693,3.684803954676394,4.629823270485404,5.131257360918932,4.324614898618465,6.288492147279148,7.050208237990753,5.97771633827851,4.065679644329857,4.316509150934855,4.26399491584976,4.627693015882989
SGL_RS00145,4.285802218231224,4.2108907237295545,5.601658207655274,5.976080210122509,4.120586838254393,7.551918093892124,8.351666185079633,7.195155147616327,4.522495920180059,4.738802540130719,4.758367883381428,5.774111024452931
SGL_RS00150,5.95421857983195,5.98239805313326,7.367333496466008,7.507209355473466,6.382274079356876,9.039619103588493,9.690516447069841,8.510739707318226,5.72807079886872,6.186063335026039,6.283096790808611,7.119013744469594
SGL_RS00155,5.854744755196962,5.833771469053974,6.8152930597816335,7.141349929655061,5.912740845138545,8.773872623704925,9.514083602374482,8.257681432063833,5.139255306629432,5.838678052098686,5.9250477311990855,6.871740915214767
SGL_RS18475,4.369102253396937,4.688923013086809,6.591680063064194,7.216960841983468,5.417527019732947,9.068329008792958,9.983677809629091,8.826419596654898,4.166580717489084,5.1745831098766795,5.199538041399478,6.573353125350649
SGL_RS00160,3.064697744407046,2.9096497465117253,6.197966906624559,6.692493058020841,2.8349700762714205,9.230848210341643,10.034596029468787,8.764540294810617,2.1883028356693845,2.247840119676256,2.234817537785478,6.08163139551902
SGL_RS00165,1.823592988192554,2.1325781773644685,5.828989923711675,6.8164012222035355,2.5042028865079335,8.856978546720034,9.853016087595835,9.295693495907305,1.7590553117762782,1.7508754252371874,2.4401726028909207,5.440672807902476
SGL_RS00170,2.6331017073876644,2.856423431457113,5.532651278299159,6.24045907623708,2.8125701422150637,8.584951968993629,9.50809850037449,8.067932186649557,2.4290396769802673,2.6164067219153866,2.8561294140667006,5.4185162955780415
SGL_RS00175,3.4036206593227885,3.7179101871307827,3.4982698326212196,3.6647014758844456,3.9680489453168857,3.3142782114648224,3.7755677510267747,3.8824321874107337,3.6346991223807343,4.230075695625582,4.350402035888755,3.801849202076957
SGL_RS00180,1.1719163008274054,0.6140478894146206,1.6332317684018491,3.045740807016994,1.0526246152399348,4.78584943173343,5.767583382600616,4.288167757347005,1.6213037467587443,1.3907471547175634,0.9224433370940569,1.1839335835831575
SGL_RS00185,3.306498502101271,2.782131828662118,3.7241319807360056,3.948924726887354,2.8821882440050177,5.791399281157106,6.013287231319386,4.471478315415338,3.3509938881871157,3.023706832918845,3.6311324145173742,3.4681886522077052
SGL_RS00190,3.1430266505100315,3.3274909702486397,4.163241106213584,4.655165069550316,3.457204914995434,6.860742547315701,7.306653517306181,5.1158249373008475,3.68477333894997,3.8364404676610895,3.712114753709634,4.16610210355562
SGL_RS00195,0.7770278778589269,1.0381338805829292,3.2970004271968842,3.315918546734029,0.7885040158300772,7.101995436746051,7.5992706031237915,5.196411206771794,1.2765821223556415,1.065526950397577,1.1155504399934955,3.3977556711056516
SGL_RS00200,1.8910007364619894,1.890642506667943,4.069836283633137,4.081869983413168,1.922788688577356,8.137408938088148,8.482308238671983,4.892503749836898,1.8593891915916825,2.0545601634536688,2.195264291842403,3.9684566145311004
SGL_RS00205,3.3785188380088975,3.6883252932648647,5.3722825450572165,6.036103895492139,3.932248105618787,9.098950472609545,9.576674408514089,6.479364954268918,3.3108026123566154,3.6736664960667107,4.045410356398288,5.207571094058516
SGL_RS00210,3.0621707788978307,3.0267973781314255,3.0859373821250964,3.2583141833321303,2.96521789298253,3.607531400171287,3.707412788035659,3.3491322891438413,2.985024378037977,3.127972121290236,3.2073639126415414,2.7001761717824566
SGL_RS00215,4.519796395536265,4.475491062291133,3.9248155844748593,3.88322229386219,4.710393249554702,4.687949152002648,4.889954475960334,4.235676040713668,4.464588215364303,4.624645268972175,4.656587738240626,4.16384855489743
SGL_RS00220,3.4431140494537296,3.5995744308928406,3.0866474677549336,3.522750653514915,3.6663870421396147,3.69674689308718,3.9933515269437416,3.7143966250132974,3.4704256570073784,3.6954222468462397,3.8544755416358334,3.3422943009542627
SGL_RS00225,2.8742010180093978,2.9322381598618033,3.021673439384026,3.3843956785451943,3.258016676920247,3.997228920704781,4.308528970996896,3.7143702981176583,3.2157928310938515,3.283657851920589,3.407850782319754,3.0062988279868437
SGL_RS00230,8.401155140332019,8.225617823086058,9.19472124392999,9.347846437902797,8.36773816628505,9.408747426165897,9.346069209251517,9.264271500983993,8.753590992088387,8.936687097752102,8.998788344123113,8.90330356494421
SGL_RS00235,1.8215738177768068,2.4053720715733244,2.4008939988932765,2.976403803970079,2.7052596126254445,3.508319218987874,4.243651206360068,3.3599388974562654,2.130249921034456,2.6464406126334192,2.7596829255144177,2.276509449883528
SGL_RS00240,1.3769005079163745,0.37267205706188355,2.340278597987196,3.4297980538258495,1.2030018350198137,5.611419398402871,6.099588543058941,3.324436673018656,1.2535977721717662,1.7849607205619205,1.3174222427991353,2.5842318037824206
SGL_RS00245,1.6481450324488827,1.7214600381512724,2.246562704941336,2.6754311216648645,1.762459064911137,4.379468042028679,5.015165318423617,2.570157292233235,1.962856793814416,1.9726101588811453,2.0167043438597845,2.036607675054196
SGL_RS00250,2.1881391498609934,2.7359961967328856,5.273858243278332,6.536115282572466,2.706801064406573,9.861836419628647,10.23478288159645,6.990783032917808,2.3680691585552056,2.6063671248130724,2.9862385792726984,4.886688092987969
SGL_RS00255,2.654285198691486,2.8781863514327224,3.69437518115106,4.24098307788199,3.2210909371121415,8.039389974491373,8.363236769409742,4.485273008681363,2.695354722115329,2.720397015014758,3.182657226837314,3.6766221961490797
SGL_RS19680,0.6984329037683175,0.5830603382246597,4.351654614255008,4.130821949515367,0.6323236886532169,8.118997738834672,8.246778929680994,4.766935474253744,1.5216855905375906,1.2048754539977145,2.0536806683978432,3.6745995060797467
SGL_RS00260,4.1683586267411545,4.231190569175913,6.848104169542115,7.970747281008041,4.1823452812087725,10.814926650304452,10.989998178338363,8.45143414969859,3.689614823684577,4.517316656146725,5.113841463805138,6.562496029031391
SGL_RS00265,3.1464855336304987,3.172084059976328,3.6327028073511447,3.7801279914055463,3.174203564843442,3.8722723489326385,4.004538194313521,3.8355853895720395,3.7643630427474473,3.6399325785395256,3.9125886326642494,3.3463273165218617
SGL_RS00270,2.995207336748696,3.506814308324273,3.151628691966424,3.4123415141046456,3.8661819817485967,3.335534356292934,4.041019140739368,3.775475509606378,3.9422891354530276,4.133529310959662,4.018167056830279,3.2400408615145913
SGL_RS00275,1.8104158983720167,2.1380900570400194,2.488973952353814,2.98639875922701,2.3597875931863506,2.957957386818477,3.2181283714678113,3.0977396575373515,2.448059247425646,2.540344103813911,2.7366339876779593,2.2033958472654747
SGL_RS00280,6.0206994282401105,6.194036210823567,6.727422482583312,6.4109730704272145,5.7544205945276214,6.208842948569053,6.341104999403241,6.4092206282226325,7.045971079186849,7.087765184177476,7.069576448774414,6.668124134776165
SGL_RS00285,1.650132333154856,1.8340949999670686,1.4656441158421771,1.5474517626163096,2.5558086829578035,1.9267053377032204,2.1547757675136223,1.7783687352356745,2.0749013050745635,1.853852248197113,2.538636220074459,1.6088985961328433
SGL_RS00290,3.007904466007055,3.1843279314877755,3.4595593711240524,3.911579766098176,2.7777442277619975,4.417797040090152,5.027629636384342,4.62199261527833,4.387347962841279,4.160542299433495,3.873098470643315,3.771205961115074
SGL_RS18485,1.2036788073153852,2.045011857123599,1.4324215422575297,2.092370130304154,1.1592294267454486,1.1961891816358776,1.3802989113442754,1.696106899899958,1.6313077354978378,0.9822298318853071,1.6196163409539495,1.1025782697905084
SGL_RS00295,1.9103832033646864,2.539587644608071,2.238633438586733,2.520117314447014,2.870705170890882,1.4540268140171089,1.5310247957478647,3.0432548793686123,2.4652482160197864,2.0545601634536688,2.410339260893794,2.0326491402880635
SGL_RS00300,2.3864148864179393,2.854995479479201,2.438699299157573,2.7448818762050267,3.524163592083798,2.9714887707351774,2.4227549929543315,2.0996554479987446,2.8977118952039955,3.2185556280554595,3.526301590783346,2.446742897598669
SGL_RS00305,1.2274714853988669,1.5756564765887162,1.694480721230627,2.3324148668485223,1.7912405506208597,1.4424637931728785,1.8297888441726802,2.162491771665123,1.5737893980486048,1.5590381656719534,1.7665733909041943,0.9186669252791557
SGL_RS19300,3.0055428703038123,2.7630075079865177,3.729642575806192,4.086680235679261,3.146344899358315,5.222451039567841,5.62571213858728,5.234953040322532,3.3890089466862774,3.564979779256893,3.7905126524613943,3.5903191498763083
SGL_RS18490,1.8587112997256399,1.3648892439247877,1.6992429557614623,2.55375612699144,1.6668636845254645,3.57673353827704,3.5364426283750667,2.617366994552691,0.0,1.0230947343673424,1.5821355815565838,1.7774831321060105
SGL_RS00315,3.5506835292989773,3.6978694196228123,3.2351104947942884,4.008989718293075,3.9489834791309053,5.369029697653735,5.885566691544263,5.133292013136835,3.5652050030616373,3.5758202840717983,3.7650065576825593,3.171187723258342
SGL_RS00320,7.409170669882535,7.663615139949867,8.357190221985608,8.599820905613022,7.839458038481215,9.24253495822511,9.6509054100984,9.350331370938381,8.126856184265247,8.14163099280604,8.354596840887229,8.029760900017228
SGL_RS19365,0.8573143322582109,0.5722416865246533,2.084233081486815,2.2725020099653617,2.610732597694533,4.227539607120923,4.888138142159167,4.521969478590304,1.9045105068969657,1.9123925438781486,1.4022316540827324,1.4598109253579583
SGL_RS00330,3.528677258914627,3.5263852301667735,4.627102645294827,4.697916863634221,3.553729211627973,5.467700490293969,5.92092989118083,5.587888616188596,3.8863701411057536,4.16322893394783,4.350402035888755,4.183595932684656
SGL_RS00335,2.758943778951198,3.1412889862221887,4.040035220383977,4.342231578377545,3.498526348791462,5.320833327335689,5.795388155925469,5.64948196353708,3.2871472158725514,3.7673029717659445,3.3419502228107816,3.6367698859584885
SGL_RS00340,4.551231199716883,4.881308298025441,5.176627957996792,5.665620608921313,5.027623157448363,5.946296730175508,6.522732480205113,5.883898902800265,5.011306273803957,5.49836052797205,5.642786702735785,5.225339773351891
SGL_RS00345,1.9177692056704128,2.4019558686719424,1.8939534173074428,2.6675328253303174,2.6458887410803213,2.639376032080756,3.3484447419512295,3.1506048430530718,2.0849420056574663,1.9677371945556996,1.6823979912919174,1.5640621348224846
SGL_RS00350,5.71749337622715,5.77137165512502,7.3022332605434475,6.771595086892072,5.459311129637625,7.475694493537122,7.5299360137836775,7.122834162340508,6.195299197839229,6.4149595320511645,6.506632704194298,7.104602912906084
SGL_RS00355,3.5380965562673032,3.427498074468152,4.652735543868508,4.854884679961061,3.6311568466689432,5.44825025419255,5.772395366546436,5.74297053662359,3.860298820372543,3.9940763616996637,3.880119866077249,4.666339792575527
SGL_RS00360,3.278872570933148,3.318509113047928,3.845779281114621,4.071949312718,3.4227125002492267,4.692221076786916,5.1099600622500905,4.748788062550899,4.007201815290774,3.993574644083386,3.8110577422745444,3.687440838811451
SGL_RS00365,5.66241033397346,5.562024038524686,6.057911817677497,6.270047918978974,5.40655325405082,6.493355093220329,6.693444614688886,6.433301287746251,5.915233178429473,5.81406466794779,5.775444813699807,5.960546229472707
SGL_RS00370,2.2560143429569446,2.6862987422499858,2.530574117864207,2.5168785057356677,2.77033942616753,2.846300727691938,2.990556971304953,2.989234996041605,2.1641223744845948,2.8600425358933075,3.2234930711465193,1.8233709262645523
SGL_RS00375,4.862936841047628,4.7319706405786395,6.410024107182474,6.133501881581505,4.629638149033446,6.977145894266777,7.0666912788747,6.667473312024429,5.436835425186923,5.44280716894373,5.572575326280475,5.968889386116915
SGL_RS19370,0.0,0.0,0.4814638287283282,0.5542686298312278,0.0,0.973453683671247,0.45820185925492646,0.8763987260759787,1.120376982849024,0.0,0.0,0.8922921930873655
SGL_RS00385,1.9253751574711915,2.2013626415577905,2.6921367081864718,3.209305493181466,2.138108749672877,3.753384445345652,4.276740997739495,4.241230915379109,2.5548822901607497,2.4204443673222342,2.8635625188382314,2.1763942508729914
SGL_RS00390,0.7180717305280029,0.7458833868911083,0.5457984571553771,0.4073243362527224,0.14642010997708085,1.6945587961653614,1.4053663971438763,1.2958199689552017,0.9995164288176748,0.7449304834001236,1.0432492154979343,0.761795708173849
SGL_RS00395,0.0,0.5149964395734452,0.0,0.31169934598439913,0.0,0.0,0.25394828869618075,0.5163240423610777,0.4884842095140664,0.0,0.0,0.5268461707279395
SGL_RS00400,1.7646608422643135,2.0979701355791414,2.2896184012395424,2.573487601044565,1.97412404958087,2.984164147383228,3.805939638401821,3.3878628436343385,2.044139458778193,2.1427161781507658,2.0523167107596954,2.158197246028602
SGL_RS00405,2.6228964820119764,2.4962811455780263,3.275238601547833,2.825686406709327,2.351026992098141,3.2342389475315683,3.8548439319391568,3.8428494717851147,2.969340515095955,2.5853500537148215,2.861410998655903,2.81594039884318
SGL_RS00410,1.4127166028645957,2.370065259833589,1.8765680476468025,2.5335824603019166,2.8087818691693673,3.622992914191236,4.404023956805153,3.9501574692376895,1.9616149175363444,2.2392930396322916,2.4825891363318435,2.182412212266714
SGL_RS00415,2.259635565255905,2.390091808103205,2.997620124864819,2.763714186818075,2.034049357518345,3.0170533696556285,2.508390048219319,2.91348022162635,2.436038074293367,2.4593410468150347,2.4525963974091516,2.9289377525453637
SGL_RS00420,4.207407230122712,4.214546549845544,5.155051744239845,4.9793993966341485,4.578509215294344,4.944459124023668,4.610698348549668,4.907520697490846,4.324089670030636,4.770323272058543,4.8009416323675485,5.121426206656195
SGL_RS00425,1.0620673451122298,0.3345824176711296,1.1641309015948802,3.109399411513919,0.8990617149853157,2.006586708037824,2.9619876385284525,2.300765754632785,0.9860266165486878,1.2437139322661945,1.67913075871189,1.3835513282098726
SGL_RS00430,1.9497554720396675,2.7681418953961963,1.705318076564215,2.3670051446548563,2.3463041583068813,1.650111430445698,2.5213620630942306,2.8268291254393256,2.31345752533795,2.8542766750646895,2.811236720776738,2.417719500838274
SGL_RS00435,1.9237035444807504,2.4383563291016843,2.5254344159268136,2.5644517021332947,2.5431092911053,3.0138997577782467,3.5618361540493395,2.967393989712106,1.9021378368427808,2.230095874247782,2.661773667466411,2.290679035258373
SGL_RS00440,1.9103832033646864,2.539587644608071,2.7179225041623916,2.520117314447014,2.166535687889607,3.8475780610468613,4.54898760222334,3.895627554485946,2.6713240773978506,2.869543647178228,3.0856825816855267,2.844608489141337
SGL_RS00445,5.776163014306175,5.687883560260739,6.332914922359231,6.05996062986942,5.290372820633988,6.715921577321492,6.737416263358956,6.642685417985512,5.9749394508770095,5.867067714067789,5.636489335400164,6.178214941328104
SGL_RS00450,2.846358210083292,3.177381777636399,2.7836241039856615,3.9323312387685956,2.2509768089457447,2.8956754779489065,3.2220369415102548,4.22456560106264,0.904690111671135,1.9905669907465648,2.135785827061041,2.679379706383927
SGL_RS00455,2.588212386904072,2.9971520692369094,3.345186314739654,3.2267733889584624,2.6844483389336635,3.0709738670710713,3.198780359969332,3.6341984799043128,2.895128188813321,2.88433669255355,2.8629576508559893,2.747237109318897
SGL_RS18510,1.5073153935583898,1.2180799105160485,1.1771158320701922,2.2413133057225214,0.9830475375805497,1.830384609498355,0.8427228828696657,1.782045190668288,1.2948827443349258,1.453128713356247,2.0603704088668717,0.0
SGL_RS00465,0.6073550209116461,0.3939338640593883,0.37690715402173025,0.0,0.0,1.0629603086627892,0.0,0.0,0.0,0.34967736977105796,0.0,0.0
SGL_RS00470,4.956889527107942,4.7531313903484245,5.714265927708793,5.217362667028047,4.391925074363647,5.511373588297889,5.662856408206731,5.526637071499005,5.484344765466731,5.3909771108574365,5.4074167118516145,5.408344452618041
SGL_RS00475,2.255085413704171,2.3794733926963554,2.8169791960843487,3.1889309770156857,2.402050593172649,3.6685531299570786,4.108322755740253,4.031383709953278,3.7498535976368377,2.9062456832496277,3.140955281090765,2.658926284462199
SGL_RS00480,0.0,0.37949814421122546,0.6528127191665716,0.7455492815275684,0.9978220698390896,1.7805636013393256,2.4113707463708125,0.930121139103006,0.0,0.0,0.0,0.0
SGL_RS00485,5.224007493382519,5.548016736677756,5.201431652731028,5.253297501556508,5.347297912902879,5.417960674826045,5.413982401200359,5.386843435593015,5.603704379774415,6.0840973189546075,6.037630024484147,4.862960084076186
SGL_RS00490,2.165665643245919,2.460585690119578,1.55466335751131,2.2805706322335775,2.0284945926930584,1.799248324644251,2.4400807317506397,2.546201766062681,2.7094755191934543,2.0653652102304263,2.4893172267262527,1.7757958873041424
SGL_RS00495,2.3033551184628465,2.0197670739191813,2.148407953108248,1.9299970448778145,2.31844182670779,2.0744317958058356,1.4565605477632564,1.9206579767444782,2.50998737812378,1.4321037351370016,1.2667058576755996,1.9462602897515868
SGL_RS00500,2.5697651726214126,2.54387824807036,2.823004718050923,2.9037704990298487,2.7766919902576723,3.423901063103208,3.8919148558032393,3.4601388005790965,2.5071322295398715,2.7185697910851303,2.5523196073571617,2.6881120612670304
SGL_RS19305,2.5668922192319563,3.2531290271941016,2.148407953108248,1.9827621275010925,3.2231759247294094,2.423607161197775,2.1809046674180648,2.7218627262548125,2.4105212951778916,2.518850986254001,3.196981967229788,2.1284930710586747
SGL_RS19685,1.4180146855868425,2.3253451538664622,2.018597097098215,1.8900380331232507,2.0362307584736077,0.9469920579817641,1.0565480410437358,0.48791435332085187,1.8631302097139526,1.0366017331014157,1.0111576917789074,0.8674336105769798
SGL_RS00510,3.002350198312868,3.4966084669263005,2.867954184185561,3.2521382652423205,3.7972833563078643,2.81736826915294,2.851787170479814,3.455347584990491,3.4848427451774615,3.3418209633129154,3.6238833905840213,2.7122879917557268
SGL_RS00515,7.635773681409918,7.759651518932992,8.6354923937787,8.531842022153821,7.43285791744016,9.033678254767533,9.254451678526522,9.11932592892377,8.687718728320947,8.604388307714201,8.429922801640808,8.565427898328299
SGL_RS00520,0.303972274294381,0.35766571156888327,1.3814040749309209,1.1797360211818528,0.0,0.9826186859332765,0.32475942832491306,1.7038584048524168,0.33832234699591207,1.5686332292639844,1.412387424938029,1.1085724680762084
SGL_RS00525,4.044207302352262,4.41150866920892,4.363001933138559,4.107579056090101,4.2078164643707865,5.0819166776683415,5.556036351529464,5.819720156787349,3.714069280739302,3.8501992280423303,4.209581997409581,3.7176193971711116
SGL_RS00530,0.8577417540319926,1.1018146118989511,1.4273070663494316,1.731102522048896,0.17197668174090203,2.086604270310481,1.5876622700184555,3.3005852895782666,1.1966465065348704,1.3230734785968057,1.235137048059036,1.2709965985705372
SGL_RS00535,7.411408765403687,7.485633701646705,8.223813475396826,8.270835660382447,7.178039657794838,8.17991431702283,8.47619493025077,8.496785245129889,8.027543207926986,7.892757006064919,7.8546967877791944,8.099643338607203
SGL_RS00540,5.250563239155141,5.1377640371763675,5.932300499957169,6.052723086055761,4.868359452471685,6.168652022277025,6.393630455002147,6.278514076936863,5.925161556861276,5.9203887126735495,5.773047059610522,5.6764299901963655
SGL_RS00545,5.448315649091157,5.151244022050631,6.369026712118453,6.238141202839269,5.430732519420055,6.7070185665417625,7.1281573921222305,6.447777304089586,5.969008093361301,6.032426488440603,6.284650099274829,6.0929997277171095
SGL_RS00550,2.961312233259441,3.6987024210243895,4.278637242629359,4.932657131974951,3.5473328513963147,5.858804127759871,6.805345477417487,6.031677650811345,3.776177845923681,3.9785799383555998,4.104775362173891,3.6466538603147125
SGL_RS00555,4.271300179176513,4.082969087200477,4.394244305431724,5.645425146778381,4.4552708948122595,6.464893464316297,7.358187656527078,6.3123587457215,3.946223155135542,4.3906957678137974,4.249871463705508,4.311683563457648
SGL_RS00560,6.136012674876354,5.900214750321137,8.076875470977763,7.904387593060908,5.992485311730665,8.85727295932174,9.103644981307475,8.5164846188003,6.304612454452209,6.675402721069,6.777940327191995,7.702829271893177
SGL_RS00565,8.243948630030847,8.207570267916568,9.95101401731035,9.926647151048295,7.96769373291782,10.23184220340945,10.457519702303486,10.052781152271201,8.839340168839215,8.912021647013216,8.912973919959006,9.760370192127851
SGL_RS00570,3.648236476561233,4.108358806838456,4.374479722612137,4.720988054732347,3.9028224627977237,5.089778659279859,5.346535708298371,5.503551105193346,4.595526013503834,4.461253392811349,4.975714295074752,4.067546565069094
SGL_RS00575,0.8599985926134557,0.9457971223990326,1.413421831704205,1.8260844733007384,1.7356264161433694,1.0503997208338285,2.2021166407389074,2.088082929462198,1.3486813609862798,1.5743009574266924,1.3332367722407887,1.2795005651167495
SGL_RS00580,2.3533491821287247,2.5313256655259266,2.770810357817497,3.3795165472033015,2.61248326320806,2.851956434281446,3.2190727893801494,2.896118065873743,3.1241561847780415,2.7533401468061163,2.893234363269458,2.7398334652353125
SGL_RS00585,6.383252612501066,6.22403138956269,8.433694307469546,8.18318148521855,6.1438347850631025,8.749870427544703,8.825636164400136,8.487381152502572,6.702460637421737,7.208389834118275,7.137860877837407,8.122660273045055
SGL_RS00590,0.5671428610107225,0.0,0.0,0.0,0.0,0.0,0.8299008243872269,0.9024352551237647,0.0,0.0,0.0,0.0
SGL_RS00595,4.698285790897398,5.252423899710055,4.822328041124281,5.0152324365603524,5.283509088933657,5.108898325140182,5.126209960056122,5.922553885744573,5.033702695415983,5.177843000557669,5.518079568313619,4.6167810442589206
SGL_RS00600,4.01599768126202,4.486144035451186,4.0764775187360485,4.893258139112026,4.486315281781696,5.724062366738948,6.292379138050332,6.182245758206811,3.953307893561325,4.384209754955158,4.698517880378069,3.833050203666646
SGL_RS00605,5.965456264753936,6.29833709368337,6.09587176873683,6.0713646869152385,6.122482383575727,5.551651078057764,5.323611641068996,5.7898898638621,5.910921680829139,6.440846555555009,6.602176046657504,5.715088275514511
