Geneid,SRX13465624,SRX13465625,SRX13465626,SRX13465627,SRX13465628,SRX13465629,SRX13465630,SRX13465631,SRX13465632,SRX13465633,SRX13465634,SRX13465635,SRX13465636,SRX13465637,SRX13465638,SRX13465639,SRX13465640,SRX13465641,SRX13465642,SRX13465643,SRX13465644,SRX13465645,SRX13465646,SRX13465647,SRX13465648,SRX13465649,SRX13465650,SRX13465651,SRX13465652,SRX13465653,SRX13465654,SRX13465655,SRX13465656,SRX13465657,SRX13465658,SRX13465659,SRX13465660,SRX13465661,SRX13465662,SRX13465663,SRX13465664,SRX13465665,SRX13465666,SRX13465667,SRX13465668
SGL_RS05005,7.325210241857379,7.032664218420484,6.907275477750781,7.146340084298231,7.4339194692472415,7.187633012143864,6.697256727678994,6.64582660126304,6.6685871229053895,7.081071016970307,6.735173946930462,6.603459632829211,7.445981401138991,6.737312337607897,7.142037255153422,6.1592810994014435,3.3913968083412356,6.597705327171884,7.306610392170277,5.75040245004882,5.846230026943193,6.611387914069878,5.729904876390849,6.241994826075986,6.5859736021070425,6.844303599102802,6.568956395599284,7.24033854218336,7.883826267325635,6.475805831988506,8.107541942740234,7.729056650525889,7.745914955033093,6.323210133483963,7.40642931585526,6.765319803269516,7.60512596911782,6.863229046124752,6.602691201267651,6.898157774379266,7.774984024451506,6.947448353632779,7.766263134054307,7.988546829202667,6.7698328438896915
SGL_RS05010,6.395114446526234,6.74271386495636,6.021098115986626,6.131074299763345,6.076660752198016,6.834472430525142,7.16882133815749,6.3634386825871445,6.672517063734093,6.500246649129866,6.083997244599894,5.880252799473501,6.987403936848496,6.8801725773644,6.268252098267118,6.932389674482668,7.08355677577849,6.700178278168784,6.1002288455951765,6.0128706559892215,5.729494666281734,5.904914509538969,5.014794546201717,6.08469195317147,5.8188141210215445,5.529372417759777,6.162888702982072,6.852697851677757,7.485516154581751,6.559026491376098,7.4102330246493775,7.198173480018632,7.348189525399982,7.308777440630458,8.119578332764068,7.908822431312874,6.060023855755578,6.4562399066815574,6.2366035712408845,5.034228849389844,5.88274132911706,4.985939987473732,6.1779344139563594,6.706165578634341,5.496444473802706
SGL_RS05015,5.838107824196054,6.193286567515603,6.332531656358125,6.522844460292377,6.812667423592089,6.044136013471028,6.770911287319691,5.319688508430286,6.159073694644673,6.527439543658754,5.88948259556876,5.412094379423593,6.939731735241771,6.55753307857898,6.475386327697087,5.968513463669301,6.88493177356112,6.0552679533279115,6.616086155267194,5.543873140865594,6.039946601839184,5.924345082396618,5.306261448491239,4.336827894643395,5.794035602001266,5.280058878641561,6.458970926475958,6.4768884249047325,6.989405782035361,6.267614739572968,7.066036645513193,7.2505937287621,7.776045268415686,6.91636332081002,8.012188758225308,7.7629284431776275,6.836211245606857,6.17472892564456,5.76635320349506,5.2288398222230725,5.87462538992719,5.277236707210132,6.344356194748313,6.749959676297054,5.236669381546578
SGL_RS05020,5.828884871149028,0.0,5.892222589179461,4.37266355159749,4.717029435282061,0.0,4.232187533403371,5.184657815665366,4.376129872009543,6.200155696466628,5.478877406355339,5.276838124226854,5.582644942211616,4.537359688480604,5.842783808906516,5.557473748475923,4.294868167051609,4.800614003908289,4.8195066374430535,6.391232876574666,5.030913789439765,5.817283628068595,4.421975740682677,4.978784863539883,5.762858759690411,5.458880474600719,4.987447273050078,5.71641437640193,6.206922949104153,6.007171656605101,5.6445221236867145,5.504502877382167,6.039896441346954,5.180437497786163,5.634228294610901,5.628447344091743,6.150102820173069,4.873381984025749,4.312841361243611,4.907421879991874,4.980000023691422,4.393593856304583,5.66139538615616,5.4388269152392885,5.4407467337649456
SGL_RS05025,5.713468640717586,4.363438898364758,2.5810202829489013,4.9675433959286455,5.600062247642227,5.346097501118144,5.1047560451434615,3.329979340820274,4.62158159961149,4.807850070196102,4.359973786484829,5.122933139606191,4.808987433419955,4.784018343746245,5.059288155208704,4.620805187538432,0.0,4.316070942507752,4.599651677622065,6.015808352738291,4.877807780934613,4.409986508999673,4.061547550014416,5.48473556610434,3.872499058120147,4.776781018508573,3.148318978237864,5.472222739692988,4.857305644644523,5.1847501474600675,5.489649385605574,5.756137010369339,5.580208945743133,3.9491632226624263,5.061686955119933,4.811271747656492,4.733911157511662,5.309616848062587,4.9066740089446945,3.601925251849446,4.4505557522400245,4.9888297813928,4.722737033457212,4.9999880967099966,4.506487226138428
SGL_RS05030,6.2795945421139985,6.058520143537941,5.418379560956215,6.101995539375031,5.473500084095946,5.818072459696948,5.832863430222375,5.540289617602652,5.342865030048569,6.424308160501632,6.244862621206518,5.633021396987489,6.257645453145765,5.8633658095866465,6.293559941187649,6.134106423159654,4.642879350370612,6.0094517036891855,5.007636079742672,5.193469922667503,5.791926848189754,5.383607622719345,5.963272250483545,5.590106131939866,4.182295207922448,6.224675410537929,5.914828439325481,6.204172999294744,6.307077083611833,6.027415533821788,5.879097468349904,6.328874157486164,6.5829997740689805,4.966543913147581,5.553002929025458,5.648595913252133,6.290319034296546,6.617623138681953,5.06176868600074,5.478172650772607,5.482695630690493,6.123661732717224,6.7061497786834305,5.57782651819198,5.53997010842216
SGL_RS05035,8.627959332609771,7.559784565731093,8.01626623039568,7.603681816047501,7.228751617338305,7.578282339422577,5.738577537680546,7.035398119708053,6.875263398922482,7.288222577530066,8.592858977704736,6.810047632940335,8.920552680797584,8.152405558304086,8.408242244681935,5.69753877360694,6.790516326319023,6.491935508467096,7.747250541708813,4.97844177476049,6.149521651071673,6.876369008272568,7.917030407998887,6.50624580889998,7.111860120061376,6.675947181558054,6.1053038180837005,7.968684670752544,9.332456959040874,8.335529521316996,8.820435777985436,8.770635760236729,9.397364995093076,6.711918394697336,7.934325078222474,7.791537830744826,7.8863944895262685,7.128610746247482,8.385639014766744,8.007107310160876,6.918554700080416,8.345138696805186,9.140691022475943,9.112622715598848,7.145290324598356
SGL_RS05040,7.328974910317031,7.3819899501472275,6.485501060244676,6.808879314101354,6.639800935141333,7.080679969738458,7.205272340234554,6.707423421151763,7.42947774503574,6.813483468997231,6.303169946782773,7.712686351286216,7.937312082478259,6.865471674627959,7.316726303952518,6.506618917867529,4.656971325898051,6.53504764368234,7.656349025770496,6.575693810686949,7.2814824066852015,7.6922263361753,7.44101190336047,7.320537781614671,7.125602448155927,7.491007043314089,6.338369556225847,5.983964612796302,7.449200048454472,6.381170250523285,7.092653372311257,7.084620649641291,7.177512033276377,6.671018368235757,6.676324304435932,6.000883174752972,7.615745991008411,7.71189320786595,7.212277570084035,6.8353744816258875,7.321784875326157,7.411399959393446,8.37870810717737,8.22975612702296,7.651508956137626
SGL_RS05050,4.257022107630153,5.622348526237753,5.025911293829134,3.927600299110126,4.573196060993836,5.9966982210908615,4.339592949799126,3.9398197781621676,4.484087539181044,5.329930974470787,5.401272883784908,4.9836448457630995,5.937100985441286,4.64587369420014,4.4421827743739035,4.299854379608311,4.40252087666343,4.6213842999266594,6.701977126563371,5.969788799446635,4.739319409392964,4.485152834109886,4.839483262225309,5.56179957135144,5.210674844941011,5.2552598005824205,3.750771078135486,4.638641052622559,5.742705447326283,4.858863680804664,4.265086772118223,5.210052447344041,5.25184209652241,4.02296836682095,5.745245003610754,4.7662095141273,5.783853649685396,4.728934483027227,5.836474337865625,3.144833547441311,3.587128755360551,4.107651794888315,6.75919569574755,6.314240463862863,4.745103478094043
SGL_RS05055,5.898274193837231,5.420731880999483,6.019631446889563,6.129605946295977,6.392835489571689,5.438896184713583,6.151240897173512,6.0188196074790445,5.467404054774777,6.220439323420272,5.863680948419428,6.349903855110588,6.212269819592306,6.3862352635958874,6.171220826544213,6.459093568785897,6.626633906742233,6.11558082719931,6.293999006508063,4.8185272019087515,5.412893679485187,6.6391185062869384,5.109905694305341,6.025216938371225,6.23531240360134,6.102416921968367,5.535144458025007,6.152295371910203,5.7228452767507445,6.394348763726989,6.4835641544493186,6.298383070338649,5.871288650518694,6.040143473478154,5.703442358992734,5.729459451298353,5.335949612700182,5.9759044205540945,5.659715535385577,5.60298149173824,6.084460734337703,5.909919682330614,6.047119293041807,6.180309683793503,6.211589534000836
SGL_RS05060,4.802486930239218,0.0,5.581694734564008,4.073171565796661,5.953071794754375,0.0,5.455062976264437,0.0,4.076597372148264,5.034171084129557,4.768572522643975,0.0,6.422590381813514,0.0,4.506947526748078,3.8953610863502166,4.550821480178629,4.102889293440448,6.467410326107108,5.67102776678954,0.0,4.32636942965403,0.0,0.0,4.091727259727157,4.4402934332886925,0.0,0.0,4.919270383673413,5.41285303025405,3.0671769170975325,5.509837377914705,5.237581623765384,4.169162513644825,4.61169495712822,3.5379259890405392,4.649439242366505,5.538214191065745,4.56895054182473,0.0,4.67469577285977,0.0,5.706595130939837,5.890832530249728,4.731005544172608
SGL_RS05065,3.907857700322646,4.086743208745556,2.8286734250203804,4.433644791232162,2.6529896572652496,3.185785699422409,3.6041460469524775,4.1406414578354145,2.359653732826904,3.2126774449940516,4.639625829899867,4.62582814676397,3.589357464929831,3.3633997784115772,4.47392772556049,3.9500520854280845,3.664945137784001,4.463773206764681,2.7429734712128044,3.807859248505835,4.945690015944177,3.449640688035034,2.88927467490973,3.642756882681742,3.75876664104245,2.6762616870545886,3.9497619854527417,3.6500799614499404,5.140747332487215,3.5645390095544593,3.647381017848931,3.8994754182074685,4.148468245055473,4.783527684253064,5.450722660859083,5.310762447966012,5.489167391284069,4.229383682446686,5.762157196365287,3.872553962394074,4.333957763926008,5.017480739775698,5.357832761582958,5.41842947394744,2.936180515697157
SGL_RS05070,6.594916376240078,4.822661800295776,4.448942081695225,4.865252841308646,4.252458106834963,0.0,5.289243123916715,5.28059970394724,0.0,3.9182584262309983,4.605248483670283,4.407343319870017,5.995505404612724,4.0756585557938285,5.995365893283907,0.0,0.0,5.4644724933014155,5.31772252758314,4.5360700060815855,5.697691032982343,5.124634351091794,4.516088251291035,5.330204126741542,0.0,0.0,4.1249524421054105,4.06857214319829,5.322338633690137,5.247154881066168,4.767902735217623,5.0307902572965615,3.1956439555876175,0.0,5.98937243189777,3.38344414884176,6.028093737100772,4.406583942709765,6.673060443447891,4.047116761604467,4.511814462346583,5.4550999111677045,4.015871192051347,0.0,4.567855239807008
SGL_RS05075,6.1833061819505915,6.42171370046361,5.936019906309246,6.165758369616556,6.291222284471945,5.838758980945736,5.718543103178477,6.0848522353125105,5.0316852804780074,6.394193504385216,6.222859635980315,6.302073688358493,6.227574698542463,6.242119830145603,6.498848966054592,6.504560761000373,5.220719626958705,5.949818807764679,6.39629396276577,5.858595417193477,5.64472342712506,6.825695478612917,6.5287766777013925,6.25882596477459,5.047274221331936,5.470720591625177,4.866181780159349,6.218417338859096,6.515135844160092,5.977414700576353,6.472127391030704,6.597173870256522,6.493475674723692,6.515983293379853,6.565201368427606,5.896568227573303,6.38420083750912,6.340320706366736,6.4153764660297155,6.654425296009159,7.015746649886764,6.499317453672288,5.813212517392976,5.820125484856666,5.44455111625034
SGL_RS05080,7.203887070901911,6.763536797567386,6.587351030363716,7.310402387081661,7.324637095939123,6.6644412094016845,6.837354380726143,6.513944875531257,6.18471931205865,7.247071459578607,6.797061429280124,6.576264187905057,6.663387112524689,7.427808827175845,6.904479941197619,7.441722428995559,7.082555689028299,6.8665126946467385,6.582323369295851,7.144983755527552,6.663365234480882,7.249962448978047,6.751172573989976,6.720966365416591,6.581262578648434,6.344034792176242,6.403169416281538,7.327770328435683,7.24924094803616,7.093729886536739,7.535411040516139,7.64357632045422,7.475899064875086,8.079848378112128,7.350716272410415,6.764320552332945,6.6264717368548425,7.325366468923773,5.900152878670846,7.684321347397507,7.785127347280967,7.553361698702607,6.229272888621908,6.064329030550847,6.660936449217507
SGL_RS05085,6.935701443996392,6.453200591317044,7.058076145073945,7.16890102943195,8.047685863306137,7.143548125107186,7.341710926108366,7.763532367757529,7.259392107848548,7.342328469801262,7.59659065811958,7.1512721711704,6.814965772350271,7.922331160562034,7.431821551318757,7.500578417914562,6.844481346943223,7.483898649791456,7.440726073996901,7.730161298682848,5.461728109773542,6.611387914069878,8.192828007973047,7.453453893427473,7.4348496256225625,7.461390846140088,6.719439115014342,7.24033854218336,6.758640389455976,6.97913257327571,7.352166770629043,7.467381565704748,7.3360095456884435,8.021136671436702,6.907467914841026,7.177037976843742,6.946476847984033,8.07852296604829,6.694872524117237,8.007107310160876,7.605882131816495,6.588214181335406,7.277099620222442,6.515627041115115,6.948848883576443
SGL_RS05090,6.875832359916836,7.0651537684855406,7.090570012244622,8.726368720317273,8.27032377063795,7.304483625057119,7.831306265009466,7.649261857228939,7.112572364866756,8.56635554155918,8.056128399762095,8.211122046498499,8.308160218186767,7.501413023715861,7.6219503864145235,8.537035149478333,8.34299036980531,8.33092650601687,7.687164843647368,8.497051633269614,6.964800403409091,8.37062438967939,8.155305833379511,8.056830851335729,8.6660638470968,7.715192590657039,7.332362204904173,8.110035573356207,7.4079997999844265,7.788289334021382,8.118213733568325,8.047603172448886,7.9428496701895694,8.573338471797767,8.085461004734174,7.942612477038381,6.457905759035716,8.288073912897318,7.3662428470681025,8.41483466050127,7.612589183098679,7.712309592806532,7.331855603607646,7.572529598794391,7.300966346503914
SGL_RS05095,6.142377334345714,6.330688765969788,6.566553405238925,6.863983131975022,6.7937928122174664,6.970826283004117,7.3728096023014995,6.153229892191927,6.999769839971067,7.0422638916199025,6.810025679437904,6.604985946455656,7.4961487964131495,6.669125955033181,6.826791337664552,7.075821332329214,6.805726374736398,6.94071424248394,6.5489664326809915,6.738467666487034,5.655464399983116,5.99528927916411,5.564883354425827,6.891058944595833,5.849203726698377,6.471078487899319,6.229087363120565,6.471055026120869,6.883060545442689,6.763890266571548,7.55897384059558,7.2075083814568615,6.338752975508047,7.138749727321532,8.113059065153308,7.260754730478721,6.328731229456005,5.264743698737293,6.6814393423771845,6.061323983239378,5.727032841252737,6.606637612850637,6.415593106172514,6.878623996056025,6.251091315441713
SGL_RS05100,6.840372573322338,6.285118737197834,6.233406079185203,5.894512651177792,5.9692952635053445,6.303477496926664,6.42348023116179,5.6081590457199075,6.08771132418276,6.406382453503851,6.8276623810902635,5.93128064674096,6.641047865397925,6.012675671582127,6.110829444584012,5.897297696105504,5.068874116232906,6.023514319571224,6.8985970569455475,6.979722941535461,6.394124232602639,6.736402707390038,6.242178534292938,6.671404688274797,6.058426983090117,6.056946739682818,6.165830958762805,6.617541320466605,6.717338048903708,6.718169151910865,5.916587951006435,6.08803769897974,6.577305421089486,4.68132902172357,6.598495621120506,6.233157927329267,7.509495754167029,6.686258321015037,6.988462395377143,6.431177585191532,6.752795735901434,6.6383969532412825,7.807438620629583,7.506743349701877,5.823615322642451
