Geneid,SRX669715,SRX669716,SRX669717,SRX669718,SRX669719,SRX669720,SRX669721,SRX669722
SGL_RS02125,7.268286061627912,6.505752757280117,6.213933102329756,6.749319323422174,7.089466709913719,6.63636918525643,6.180204047762811,7.035545886038652
SGL_RS02130,6.150742028165803,5.82134048918427,5.392627956817464,5.731926205257483,5.726765816699083,5.559030289055029,5.526742373699444,6.595778688767875
SGL_RS02135,6.614982689070535,6.647802510411598,6.564081276903018,6.614517517684865,5.959697174871447,5.410423338034773,6.4738081600388675,6.9473122298306595
SGL_RS02140,6.3354585998298605,6.1859111790466,5.577766390421503,5.997591791691043,5.499790583361852,5.118839655776541,5.5988157895993345,6.90210039733981
SGL_RS02145,5.410596449130894,5.879996380050361,5.074699562571568,5.548658192777259,5.426456171422927,4.819631757445766,5.189658137698594,6.739947958183899
SGL_RS02150,5.6474658678047795,5.481503122710998,3.5782179321430156,5.62580872445111,5.396576044827644,5.011079626918557,4.770910898998193,6.323244879383205
SGL_RS02155,4.86469999174843,5.034385195957308,4.313783351485475,4.660801366913843,4.588284773248246,3.974935184161372,4.69534460795775,5.876959954433302
SGL_RS02160,6.192627935947741,6.071794511588466,5.835438738586879,6.187091558124085,7.456602131235166,7.459978354412714,5.652185789669019,6.365758195737424
SGL_RS02165,5.67924760817814,6.357204450107621,5.387421701311645,5.920753790783795,5.454893164189981,5.224525084364238,5.488802511537081,6.920842701165505
SGL_RS02170,6.088881142538274,6.063120095885573,5.917281957016436,6.281990703989546,5.412176676859148,4.905674108793997,5.5858847793570305,6.320241610053099
SGL_RS02175,6.0255187449763765,5.999090640618032,5.7017274813096455,6.039250272833403,5.9100996335408125,5.698944399257924,5.719284310970876,6.9105941068913115
SGL_RS02180,5.241990541885934,5.185430739557271,5.272301966427313,5.733123702256216,5.45964816819925,5.563059211742423,5.234826605673262,6.3537690022271605
SGL_RS02185,7.949444670062096,6.615896659984607,8.524880191308787,7.661334357666368,8.323241525223297,7.596915335290681,8.117434789013013,8.619310823135345
SGL_RS02190,6.416267650604228,5.789355017740888,5.768809141418386,6.591294338005512,6.14990172724625,5.99451377408292,5.872855410000729,7.144498968582799
SGL_RS02195,6.187536926521402,5.99287926103639,6.220018192979963,6.482752504801276,6.047920531435302,5.86368668134481,6.107693543399875,6.885630453959075
SGL_RS02200,7.130805084004718,6.75459264841684,7.045486405573765,6.935666001158004,6.518807106112941,6.758314299123672,7.04275847791353,7.36264972278099
SGL_RS02205,7.489427765854002,7.079658118836448,6.74605055473793,6.880999727651694,7.372431108958923,7.176650081988377,7.233755280775301,7.178174688097919
SGL_RS02210,4.626998931997447,4.923082270960403,3.9885979024427356,4.907650438382556,4.767672038039798,4.829752057143891,3.669916012155441,5.865306604851169
SGL_RS02215,6.686370757708017,6.780896173437955,6.272429830907914,6.666667783852465,5.78867392316378,5.984034134928697,6.035266800110736,7.252735350359476
SGL_RS02220,6.5893351416050345,6.047935140684563,5.210065773158484,6.227869367094659,6.240743766264417,6.239600283073077,5.416984540064232,6.610312495185561
SGL_RS02225,6.70992669598954,6.249087317536992,6.035784036995056,6.351079032471253,6.094047570448914,5.739245488719363,6.018648392827841,6.749266952609585
SGL_RS02230,6.596637051727685,6.361019396891168,6.220018192979963,6.916386937574926,6.155092067461231,5.934868728309085,6.102963141903023,6.875580730738327
SGL_RS02235,7.543024608997376,6.914872616946451,7.002076283995804,7.302714292255438,7.010015357701576,7.129153409166642,7.324372364117551,7.503556265400638
SGL_RS02240,6.1417136979871625,5.303689428614005,5.31754541814442,5.759543487020251,5.895708996343437,5.660407958304803,5.665123990640454,6.728045226971284
SGL_RS02245,6.219300903308408,6.528105453255189,6.847064117205443,6.942580095573432,5.980308517370598,6.262376082272171,6.668657834554459,7.1343942576022625
SGL_RS02250,5.051142134626195,5.460764938486801,5.2690299671309395,5.581979382171987,4.4948471688840135,4.371369758687424,5.063143679171626,6.261944858436454
SGL_RS02255,4.9720587110187555,4.452139292735904,3.339057878414182,5.482872301839723,4.535194192723217,3.6960786533149386,4.111276489710355,5.5195936503678364
SGL_RS02260,4.617956548545063,4.228827241755322,3.6973580609887646,4.677003423180163,4.428711054715574,4.434961543094209,4.129798735771973,5.467245478041502
SGL_RS02265,5.9476296636442045,5.98878808903724,7.3912694457292325,6.961531767203537,5.576858059344559,5.316872855333723,7.1674654985454405,6.984341286270483
SGL_RS02270,9.467882176764201,8.816151890167593,9.244779547849095,9.0198209163295,9.078343403559654,8.838333870423588,9.428773933242462,9.057704530367026
SGL_RS02275,8.343103839918316,7.758740772242432,8.16352320055549,8.077525012792606,8.020181314632744,7.759900452049588,7.898482676653839,8.207875179822809
SGL_RS02280,8.310006790723756,7.62492733003153,7.997579268208344,7.907829300619506,6.6744907186366085,6.690097639876025,7.908203183932116,7.972852378461467
SGL_RS02285,5.1840164595320966,5.174869811174689,5.04259456888178,5.321539043925957,3.6615237522708775,4.124180900059584,5.363392805344296,5.890553763603003
SGL_RS02290,5.207086499852509,4.963556587057069,4.026736003568333,4.860731561039711,4.173657935965958,4.056766971393447,3.915980929442639,5.309342963652805
SGL_RS02295,8.963303398736477,9.032832765518426,9.388686296917536,9.074135835300833,8.671269143159765,8.907803527282022,9.339585163451813,9.33613581417911
SGL_RS02300,5.081016065696399,5.473590431474981,5.432460846808844,5.418352227381087,5.235561775631437,5.114615560203122,5.5493876775987045,6.118832933600324
SGL_RS02305,6.262954210054728,6.532901331234049,6.398673155033798,6.6736353356749705,5.990954876129298,6.324782176346451,6.583907293803719,7.1871294941417
SGL_RS02310,5.450250930770062,5.818932004432275,5.658726999470048,6.041017489174559,5.6218617687977,5.582915041841454,5.596524951141098,6.524883565018946
SGL_RS02315,5.194339216931235,4.791611967604572,4.47110799431314,4.919711042717704,4.4904775576446925,4.350383240915889,4.5420036011957485,5.437243558145345
SGL_RS02320,5.163119832705038,5.8252339409777765,5.895339299477681,6.14238255893707,5.071487104236788,4.828853055190014,6.134921676776763,5.861415548493468
SGL_RS02325,5.702314927346924,6.344311764110374,6.158611378952232,6.469493644157844,5.59706223258728,5.322909533402288,6.02203532345711,6.083388736069778
SGL_RS18640,4.620609697713771,5.613758782187078,2.841767379968297,5.095452905998448,3.8761652298570346,3.2266210628470455,2.8440369906194554,6.645230115466498
SGL_RS02330,4.7634627288014775,4.766439417360523,4.452987257311667,4.570344580277578,4.299636985464764,4.23543789995937,4.567225964538713,5.206410302779328
SGL_RS02335,6.238466159074118,5.7616418199655515,4.799770999943436,5.626449905870687,5.58296069727487,5.4415961582894,5.121835214132482,6.212572960727538
SGL_RS02340,6.508565881243751,6.065996897307424,5.553511983685669,6.111457565758441,6.012513849061434,5.916965096210199,5.311486654608363,6.382625882055242
SGL_RS02345,6.008270897331874,5.731023653756294,4.535784134694499,6.018885187332065,5.503993614020603,5.324128242691938,4.936436638968859,6.5095688431213645
SGL_RS02350,4.016225113488485,4.503041087133363,2.1502681021917405,3.0609076366473347,3.87293753309612,3.0304633403835566,3.571474370616143,5.192062723377649
SGL_RS02355,5.324699380758074,6.112533934982012,5.16816248562995,5.62580872445111,4.590248400896493,4.811043702241888,5.053779103257569,5.569525818010779
SGL_RS02360,5.677330478937017,5.635035701540493,5.459347786777517,6.06653903833272,5.262904262121767,5.248374072858263,5.342819780265591,6.2478742339891635
SGL_RS02365,8.288616146490678,7.77859729290365,7.947592039410697,7.928245989030211,8.14964492291841,8.114029490793031,7.71256552481977,7.707686710934679
SGL_RS02370,7.37507816566047,7.198545841880619,7.375552368783594,7.259007732285842,7.210030989738129,7.283139069123159,7.485012772486742,8.340915428199356
SGL_RS02375,6.873341824936437,6.677722835034725,6.9001022265170535,7.185386739016585,6.627626364156388,6.496418555536201,6.80545820871383,7.518866457255039
SGL_RS02380,7.2246963896452785,6.784521684324865,7.139126917793479,6.912878794602747,7.227351543676679,7.014334726744042,7.007603856275255,7.237414149247707
SGL_RS02385,6.4671516497815595,5.893711621713329,4.345456186114504,6.755192230503087,5.571334552904329,5.676830816918677,5.600069923984046,7.19560245055647
SGL_RS02390,5.148358001265485,4.978662011438845,4.7606510712619174,5.016997358783322,4.793337033072443,4.252910206989952,4.407570216676564,5.874331364818538
SGL_RS02395,5.655294212720709,5.680627971236668,5.598085733013025,5.577765222343129,5.173834504506549,5.27287068278194,5.2648563049479185,7.24709464323892
SGL_RS02400,6.191738305173237,7.200880158548486,5.110797507155246,5.701758975304754,6.145432720816304,6.24326470350733,6.2970260977573265,7.79845535181072
SGL_RS02405,5.572696141083361,5.827292220040068,5.073527257848019,5.3899062242672215,5.219479466167897,4.8064039475769755,5.231335305914028,6.582180956724275
SGL_RS02410,5.7808523728465975,5.473821370529468,4.847633630315048,5.248354030443466,5.383135000065105,5.0887850407325175,5.024855059239831,5.902985751790312
SGL_RS02415,4.8534510649707645,4.858052891948083,4.051051834183572,4.905997394947914,4.4743730969603845,4.385974989963944,3.997389845166946,5.513920488728086
SGL_RS18645,3.2849210645968867,5.541731104577353,2.0837170207136544,3.453842317885745,3.0329204969368333,2.9474280129566583,2.2587369963747204,6.465859645838064
SGL_RS19745,5.509305591233189,5.752005035508825,4.773639144872193,5.045698489678235,4.713653465864135,4.443952172663631,5.19622992306594,6.586781929860966
SGL_RS02430,6.676244869211152,6.51961153504084,6.646516487722377,6.741499358028372,6.370143874607281,6.183437070668319,6.691174831686376,7.008072733545429
SGL_RS02435,13.80577620752356,13.661517595609785,12.488009357574327,12.43789880199464,13.447561642368806,13.15037424992073,12.784871969419354,12.63027068481465
SGL_RS02440,7.721427271126101,7.211299930069137,6.926552848817302,6.972640793875191,6.678663860636637,6.396160049138588,6.765022336858122,7.376982224808068
SGL_RS02445,7.604403563217681,6.9941265224116185,7.097217838054071,6.955184953327811,6.541164169701554,6.370600805887723,7.041446827632976,7.409982627377766
SGL_RS02450,5.176690548526366,6.429814401319889,5.270815613892747,5.40606790176915,5.196179120999747,5.0318425320079125,4.801427249903818,6.344001003545264
SGL_RS02455,5.04028295849711,5.540866917922639,3.317861046884653,5.344280141974509,4.843616118254837,4.887541517470789,3.8168107085618996,6.3362543628342625
SGL_RS02460,5.290537362866662,5.545536520189818,4.972607239197234,5.475967232337401,4.760803556740891,4.418027638153631,4.939681955536588,6.165504396638188
SGL_RS02465,9.022946816395173,8.237239657482947,8.35469461956556,8.497196415440179,8.234031622028269,8.314605326000699,8.656081181510986,8.987471517496822
SGL_RS02470,8.868733175562783,7.587341961139346,7.9438417118562406,7.955878157885415,7.883139318696472,7.902172136697203,8.162411389274547,8.541703661024602
SGL_RS02475,8.22353826917748,7.849782507723832,8.106997623035056,8.204184604857165,8.188023638628815,7.990312355391553,8.174725648334254,7.980155836571003
SGL_RS02480,8.582324686154239,8.276228497397078,8.590002705167485,8.518338891507693,8.246172436914046,8.245792185288819,8.666299608155073,8.645355924867747
SGL_RS02485,7.377467018463865,7.1575538700388295,7.596929511700724,7.642053448567303,6.669575883225816,6.5472275633704085,7.696378449993614,7.500797038269413
SGL_RS20105,3.8477762559692166,4.331217389995222,1.858604695232466,3.9353692175283417,2.8241043074317855,1.1286784735638207,2.241162473223142,4.991853377762961
SGL_RS02490,6.0355052206256765,5.909311186210702,6.063170875352371,6.480184920782871,5.822489058744062,5.530855340037899,6.096333461367044,6.723191045411071
SGL_RS02495,5.611467517678766,6.043472544551189,5.3814167601650595,5.827734676970067,5.415028597314358,4.922977260575283,5.912205470919833,6.853191268441307
SGL_RS02500,5.539565413221487,7.257584127071695,2.9726331049727563,5.3588643247991525,4.779967006545419,5.096950786604688,4.523637416510307,7.007579310570183
SGL_RS02505,5.967613894359743,6.128734096489018,4.714503484190641,5.761742133090406,5.702841296127589,5.359565779255875,4.913942942381847,6.933432370301405
SGL_RS02510,9.223107772468735,8.48145026033271,8.638254728828393,8.57820782474218,8.657100347647756,8.691662008073513,8.484538365729513,8.625421380823028
SGL_RS02515,8.8778110363145,8.306847212785332,8.37820764040519,8.465387323387407,8.937774399081858,8.626063872157644,8.425967764394914,8.27127468299997
SGL_RS02520,7.777698200986358,7.3722329725107105,7.505114156691786,7.4681328159191525,7.147193615929208,7.050458185161124,7.075488504451288,7.397638632261429
SGL_RS02525,6.366823039284563,5.836644418371823,6.244077952582825,6.148762364728562,5.811222936379495,5.40400556841136,6.196780004947015,6.7694042798474126
SGL_RS02530,6.958616968974382,6.940530954400048,6.774884264134313,7.0275180651325515,6.694768927798648,6.727695399199867,6.435554827346186,7.215065354367202
SGL_RS02540,9.025852820473,8.112923999842025,8.03280213122054,7.617209849063804,8.295437016902053,7.672554045738102,8.04916462872684,7.388319754800186
SGL_RS18650,10.284885895430314,10.931221992843387,11.0529618249348,11.087701907013821,10.75167816722923,10.365118147223388,10.252890921965056,9.804878347329064
